# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 40.0 MHz
# Altitude: 18000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -67.48 0.0 1.0
5.00 0.00 -65.49 0.0 1.0
10.00 0.00 -63.01 0.0 1.0
15.00 0.00 -60.99 0.0 1.0
20.00 0.00 -59.44 0.0 1.0
25.00 0.00 -58.24 0.0 1.0
30.00 0.00 -57.29 0.0 1.0
35.00 0.00 -56.53 0.0 1.0
40.00 0.00 -55.95 0.0 1.0
45.00 0.00 -55.54 0.5 0.5
50.00 0.00 -55.31 0.5 0.5
55.00 0.00 -55.30 0.5 0.5
60.00 0.00 -55.53 0.5 0.5
65.00 0.00 -56.07 0.5 0.5
70.00 0.00 -57.03 0.5 0.5
75.00 0.00 -58.61 0.5 0.5
80.00 0.00 -61.25 0.5 0.5
85.00 0.00 -66.44 0.5 0.5
0.00 10.00 -67.48 0.0 1.0
5.00 10.00 -64.79 0.0 1.0
10.00 10.00 -61.76 0.0 1.0
15.00 10.00 -59.47 0.0 1.0
20.00 10.00 -57.78 0.0 1.0
25.00 10.00 -56.52 0.0 1.0
30.00 10.00 -55.55 0.0 1.0
35.00 10.00 -54.83 0.0 1.0
40.00 10.00 -54.30 0.0 1.0
45.00 10.00 -53.95 0.5 0.5
50.00 10.00 -53.79 0.5 0.5
55.00 10.00 -53.83 0.5 0.5
60.00 10.00 -54.09 0.5 0.5
65.00 10.00 -54.62 0.5 0.5
70.00 10.00 -55.53 0.5 0.5
75.00 10.00 -57.02 0.5 0.5
80.00 10.00 -59.57 0.5 0.5
85.00 10.00 -64.65 0.5 0.5
0.00 20.00 -67.48 0.0 1.0
5.00 20.00 -64.15 0.0 1.0
10.00 20.00 -60.67 0.0 1.0
15.00 20.00 -58.18 0.0 1.0
20.00 20.00 -56.39 0.0 1.0
25.00 20.00 -55.09 0.0 1.0
30.00 20.00 -54.15 0.0 1.0
35.00 20.00 -53.47 0.0 1.0
40.00 20.00 -53.03 0.0 1.0
45.00 20.00 -52.77 0.5 0.5
50.00 20.00 -52.68 0.5 0.5
55.00 20.00 -52.75 0.5 0.5
60.00 20.00 -52.98 0.5 0.5
65.00 20.00 -53.41 0.5 0.5
70.00 20.00 -54.15 0.5 0.5
75.00 20.00 -55.43 0.5 0.5
80.00 20.00 -57.74 0.5 0.5
85.00 20.00 -62.60 0.5 0.5
0.00 30.00 -67.48 0.0 1.0
5.00 30.00 -63.60 0.0 1.0
10.00 30.00 -59.78 0.0 1.0
15.00 30.00 -57.14 0.0 1.0
20.00 30.00 -55.28 0.0 1.0
25.00 30.00 -53.98 0.0 1.0
30.00 30.00 -53.08 0.0 1.0
35.00 30.00 -52.49 0.0 1.0
40.00 30.00 -52.17 0.0 1.0
45.00 30.00 -52.04 0.5 0.5
50.00 30.00 -52.06 0.5 0.5
55.00 30.00 -52.17 0.5 0.5
60.00 30.00 -52.35 0.5 0.5
65.00 30.00 -52.64 0.5 0.5
70.00 30.00 -53.17 0.5 0.5
75.00 30.00 -54.20 0.5 0.5
80.00 30.00 -56.27 0.5 0.5
85.00 30.00 -60.91 0.5 0.5
0.00 40.00 -67.48 0.0 1.0
5.00 40.00 -63.17 0.0 1.0
10.00 40.00 -59.10 0.0 1.0
15.00 40.00 -56.34 0.0 1.0
20.00 40.00 -54.44 0.0 1.0
25.00 40.00 -53.14 0.0 1.0
30.00 40.00 -52.30 0.0 1.0
35.00 40.00 -51.82 0.0 1.0
40.00 40.00 -51.64 0.0 1.0
45.00 40.00 -51.68 0.5 0.5
50.00 40.00 -51.85 0.5 0.5
55.00 40.00 -52.05 0.5 0.5
60.00 40.00 -52.21 0.5 0.5
65.00 40.00 -52.37 0.5 0.5
70.00 40.00 -52.70 0.5 0.5
75.00 40.00 -53.52 0.5 0.5
80.00 40.00 -55.39 0.5 0.5
85.00 40.00 -59.87 0.5 0.5
0.00 50.00 -67.48 0.0 1.0
5.00 50.00 -62.87 0.0 1.0
10.00 50.00 -58.62 0.0 1.0
15.00 50.00 -55.77 0.0 1.0
20.00 50.00 -53.83 0.0 1.0
25.00 50.00 -52.54 0.0 1.0
30.00 50.00 -51.74 0.0 1.0
35.00 50.00 -51.37 0.0 1.0
40.00 50.00 -51.33 0.0 1.0
45.00 50.00 -51.55 0.5 0.5
50.00 50.00 -51.92 0.5 0.5
55.00 50.00 -52.29 0.5 0.5
60.00 50.00 -52.53 0.5 0.5
65.00 50.00 -52.64 0.5 0.5
70.00 50.00 -52.84 0.5 0.5
75.00 50.00 -53.50 0.5 0.5
80.00 50.00 -55.23 0.5 0.5
85.00 50.00 -59.60 0.5 0.5
0.00 60.00 -67.48 0.0 1.0
5.00 60.00 -62.72 0.0 1.0
10.00 60.00 -58.35 0.0 1.0
15.00 60.00 -55.43 0.0 1.0
20.00 60.00 -53.45 0.0 1.0
25.00 60.00 -52.14 0.0 1.0
30.00 60.00 -51.37 0.0 1.0
35.00 60.00 -51.05 0.0 1.0
40.00 60.00 -51.11 0.0 1.0
45.00 60.00 -51.48 0.5 0.5
50.00 60.00 -52.06 0.5 0.5
55.00 60.00 -52.68 0.5 0.5
