# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 40.0 MHz
# Altitude: 16000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -38.31 0.0 1.0
5.00 0.00 -39.70 0.0 1.0
10.00 0.00 -41.03 0.0 1.0
15.00 0.00 -42.11 0.0 1.0
20.00 0.00 -42.82 0.0 1.0
25.00 0.00 -43.24 0.0 1.0
30.00 0.00 -43.62 0.0 1.0
35.00 0.00 -44.12 0.0 1.0
40.00 0.00 -44.77 0.0 1.0
45.00 0.00 -45.43 0.5 0.5
50.00 0.00 -45.94 0.5 0.5
55.00 0.00 -46.26 0.5 0.5
60.00 0.00 -46.63 0.5 0.5
65.00 0.00 -47.32 0.5 0.5
70.00 0.00 -48.52 0.5 0.5
75.00 0.00 -50.39 0.5 0.5
80.00 0.00 -53.26 0.5 0.5
85.00 0.00 -58.55 0.5 0.5
0.00 10.00 -38.31 0.0 1.0
5.00 10.00 -40.12 0.0 1.0
10.00 10.00 -41.95 0.0 1.0
15.00 10.00 -43.50 0.0 1.0
20.00 10.00 -44.43 0.0 1.0
25.00 10.00 -44.78 0.0 1.0
30.00 10.00 -44.85 0.0 1.0
35.00 10.00 -44.93 0.0 1.0
40.00 10.00 -45.08 0.0 1.0
45.00 10.00 -45.29 0.5 0.5
50.00 10.00 -45.55 0.5 0.5
55.00 10.00 -45.95 0.5 0.5
60.00 10.00 -46.60 0.5 0.5
65.00 10.00 -47.67 0.5 0.5
70.00 10.00 -49.24 0.5 0.5
75.00 10.00 -51.41 0.5 0.5
80.00 10.00 -54.43 0.5 0.5
85.00 10.00 -59.71 0.5 0.5
0.00 20.00 -38.31 0.0 1.0
5.00 20.00 -40.50 0.0 1.0
10.00 20.00 -42.84 0.0 1.0
15.00 20.00 -44.85 0.0 1.0
20.00 20.00 -45.84 0.0 1.0
25.00 20.00 -45.78 0.0 1.0
30.00 20.00 -45.35 0.0 1.0
35.00 20.00 -45.02 0.0 1.0
40.00 20.00 -44.95 0.0 1.0
45.00 20.00 -45.19 0.5 0.5
50.00 20.00 -45.74 0.5 0.5
55.00 20.00 -46.65 0.5 0.5
60.00 20.00 -47.94 0.5 0.5
65.00 20.00 -49.65 0.5 0.5
70.00 20.00 -51.74 0.5 0.5
75.00 20.00 -54.21 0.5 0.5
80.00 20.00 -57.31 0.5 0.5
85.00 20.00 -62.55 0.5 0.5
0.00 30.00 -38.31 0.0 1.0
5.00 30.00 -40.82 0.0 1.0
10.00 30.00 -43.65 0.0 1.0
15.00 30.00 -46.11 0.0 1.0
20.00 30.00 -46.98 0.0 1.0
25.00 30.00 -46.40 0.0 1.0
30.00 30.00 -45.60 0.0 1.0
35.00 30.00 -45.18 0.0 1.0
40.00 30.00 -45.25 0.0 1.0
45.00 30.00 -45.83 0.5 0.5
50.00 30.00 -46.90 0.5 0.5
55.00 30.00 -48.37 0.5 0.5
60.00 30.00 -49.92 0.5 0.5
65.00 30.00 -51.00 0.5 0.5
70.00 30.00 -51.52 0.5 0.5
75.00 30.00 -52.24 0.5 0.5
80.00 30.00 -54.19 0.5 0.5
85.00 30.00 -59.11 0.5 0.5
0.00 40.00 -38.31 0.0 1.0
5.00 40.00 -41.07 0.0 1.0
10.00 40.00 -44.33 0.0 1.0
15.00 40.00 -47.24 0.0 1.0
20.00 40.00 -47.92 0.0 1.0
25.00 40.00 -46.87 0.0 1.0
30.00 40.00 -45.91 0.0 1.0
