# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 50.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -60.08 0.0 1.0
5.00 0.00 -54.09 0.0 1.0
10.00 0.00 -50.56 0.0 1.0
15.00 0.00 -48.26 0.0 1.0
20.00 0.00 -46.67 0.0 1.0
25.00 0.00 -45.56 0.0 1.0
30.00 0.00 -44.81 0.0 1.0
35.00 0.00 -44.34 0.0 1.0
40.00 0.00 -44.10 0.0 1.0
45.00 0.00 -44.05 0.5 0.5
50.00 0.00 -44.19 0.5 0.5
55.00 0.00 -44.49 0.5 0.5
60.00 0.00 -44.99 0.5 0.5
65.00 0.00 -45.71 0.5 0.5
70.00 0.00 -46.74 0.5 0.5
75.00 0.00 -48.27 0.5 0.5
80.00 0.00 -50.74 0.5 0.5
85.00 0.00 -55.61 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -38.79 0.0 1.0
5.00 10.00 -38.01 0.0 1.0
10.00 10.00 -37.35 0.0 1.0
15.00 10.00 -36.81 0.0 1.0
20.00 10.00 -36.40 0.0 1.0
25.00 10.00 -36.10 0.0 1.0
30.00 10.00 -35.91 0.0 1.0
35.00 10.00 -35.84 0.0 1.0
40.00 10.00 -35.86 0.0 1.0
45.00 10.00 -36.00 0.5 0.5
50.00 10.00 -36.25 0.5 0.5
55.00 10.00 -36.62 0.5 0.5
60.00 10.00 -37.15 0.5 0.5
65.00 10.00 -37.88 0.5 0.5
70.00 10.00 -38.91 0.5 0.5
75.00 10.00 -40.44 0.5 0.5
80.00 10.00 -42.90 0.5 0.5
85.00 10.00 -47.77 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -33.12 0.0 1.0
5.00 20.00 -32.68 0.0 1.0
10.00 20.00 -32.31 0.0 1.0
15.00 20.00 -32.00 0.0 1.0
20.00 20.00 -31.77 0.0 1.0
25.00 20.00 -31.61 0.0 1.0
30.00 20.00 -31.52 0.0 1.0
35.00 20.00 -31.51 0.0 1.0
40.00 20.00 -31.59 0.0 1.0
45.00 20.00 -31.75 0.5 0.5
50.00 20.00 -32.00 0.5 0.5
55.00 20.00 -32.37 0.5 0.5
60.00 20.00 -32.89 0.5 0.5
65.00 20.00 -33.61 0.5 0.5
70.00 20.00 -34.63 0.5 0.5
75.00 20.00 -36.13 0.5 0.5
80.00 20.00 -38.58 0.5 0.5
85.00 20.00 -43.45 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -29.90 0.0 1.0
5.00 30.00 -29.56 0.0 1.0
10.00 30.00 -29.27 0.0 1.0
15.00 30.00 -29.04 0.0 1.0
20.00 30.00 -28.86 0.0 1.0
25.00 30.00 -28.75 0.0 1.0
30.00 30.00 -28.69 0.0 1.0
35.00 30.00 -28.71 0.0 1.0
