# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 50.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -61.24 0.0 1.0
5.00 0.00 -62.88 0.0 1.0
10.00 0.00 -57.49 0.0 1.0
15.00 0.00 -53.67 0.0 1.0
20.00 0.00 -51.15 0.0 1.0
25.00 0.00 -49.40 0.0 1.0
30.00 0.00 -48.17 0.0 1.0
35.00 0.00 -47.31 0.0 1.0
40.00 0.00 -46.75 0.0 1.0
45.00 0.00 -46.42 0.5 0.5
50.00 0.00 -46.31 0.5 0.5
55.00 0.00 -46.40 0.5 0.5
60.00 0.00 -46.71 0.5 0.5
65.00 0.00 -47.27 0.5 0.5
70.00 0.00 -48.17 0.5 0.5
75.00 0.00 -49.60 0.5 0.5
80.00 0.00 -52.00 0.5 0.5
85.00 0.00 -56.84 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -40.94 0.0 1.0
5.00 10.00 -40.23 0.0 1.0
10.00 10.00 -39.61 0.0 1.0
15.00 10.00 -39.08 0.0 1.0
20.00 10.00 -38.64 0.0 1.0
25.00 10.00 -38.31 0.0 1.0
30.00 10.00 -38.08 0.0 1.0
35.00 10.00 -37.95 0.0 1.0
40.00 10.00 -37.92 0.0 1.0
45.00 10.00 -37.99 0.5 0.5
50.00 10.00 -38.18 0.5 0.5
55.00 10.00 -38.50 0.5 0.5
60.00 10.00 -38.97 0.5 0.5
65.00 10.00 -39.66 0.5 0.5
70.00 10.00 -40.65 0.5 0.5
75.00 10.00 -42.14 0.5 0.5
80.00 10.00 -44.58 0.5 0.5
85.00 10.00 -49.44 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -34.94 0.0 1.0
5.00 20.00 -34.60 0.0 1.0
10.00 20.00 -34.30 0.0 1.0
15.00 20.00 -34.06 0.0 1.0
20.00 20.00 -33.86 0.0 1.0
25.00 20.00 -33.73 0.0 1.0
30.00 20.00 -33.66 0.0 1.0
35.00 20.00 -33.66 0.0 1.0
40.00 20.00 -33.73 0.0 1.0
45.00 20.00 -33.89 0.5 0.5
50.00 20.00 -34.13 0.5 0.5
55.00 20.00 -34.49 0.5 0.5
60.00 20.00 -35.00 0.5 0.5
65.00 20.00 -35.70 0.5 0.5
70.00 20.00 -36.71 0.5 0.5
