# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 243.0 MHz
# Altitude: 5000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 101.18 0.0 1.0
5.00 0.00 95.89 0.0 1.0
10.00 0.00 103.56 0.0 1.0
15.00 0.00 105.40 0.0 1.0
20.00 0.00 105.84 0.0 1.0
25.00 0.00 96.84 0.0 1.0
30.00 0.00 99.69 0.0 1.0
35.00 0.00 109.86 0.0 1.0
40.00 0.00 113.51 0.0 1.0
45.00 0.00 109.33 0.5 0.5
50.00 0.00 108.77 0.5 0.5
55.00 0.00 115.54 0.5 0.5
60.00 0.00 117.52 0.5 0.5
65.00 0.00 114.40 0.5 0.5
70.00 0.00 102.96 0.5 0.5
75.00 0.00 111.35 0.5 0.5
80.00 0.00 114.33 0.5 0.5
85.00 0.00 111.41 0.5 0.5
90.00 0.00 -92.14 0.5 0.5
0.00 10.00 101.18 0.0 1.0
5.00 10.00 98.14 0.0 1.0
10.00 10.00 104.45 0.0 1.0
15.00 10.00 104.66 0.0 1.0
20.00 10.00 95.30 0.0 1.0
25.00 10.00 100.11 0.0 1.0
30.00 10.00 113.41 0.0 1.0
35.00 10.00 115.37 0.0 1.0
40.00 10.00 113.92 0.0 1.0
45.00 10.00 109.94 0.5 0.5
50.00 10.00 108.23 0.5 0.5
55.00 10.00 110.00 0.5 0.5
60.00 10.00 109.22 0.5 0.5
65.00 10.00 105.37 0.5 0.5
70.00 10.00 95.57 0.5 0.5
75.00 10.00 100.76 0.5 0.5
80.00 10.00 103.06 0.5 0.5
85.00 10.00 99.75 0.5 0.5
90.00 10.00 -103.95 0.5 0.5
0.00 20.00 101.18 0.0 1.0
5.00 20.00 99.93 0.0 1.0
10.00 20.00 104.37 0.0 1.0
15.00 20.00 101.96 0.0 1.0
20.00 20.00 95.89 0.0 1.0
25.00 20.00 111.04 0.0 1.0
30.00 20.00 115.11 0.0 1.0
35.00 20.00 115.77 0.0 1.0
40.00 20.00 112.52 0.0 1.0
45.00 20.00 104.42 0.5 0.5
50.00 20.00 102.83 0.5 0.5
55.00 20.00 103.12 0.5 0.5
60.00 20.00 100.00 0.5 0.5
65.00 20.00 89.97 0.5 0.5
70.00 20.00 79.57 0.5 0.5
75.00 20.00 87.98 0.5 0.5
80.00 20.00 92.40 0.5 0.5
85.00 20.00 89.69 0.5 0.5
90.00 20.00 -113.89 0.5 0.5
0.00 30.00 101.18 0.0 1.0
5.00 30.00 101.11 0.0 1.0
10.00 30.00 104.15 0.0 1.0
15.00 30.00 96.37 0.0 1.0
20.00 30.00 100.89 0.0 1.0
25.00 30.00 113.93 0.0 1.0
30.00 30.00 115.28 0.0 1.0
35.00 30.00 114.64 0.0 1.0
40.00 30.00 107.35 0.0 1.0
45.00 30.00 100.03 0.5 0.5
50.00 30.00 98.08 0.5 0.5
55.00 30.00 91.82 0.5 0.5
60.00 30.00 87.33 0.5 0.5
65.00 30.00 86.65 0.5 0.5
70.00 30.00 82.90 0.5 0.5
75.00 30.00 85.77 0.5 0.5
80.00 30.00 87.63 0.5 0.5
85.00 30.00 85.76 0.5 0.5
90.00 30.00 -117.36 0.5 0.5
0.00 40.00 101.18 0.0 1.0
5.00 40.00 101.80 0.0 1.0
10.00 40.00 103.97 0.0 1.0
15.00 40.00 91.36 0.0 1.0
20.00 40.00 106.16 0.0 1.0
25.00 40.00 113.98 0.0 1.0
30.00 40.00 115.84 0.0 1.0
35.00 40.00 111.93 0.0 1.0
40.00 40.00 103.96 0.0 1.0
45.00 40.00 96.14 0.5 0.5
50.00 40.00 90.80 0.5 0.5
55.00 40.00 87.50 0.5 0.5
60.00 40.00 85.38 0.5 0.5
65.00 40.00 82.17 0.5 0.5
70.00 40.00 88.83 0.5 0.5
75.00 40.00 93.75 0.5 0.5
80.00 40.00 92.11 0.5 0.5
85.00 40.00 85.23 0.5 0.5
90.00 40.00 -120.05 0.5 0.5
0.00 50.00 101.18 0.0 1.0
5.00 50.00 102.11 0.0 1.0
10.00 50.00 103.85 0.0 1.0
15.00 50.00 91.18 0.0 1.0
20.00 50.00 108.18 0.0 1.0
25.00 50.00 113.84 0.0 1.0
30.00 50.00 115.69 0.0 1.0
35.00 50.00 110.28 0.0 1.0
40.00 50.00 102.15 0.0 1.0
45.00 50.00 94.11 0.5 0.5
50.00 50.00 82.60 0.5 0.5
55.00 50.00 88.06 0.5 0.5
60.00 50.00 84.29 0.5 0.5
65.00 50.00 83.12 0.5 0.5
70.00 50.00 90.47 0.5 0.5
75.00 50.00 89.00 0.5 0.5
80.00 50.00 83.18 0.5 0.5
85.00 50.00 72.42 0.5 0.5
90.00 50.00 -126.34 0.5 0.5
0.00 60.00 101.18 0.0 1.0
5.00 60.00 102.09 0.0 1.0
10.00 60.00 103.84 0.0 1.0
15.00 60.00 91.17 0.0 1.0
20.00 60.00 108.17 0.0 1.0
25.00 60.00 113.87 0.0 1.0
30.00 60.00 115.70 0.0 1.0
35.00 60.00 110.32 0.0 1.0
40.00 60.00 102.07 0.0 1.0
45.00 60.00 94.26 0.5 0.5
50.00 60.00 82.27 0.5 0.5
55.00 60.00 88.43 0.5 0.5
60.00 60.00 82.64 0.5 0.5
65.00 60.00 83.21 0.5 0.5
70.00 60.00 90.69 0.5 0.5
75.00 60.00 89.96 0.5 0.5
80.00 60.00 84.30 0.5 0.5
85.00 60.00 67.93 0.5 0.5
90.00 60.00 -130.36 0.5 0.5
0.00 70.00 101.18 0.0 1.0
5.00 70.00 101.75 0.0 1.0
10.00 70.00 103.92 0.0 1.0
15.00 70.00 91.12 0.0 1.0
20.00 70.00 106.10 0.0 1.0
25.00 70.00 114.08 0.0 1.0
30.00 70.00 115.84 0.0 1.0
35.00 70.00 112.04 0.0 1.0
40.00 70.00 103.90 0.0 1.0
45.00 70.00 96.13 0.5 0.5
50.00 70.00 91.46 0.5 0.5
55.00 70.00 86.92 0.5 0.5
60.00 70.00 87.05 0.5 0.5
65.00 70.00 80.06 0.5 0.5
70.00 70.00 86.29 0.5 0.5
75.00 70.00 92.56 0.5 0.5
80.00 70.00 92.14 0.5 0.5
85.00 70.00 86.21 0.5 0.5
90.00 70.00 -118.68 0.5 0.5
0.00 80.00 101.18 0.0 1.0
5.00 80.00 101.03 0.0 1.0
10.00 80.00 104.08 0.0 1.0
15.00 80.00 96.25 0.0 1.0
20.00 80.00 101.04 0.0 1.0
25.00 80.00 114.02 0.0 1.0
30.00 80.00 115.29 0.0 1.0
35.00 80.00 114.79 0.0 1.0
40.00 80.00 107.51 0.0 1.0
45.00 80.00 100.12 0.5 0.5
50.00 80.00 98.31 0.5 0.5
55.00 80.00 93.15 0.5 0.5
60.00 80.00 84.78 0.5 0.5
65.00 80.00 87.48 0.5 0.5
70.00 80.00 81.75 0.5 0.5
75.00 80.00 86.36 0.5 0.5
80.00 80.00 89.55 0.5 0.5
85.00 80.00 86.55 0.5 0.5
90.00 80.00 -117.05 0.5 0.5
0.00 90.00 101.18 0.0 1.0
5.00 90.00 99.79 0.0 1.0
10.00 90.00 104.30 0.0 1.0
15.00 90.00 101.86 0.0 1.0
20.00 90.00 96.75 0.0 1.0
25.00 90.00 110.97 0.0 1.0
30.00 90.00 115.35 0.0 1.0
35.00 90.00 115.76 0.0 1.0
40.00 90.00 112.83 0.0 1.0
45.00 90.00 104.89 0.5 0.5
50.00 90.00 103.10 0.5 0.5
55.00 90.00 103.67 0.5 0.5
60.00 90.00 100.28 0.5 0.5
65.00 90.00 92.08 0.5 0.5
70.00 90.00 82.81 0.5 0.5
75.00 90.00 86.27 0.5 0.5
80.00 90.00 89.97 0.5 0.5
85.00 90.00 88.22 0.5 0.5
90.00 90.00 -114.99 0.5 0.5
0.00 100.00 101.18 0.0 1.0
5.00 100.00 97.94 0.0 1.0
10.00 100.00 104.36 0.0 1.0
15.00 100.00 104.42 0.0 1.0
20.00 100.00 94.96 0.0 1.0
25.00 100.00 100.96 0.0 1.0
30.00 100.00 113.35 0.0 1.0
35.00 100.00 115.72 0.0 1.0
40.00 100.00 114.01 0.0 1.0
45.00 100.00 110.37 0.5 0.5
50.00 100.00 108.86 0.5 0.5
55.00 100.00 110.65 0.5 0.5
60.00 100.00 109.60 0.5 0.5
65.00 100.00 105.45 0.5 0.5
70.00 100.00 96.34 0.5 0.5
75.00 100.00 102.18 0.5 0.5
80.00 100.00 104.54 0.5 0.5
85.00 100.00 101.25 0.5 0.5
90.00 100.00 -102.44 0.5 0.5
0.00 110.00 101.18 0.0 1.0
5.00 110.00 95.70 0.0 1.0
10.00 110.00 103.34 0.0 1.0
15.00 110.00 105.24 0.0 1.0
20.00 110.00 105.54 0.0 1.0
25.00 110.00 96.41 0.0 1.0
30.00 110.00 101.05 0.0 1.0
35.00 110.00 109.63 0.0 1.0
40.00 110.00 113.70 0.0 1.0
45.00 110.00 110.16 0.5 0.5
50.00 110.00 109.06 0.5 0.5
55.00 110.00 115.50 0.5 0.5
60.00 110.00 117.75 0.5 0.5
65.00 110.00 114.95 0.5 0.5
70.00 110.00 104.34 0.5 0.5
75.00 110.00 112.24 0.5 0.5
80.00 110.00 115.13 0.5 0.5
85.00 110.00 112.18 0.5 0.5
90.00 110.00 -91.38 0.5 0.5
0.00 120.00 101.18 0.0 1.0
5.00 120.00 94.66 0.0 1.0
10.00 120.00 100.07 0.0 1.0
15.00 120.00 104.92 0.0 1.0
20.00 120.00 107.38 0.0 1.0
25.00 120.00 108.75 0.0 1.0
