# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 243.0 MHz
# Altitude: 4000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 55.61 0.0 1.0
5.00 0.00 57.10 0.0 1.0
10.00 0.00 53.93 0.0 1.0
15.00 0.00 62.34 0.0 1.0
20.00 0.00 58.73 0.0 1.0
25.00 0.00 55.59 0.0 1.0
30.00 0.00 55.33 0.0 1.0
35.00 0.00 47.19 0.0 1.0
40.00 0.00 52.81 0.0 1.0
45.00 0.00 54.71 0.5 0.5
50.00 0.00 58.33 0.5 0.5
55.00 0.00 51.44 0.5 0.5
60.00 0.00 48.18 0.5 0.5
65.00 0.00 40.17 0.5 0.5
70.00 0.00 41.88 0.5 0.5
75.00 0.00 41.24 0.5 0.5
80.00 0.00 44.60 0.5 0.5
85.00 0.00 44.04 0.5 0.5
90.00 0.00 -138.25 0.5 0.5
0.00 10.00 55.61 0.0 1.0
5.00 10.00 57.11 0.0 1.0
10.00 10.00 54.06 0.0 1.0
15.00 10.00 62.32 0.0 1.0
20.00 10.00 59.09 0.0 1.0
25.00 10.00 55.93 0.0 1.0
30.00 10.00 55.07 0.0 1.0
35.00 10.00 47.55 0.0 1.0
40.00 10.00 53.77 0.0 1.0
45.00 10.00 53.88 0.5 0.5
50.00 10.00 58.38 0.5 0.5
55.00 10.00 53.54 0.5 0.5
60.00 10.00 49.63 0.5 0.5
65.00 10.00 43.46 0.5 0.5
70.00 10.00 46.35 0.5 0.5
75.00 10.00 50.29 0.5 0.5
80.00 10.00 51.22 0.5 0.5
85.00 10.00 48.24 0.5 0.5
90.00 10.00 -136.55 0.5 0.5
0.00 20.00 55.61 0.0 1.0
5.00 20.00 57.13 0.0 1.0
10.00 20.00 54.46 0.0 1.0
15.00 20.00 62.22 0.0 1.0
20.00 20.00 60.05 0.0 1.0
25.00 20.00 56.64 0.0 1.0
30.00 20.00 54.57 0.0 1.0
35.00 20.00 48.24 0.0 1.0
40.00 20.00 55.60 0.0 1.0
45.00 20.00 53.19 0.5 0.5
50.00 20.00 57.68 0.5 0.5
55.00 20.00 56.36 0.5 0.5
60.00 20.00 52.19 0.5 0.5
65.00 20.00 47.10 0.5 0.5
70.00 20.00 46.86 0.5 0.5
75.00 20.00 52.27 0.5 0.5
80.00 20.00 53.62 0.5 0.5
85.00 20.00 50.44 0.5 0.5
90.00 20.00 -134.11 0.5 0.5
0.00 30.00 55.61 0.0 1.0
5.00 30.00 57.16 0.0 1.0
