# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 243.0 MHz
# Altitude: 5000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 99.80 0.0 1.0
5.00 0.00 93.89 0.0 1.0
10.00 0.00 96.45 0.0 1.0
15.00 0.00 101.34 0.0 1.0
20.00 0.00 98.52 0.0 1.0
25.00 0.00 95.37 0.0 1.0
30.00 0.00 93.98 0.0 1.0
35.00 0.00 89.76 0.0 1.0
40.00 0.00 85.64 0.0 1.0
45.00 0.00 91.62 0.5 0.5
50.00 0.00 90.96 0.5 0.5
55.00 0.00 89.64 0.5 0.5
60.00 0.00 89.05 0.5 0.5
65.00 0.00 91.55 0.5 0.5
70.00 0.00 88.24 0.5 0.5
75.00 0.00 79.14 0.5 0.5
80.00 0.00 85.71 0.5 0.5
85.00 0.00 84.36 0.5 0.5
90.00 0.00 -101.48 0.5 0.5
0.00 10.00 99.80 0.0 1.0
5.00 10.00 93.94 0.0 1.0
10.00 10.00 96.43 0.0 1.0
15.00 10.00 101.55 0.0 1.0
20.00 10.00 99.07 0.0 1.0
25.00 10.00 95.81 0.0 1.0
30.00 10.00 94.27 0.0 1.0
35.00 10.00 89.33 0.0 1.0
40.00 10.00 84.03 0.0 1.0
45.00 10.00 91.99 0.5 0.5
50.00 10.00 91.21 0.5 0.5
55.00 10.00 89.17 0.5 0.5
60.00 10.00 87.97 0.5 0.5
65.00 10.00 90.89 0.5 0.5
70.00 10.00 90.94 0.5 0.5
75.00 10.00 90.08 0.5 0.5
80.00 10.00 89.74 0.5 0.5
85.00 10.00 86.23 0.5 0.5
90.00 10.00 -101.11 0.5 0.5
0.00 20.00 99.80 0.0 1.0
5.00 20.00 94.09 0.0 1.0
10.00 20.00 96.37 0.0 1.0
15.00 20.00 102.12 0.0 1.0
20.00 20.00 100.50 0.0 1.0
25.00 20.00 96.83 0.0 1.0
30.00 20.00 94.35 0.0 1.0
35.00 20.00 87.62 0.0 1.0
40.00 20.00 83.47 0.0 1.0
45.00 20.00 92.27 0.5 0.5
50.00 20.00 91.73 0.5 0.5
55.00 20.00 89.70 0.5 0.5
60.00 20.00 86.51 0.5 0.5
65.00 20.00 86.94 0.5 0.5
70.00 20.00 90.65 0.5 0.5
75.00 20.00 92.70 0.5 0.5
80.00 20.00 92.32 0.5 0.5
85.00 20.00 88.22 0.5 0.5
90.00 20.00 -104.62 0.5 0.5
0.00 30.00 99.80 0.0 1.0
5.00 30.00 94.37 0.0 1.0
10.00 30.00 96.19 0.0 1.0
15.00 30.00 102.86 0.0 1.0
20.00 30.00 102.32 0.0 1.0
25.00 30.00 97.84 0.0 1.0
30.00 30.00 91.64 0.0 1.0
35.00 30.00 85.29 0.0 1.0
