# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 243.0 MHz
# Altitude: 5000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -43.71 0.0 1.0
5.00 0.00 -41.53 0.0 1.0
10.00 0.00 -41.08 0.0 1.0
15.00 0.00 -43.04 0.0 1.0
20.00 0.00 -41.38 0.0 1.0
25.00 0.00 -45.51 0.0 1.0
30.00 0.00 -45.68 0.0 1.0
35.00 0.00 -56.73 0.0 1.0
40.00 0.00 -43.78 0.0 1.0
45.00 0.00 -41.14 0.5 0.5
50.00 0.00 -42.55 0.5 0.5
55.00 0.00 -39.90 0.5 0.5
60.00 0.00 -41.41 0.5 0.5
65.00 0.00 -48.50 0.5 0.5
70.00 0.00 -48.16 0.5 0.5
75.00 0.00 -45.99 0.5 0.5
80.00 0.00 -48.81 0.5 0.5
85.00 0.00 -57.79 0.5 0.5
0.00 10.00 -43.71 0.0 1.0
5.00 10.00 -41.41 0.0 1.0
10.00 10.00 -41.90 0.0 1.0
15.00 10.00 -42.07 0.0 1.0
20.00 10.00 -43.94 0.0 1.0
25.00 10.00 -43.94 0.0 1.0
30.00 10.00 -60.48 0.0 1.0
35.00 10.00 -43.28 0.0 1.0
40.00 10.00 -41.66 0.0 1.0
45.00 10.00 -36.59 0.5 0.5
50.00 10.00 -41.34 0.5 0.5
55.00 10.00 -45.79 0.5 0.5
60.00 10.00 -39.88 0.5 0.5
65.00 10.00 -35.13 0.5 0.5
70.00 10.00 -33.21 0.5 0.5
75.00 10.00 -33.65 0.5 0.5
80.00 10.00 -35.92 0.5 0.5
85.00 10.00 -41.24 0.5 0.5
0.00 20.00 -43.71 0.0 1.0
5.00 20.00 -41.37 0.0 1.0
10.00 20.00 -42.72 0.0 1.0
15.00 20.00 -41.84 0.0 1.0
20.00 20.00 -44.74 0.0 1.0
25.00 20.00 -46.41 0.0 1.0
30.00 20.00 -45.40 0.0 1.0
35.00 20.00 -43.31 0.0 1.0
40.00 20.00 -36.28 0.0 1.0
45.00 20.00 -42.78 0.5 0.5
50.00 20.00 -36.78 0.5 0.5
55.00 20.00 -34.38 0.5 0.5
60.00 20.00 -34.48 0.5 0.5
65.00 20.00 -32.13 0.5 0.5
70.00 20.00 -32.34 0.5 0.5
75.00 20.00 -35.27 0.5 0.5
80.00 20.00 -40.10 0.5 0.5
85.00 20.00 -46.99 0.5 0.5
0.00 30.00 -43.71 0.0 1.0
5.00 30.00 -41.39 0.0 1.0
10.00 30.00 -43.14 0.0 1.0
15.00 30.00 -42.67 0.0 1.0
20.00 30.00 -43.02 0.0 1.0
25.00 30.00 -51.65 0.0 1.0
30.00 30.00 -47.89 0.0 1.0
35.00 30.00 -37.98 0.0 1.0
40.00 30.00 -40.45 0.0 1.0
45.00 30.00 -35.12 0.5 0.5
50.00 30.00 -34.80 0.5 0.5
55.00 30.00 -31.78 0.5 0.5
60.00 30.00 -30.04 0.5 0.5
65.00 30.00 -33.88 0.5 0.5
70.00 30.00 -39.76 0.5 0.5
75.00 30.00 -41.65 0.5 0.5
80.00 30.00 -43.74 0.5 0.5
85.00 30.00 -48.82 0.5 0.5
0.00 40.00 -43.71 0.0 1.0
5.00 40.00 -41.44 0.0 1.0
10.00 40.00 -43.27 0.0 1.0
15.00 40.00 -43.53 0.0 1.0
20.00 40.00 -42.67 0.0 1.0
25.00 40.00 -45.99 0.0 1.0
30.00 40.00 -54.40 0.0 1.0
35.00 40.00 -38.63 0.0 1.0
40.00 40.00 -39.53 0.0 1.0
45.00 40.00 -33.33 0.5 0.5
50.00 40.00 -34.50 0.5 0.5
55.00 40.00 -30.23 0.5 0.5
60.00 40.00 -33.26 0.5 0.5
65.00 40.00 -39.10 0.5 0.5
70.00 40.00 -42.90 0.5 0.5
75.00 40.00 -46.77 0.5 0.5
80.00 40.00 -50.23 0.5 0.5
85.00 40.00 -53.85 0.5 0.5
0.00 50.00 -43.71 0.0 1.0
5.00 50.00 -41.51 0.0 1.0
10.00 50.00 -43.44 0.0 1.0
15.00 50.00 -43.77 0.0 1.0
20.00 50.00 -42.93 0.0 1.0
25.00 50.00 -43.57 0.0 1.0
30.00 50.00 -54.28 0.0 1.0
35.00 50.00 -40.09 0.0 1.0
