# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 243.0 MHz
# Altitude: 4000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 166.44 0.0 1.0
5.00 0.00 165.43 0.0 1.0
10.00 0.00 165.10 0.0 1.0
15.00 0.00 167.72 0.0 1.0
20.00 0.00 172.81 0.0 1.0
25.00 0.00 173.07 0.0 1.0
30.00 0.00 169.72 0.0 1.0
35.00 0.00 168.78 0.0 1.0
40.00 0.00 169.61 0.0 1.0
45.00 0.00 174.33 0.5 0.5
50.00 0.00 176.15 0.5 0.5
55.00 0.00 172.15 0.5 0.5
60.00 0.00 171.44 0.5 0.5
65.00 0.00 178.33 0.5 0.5
70.00 0.00 176.99 0.5 0.5
75.00 0.00 162.96 0.5 0.5
80.00 0.00 179.51 0.5 0.5
85.00 0.00 179.59 0.5 0.5
90.00 0.00 -22.96 0.5 0.5
0.00 10.00 166.44 0.0 1.0
5.00 10.00 166.18 0.0 1.0
10.00 10.00 167.90 0.0 1.0
15.00 10.00 165.80 0.0 1.0
20.00 10.00 170.92 0.0 1.0
25.00 10.00 174.25 0.0 1.0
30.00 10.00 172.18 0.0 1.0
35.00 10.00 169.72 0.0 1.0
40.00 10.00 172.12 0.0 1.0
45.00 10.00 175.45 0.5 0.5
50.00 10.00 176.14 0.5 0.5
55.00 10.00 170.15 0.5 0.5
60.00 10.00 170.26 0.5 0.5
65.00 10.00 178.55 0.5 0.5
70.00 10.00 176.54 0.5 0.5
75.00 10.00 167.04 0.5 0.5
80.00 10.00 180.47 0.5 0.5
85.00 10.00 180.35 0.5 0.5
90.00 10.00 -22.23 0.5 0.5
0.00 20.00 166.44 0.0 1.0
5.00 20.00 166.67 0.0 1.0
10.00 20.00 169.81 0.0 1.0
15.00 20.00 168.94 0.0 1.0
20.00 20.00 164.30 0.0 1.0
25.00 20.00 170.90 0.0 1.0
30.00 20.00 173.53 0.0 1.0
35.00 20.00 165.25 0.0 1.0
40.00 20.00 169.88 0.0 1.0
45.00 20.00 173.99 0.5 0.5
50.00 20.00 175.01 0.5 0.5
55.00 20.00 169.13 0.5 0.5
60.00 20.00 174.48 0.5 0.5
65.00 20.00 179.19 0.5 0.5
70.00 20.00 177.14 0.5 0.5
75.00 20.00 160.58 0.5 0.5
80.00 20.00 179.27 0.5 0.5
85.00 20.00 179.43 0.5 0.5
