# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 243.0 MHz
# Altitude: 5000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 204.08 0.0 1.0
5.00 0.00 203.74 0.0 1.0
10.00 0.00 203.55 0.0 1.0
15.00 0.00 202.89 0.0 1.0
20.00 0.00 199.58 0.0 1.0
25.00 0.00 195.18 0.0 1.0
30.00 0.00 197.84 0.0 1.0
35.00 0.00 203.93 0.0 1.0
40.00 0.00 204.44 0.0 1.0
45.00 0.00 202.02 0.5 0.5
50.00 0.00 207.52 0.5 0.5
55.00 0.00 204.20 0.5 0.5
60.00 0.00 208.92 0.5 0.5
65.00 0.00 206.07 0.5 0.5
70.00 0.00 209.40 0.5 0.5
75.00 0.00 209.38 0.5 0.5
80.00 0.00 206.43 0.5 0.5
85.00 0.00 212.37 0.5 0.5
90.00 0.00 13.57 0.5 0.5
0.00 10.00 204.08 0.0 1.0
5.00 10.00 203.81 0.0 1.0
10.00 10.00 203.17 0.0 1.0
15.00 10.00 202.70 0.0 1.0
20.00 10.00 201.78 0.0 1.0
25.00 10.00 200.36 0.0 1.0
30.00 10.00 200.33 0.0 1.0
35.00 10.00 206.62 0.0 1.0
40.00 10.00 206.03 0.0 1.0
45.00 10.00 207.78 0.5 0.5
50.00 10.00 208.81 0.5 0.5
55.00 10.00 209.71 0.5 0.5
60.00 10.00 210.71 0.5 0.5
65.00 10.00 212.34 0.5 0.5
70.00 10.00 211.08 0.5 0.5
75.00 10.00 215.28 0.5 0.5
80.00 10.00 208.04 0.5 0.5
85.00 10.00 217.45 0.5 0.5
90.00 10.00 18.12 0.5 0.5
0.00 20.00 204.08 0.0 1.0
5.00 20.00 203.87 0.0 1.0
10.00 20.00 202.85 0.0 1.0
15.00 20.00 202.62 0.0 1.0
20.00 20.00 203.74 0.0 1.0
25.00 20.00 202.72 0.0 1.0
30.00 20.00 202.83 0.0 1.0
35.00 20.00 208.15 0.0 1.0
40.00 20.00 204.77 0.0 1.0
45.00 20.00 210.52 0.5 0.5
50.00 20.00 206.44 0.5 0.5
55.00 20.00 213.23 0.5 0.5
60.00 20.00 208.78 0.5 0.5
65.00 20.00 215.46 0.5 0.5
