# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 243.0 MHz
# Altitude: 4000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 83.50 0.0 1.0
5.00 0.00 83.69 0.0 1.0
10.00 0.00 82.87 0.0 1.0
15.00 0.00 80.23 0.0 1.0
20.00 0.00 76.55 0.0 1.0
25.00 0.00 74.85 0.0 1.0
30.00 0.00 77.03 0.0 1.0
35.00 0.00 71.16 0.0 1.0
40.00 0.00 67.06 0.0 1.0
45.00 0.00 71.88 0.5 0.5
50.00 0.00 75.63 0.5 0.5
55.00 0.00 76.17 0.5 0.5
60.00 0.00 77.42 0.5 0.5
65.00 0.00 72.62 0.5 0.5
70.00 0.00 70.32 0.5 0.5
75.00 0.00 76.98 0.5 0.5
80.00 0.00 77.83 0.5 0.5
85.00 0.00 73.98 0.5 0.5
90.00 0.00 -129.81 0.5 0.5
0.00 10.00 83.50 0.0 1.0
5.00 10.00 83.46 0.0 1.0
10.00 10.00 81.68 0.0 1.0
15.00 10.00 76.98 0.0 1.0
20.00 10.00 75.31 0.0 1.0
25.00 10.00 77.91 0.0 1.0
30.00 10.00 69.82 0.0 1.0
35.00 10.00 73.63 0.0 1.0
40.00 10.00 65.89 0.0 1.0
45.00 10.00 73.88 0.5 0.5
50.00 10.00 76.36 0.5 0.5
55.00 10.00 71.34 0.5 0.5
60.00 10.00 67.62 0.5 0.5
65.00 10.00 66.01 0.5 0.5
70.00 10.00 67.22 0.5 0.5
75.00 10.00 74.74 0.5 0.5
80.00 10.00 76.34 0.5 0.5
85.00 10.00 73.31 0.5 0.5
90.00 10.00 -130.12 0.5 0.5
0.00 20.00 83.50 0.0 1.0
5.00 20.00 83.26 0.0 1.0
10.00 20.00 80.04 0.0 1.0
15.00 20.00 75.12 0.0 1.0
20.00 20.00 77.91 0.0 1.0
25.00 20.00 71.82 0.0 1.0
30.00 20.00 75.82 0.0 1.0
35.00 20.00 70.20 0.0 1.0
40.00 20.00 71.71 0.0 1.0
45.00 20.00 65.21 0.5 0.5
50.00 20.00 70.22 0.5 0.5
55.00 20.00 73.02 0.5 0.5
60.00 20.00 71.10 0.5 0.5
65.00 20.00 63.25 0.5 0.5
70.00 20.00 63.72 0.5 0.5
75.00 20.00 70.74 0.5 0.5
80.00 20.00 72.40 0.5 0.5
85.00 20.00 69.50 0.5 0.5
90.00 20.00 -133.81 0.5 0.5
0.00 30.00 83.50 0.0 1.0
5.00 30.00 83.10 0.0 1.0
10.00 30.00 78.50 0.0 1.0
15.00 30.00 74.78 0.0 1.0
20.00 30.00 76.86 0.0 1.0
25.00 30.00 75.28 0.0 1.0
30.00 30.00 73.78 0.0 1.0
35.00 30.00 72.07 0.0 1.0
40.00 30.00 63.70 0.0 1.0
45.00 30.00 68.60 0.5 0.5
50.00 30.00 71.78 0.5 0.5
55.00 30.00 68.25 0.5 0.5
60.00 30.00 66.85 0.5 0.5
65.00 30.00 65.61 0.5 0.5
70.00 30.00 63.27 0.5 0.5
75.00 30.00 69.46 0.5 0.5
80.00 30.00 71.11 0.5 0.5
85.00 30.00 67.96 0.5 0.5
90.00 30.00 -135.43 0.5 0.5
0.00 40.00 83.50 0.0 1.0
5.00 40.00 82.97 0.0 1.0
10.00 40.00 77.47 0.0 1.0
15.00 40.00 75.86 0.0 1.0
20.00 40.00 73.56 0.0 1.0
25.00 40.00 76.08 0.0 1.0
30.00 40.00 75.35 0.0 1.0
35.00 40.00 65.78 0.0 1.0
40.00 40.00 67.08 0.0 1.0
45.00 40.00 69.66 0.5 0.5
50.00 40.00 69.72 0.5 0.5
55.00 40.00 68.80 0.5 0.5
60.00 40.00 67.91 0.5 0.5
65.00 40.00 67.09 0.5 0.5
70.00 40.00 58.76 0.5 0.5
75.00 40.00 64.76 0.5 0.5
80.00 40.00 69.98 0.5 0.5
85.00 40.00 68.15 0.5 0.5
90.00 40.00 -134.86 0.5 0.5
0.00 50.00 83.50 0.0 1.0
5.00 50.00 82.90 0.0 1.0
10.00 50.00 76.95 0.0 1.0
15.00 50.00 76.60 0.0 1.0
20.00 50.00 71.84 0.0 1.0
25.00 50.00 75.36 0.0 1.0
30.00 50.00 76.26 0.0 1.0
35.00 50.00 53.62 0.0 1.0
40.00 50.00 70.05 0.0 1.0
45.00 50.00 70.65 0.5 0.5
50.00 50.00 67.81 0.5 0.5
55.00 50.00 66.73 0.5 0.5
60.00 50.00 65.36 0.5 0.5
65.00 50.00 59.16 0.5 0.5
70.00 50.00 55.79 0.5 0.5
75.00 50.00 67.04 0.5 0.5
80.00 50.00 69.89 0.5 0.5
85.00 50.00 67.47 0.5 0.5
90.00 50.00 -135.65 0.5 0.5
0.00 60.00 83.50 0.0 1.0
5.00 60.00 82.89 0.0 1.0
10.00 60.00 76.86 0.0 1.0
15.00 60.00 76.70 0.0 1.0
20.00 60.00 71.68 0.0 1.0
25.00 60.00 75.62 0.0 1.0
30.00 60.00 75.98 0.0 1.0
35.00 60.00 62.74 0.0 1.0
40.00 60.00 67.27 0.0 1.0
45.00 60.00 69.90 0.5 0.5
50.00 60.00 66.53 0.5 0.5
55.00 60.00 59.20 0.5 0.5
60.00 60.00 63.34 0.5 0.5
65.00 60.00 65.04 0.5 0.5
70.00 60.00 58.55 0.5 0.5
75.00 60.00 65.09 0.5 0.5
80.00 60.00 69.56 0.5 0.5
85.00 60.00 67.55 0.5 0.5
90.00 60.00 -135.50 0.5 0.5
0.00 70.00 83.50 0.0 1.0
5.00 70.00 82.94 0.0 1.0
10.00 70.00 77.21 0.0 1.0
15.00 70.00 76.21 0.0 1.0
20.00 70.00 72.83 0.0 1.0
25.00 70.00 76.49 0.0 1.0
30.00 70.00 74.54 0.0 1.0
35.00 70.00 67.60 0.0 1.0
40.00 70.00 65.40 0.0 1.0
45.00 70.00 69.08 0.5 0.5
50.00 70.00 69.25 0.5 0.5
55.00 70.00 68.95 0.5 0.5
60.00 70.00 67.64 0.5 0.5
65.00 70.00 63.83 0.5 0.5
70.00 70.00 55.48 0.5 0.5
75.00 70.00 66.53 0.5 0.5
80.00 70.00 69.93 0.5 0.5
85.00 70.00 67.57 0.5 0.5
90.00 70.00 -135.56 0.5 0.5
0.00 80.00 83.50 0.0 1.0
5.00 80.00 83.05 0.0 1.0
10.00 80.00 78.15 0.0 1.0
15.00 80.00 75.20 0.0 1.0
20.00 80.00 76.03 0.0 1.0
25.00 80.00 75.93 0.0 1.0
30.00 80.00 74.25 0.0 1.0
35.00 80.00 71.25 0.0 1.0
40.00 80.00 61.21 0.0 1.0
45.00 80.00 71.81 0.5 0.5
50.00 80.00 70.71 0.5 0.5
55.00 80.00 65.81 0.5 0.5
60.00 80.00 65.09 0.5 0.5
65.00 80.00 65.97 0.5 0.5
70.00 80.00 63.24 0.5 0.5
75.00 80.00 66.70 0.5 0.5
80.00 80.00 69.69 0.5 0.5
85.00 80.00 67.45 0.5 0.5
90.00 80.00 -135.63 0.5 0.5
0.00 90.00 83.50 0.0 1.0
5.00 90.00 83.19 0.0 1.0
10.00 90.00 79.66 0.0 1.0
15.00 90.00 74.85 0.0 1.0
20.00 90.00 78.00 0.0 1.0
25.00 90.00 72.36 0.0 1.0
30.00 90.00 74.14 0.0 1.0
35.00 90.00 73.14 0.0 1.0
40.00 90.00 71.19 0.0 1.0
45.00 90.00 59.93 0.5 0.5
50.00 90.00 72.93 0.5 0.5
55.00 90.00 74.08 0.5 0.5
60.00 90.00 71.58 0.5 0.5
65.00 90.00 65.64 0.5 0.5
70.00 90.00 61.04 0.5 0.5
75.00 90.00 69.97 0.5 0.5
80.00 90.00 72.20 0.5 0.5
85.00 90.00 69.31 0.5 0.5
90.00 90.00 -134.07 0.5 0.5
