# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 24.9 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -105.48 0.0 1.0
5.00 0.00 -69.07 0.0 1.0
10.00 0.00 -63.22 0.0 1.0
15.00 0.00 -59.93 0.0 1.0
20.00 0.00 -57.74 0.0 1.0
25.00 0.00 -56.19 0.0 1.0
30.00 0.00 -55.07 0.0 1.0
35.00 0.00 -54.27 0.0 1.0
40.00 0.00 -53.72 0.0 1.0
45.00 0.00 -53.38 0.5 0.5
50.00 0.00 -53.22 0.5 0.5
55.00 0.00 -53.24 0.5 0.5
60.00 0.00 -53.45 0.5 0.5
65.00 0.00 -53.88 0.5 0.5
70.00 0.00 -54.60 0.5 0.5
75.00 0.00 -55.80 0.5 0.5
80.00 0.00 -57.90 0.5 0.5
85.00 0.00 -62.37 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -45.21 0.0 1.0
5.00 10.00 -44.67 0.0 1.0
10.00 10.00 -44.19 0.0 1.0
15.00 10.00 -43.79 0.0 1.0
20.00 10.00 -43.46 0.0 1.0
25.00 10.00 -43.19 0.0 1.0
30.00 10.00 -43.01 0.0 1.0
35.00 10.00 -42.89 0.0 1.0
40.00 10.00 -42.85 0.0 1.0
45.00 10.00 -42.89 0.5 0.5
50.00 10.00 -43.02 0.5 0.5
55.00 10.00 -43.25 0.5 0.5
60.00 10.00 -43.61 0.5 0.5
65.00 10.00 -44.15 0.5 0.5
70.00 10.00 -44.95 0.5 0.5
75.00 10.00 -46.20 0.5 0.5
80.00 10.00 -48.34 0.5 0.5
85.00 10.00 -52.82 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -39.32 0.0 1.0
5.00 20.00 -39.01 0.0 1.0
10.00 20.00 -38.74 0.0 1.0
15.00 20.00 -38.51 0.0 1.0
20.00 20.00 -38.33 0.0 1.0
25.00 20.00 -38.19 0.0 1.0
30.00 20.00 -38.11 0.0 1.0
35.00 20.00 -38.08 0.0 1.0
40.00 20.00 -38.10 0.0 1.0
45.00 20.00 -38.19 0.5 0.5
50.00 20.00 -38.36 0.5 0.5
55.00 20.00 -38.61 0.5 0.5
60.00 20.00 -38.99 0.5 0.5
65.00 20.00 -39.54 0.5 0.5
70.00 20.00 -40.34 0.5 0.5
75.00 20.00 -41.60 0.5 0.5
80.00 20.00 -43.74 0.5 0.5
85.00 20.00 -48.22 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -36.03 0.0 1.0
5.00 30.00 -35.78 0.0 1.0
10.00 30.00 -35.56 0.0 1.0
15.00 30.00 -35.37 0.0 1.0
20.00 30.00 -35.23 0.0 1.0
25.00 30.00 -35.12 0.0 1.0
30.00 30.00 -35.06 0.0 1.0
35.00 30.00 -35.05 0.0 1.0
40.00 30.00 -35.09 0.0 1.0
45.00 30.00 -35.19 0.5 0.5
50.00 30.00 -35.36 0.5 0.5
55.00 30.00 -35.62 0.5 0.5
60.00 30.00 -36.00 0.5 0.5
65.00 30.00 -36.54 0.5 0.5
70.00 30.00 -37.35 0.5 0.5
75.00 30.00 -38.60 0.5 0.5
80.00 30.00 -40.74 0.5 0.5
85.00 30.00 -45.22 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -33.84 0.0 1.0
5.00 40.00 -33.61 0.0 1.0
10.00 40.00 -33.41 0.0 1.0
15.00 40.00 -33.23 0.0 1.0
20.00 40.00 -33.10 0.0 1.0
25.00 40.00 -33.00 0.0 1.0
30.00 40.00 -32.94 0.0 1.0
35.00 40.00 -32.93 0.0 1.0
40.00 40.00 -32.97 0.0 1.0
45.00 40.00 -33.07 0.5 0.5
50.00 40.00 -33.24 0.5 0.5
55.00 40.00 -33.50 0.5 0.5
60.00 40.00 -33.87 0.5 0.5
65.00 40.00 -34.42 0.5 0.5
70.00 40.00 -35.22 0.5 0.5
75.00 40.00 -36.47 0.5 0.5
80.00 40.00 -38.61 0.5 0.5
85.00 40.00 -43.09 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -32.32 0.0 1.0
