# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 24.9 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -70.41 0.0 1.0
5.00 0.00 -74.67 0.0 1.0
10.00 0.00 -67.18 0.0 1.0
15.00 0.00 -62.64 0.0 1.0
20.00 0.00 -59.76 0.0 1.0
25.00 0.00 -57.74 0.0 1.0
30.00 0.00 -56.26 0.0 1.0
35.00 0.00 -55.15 0.0 1.0
40.00 0.00 -54.34 0.0 1.0
45.00 0.00 -53.76 0.5 0.5
50.00 0.00 -53.38 0.5 0.5
55.00 0.00 -53.21 0.5 0.5
60.00 0.00 -53.25 0.5 0.5
65.00 0.00 -53.53 0.5 0.5
70.00 0.00 -54.13 0.5 0.5
75.00 0.00 -55.23 0.5 0.5
80.00 0.00 -57.26 0.5 0.5
85.00 0.00 -61.68 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -45.01 0.0 1.0
5.00 10.00 -44.62 0.0 1.0
10.00 10.00 -44.27 0.0 1.0
15.00 10.00 -43.95 0.0 1.0
20.00 10.00 -43.68 0.0 1.0
25.00 10.00 -43.45 0.0 1.0
30.00 10.00 -43.29 0.0 1.0
35.00 10.00 -43.18 0.0 1.0
40.00 10.00 -43.13 0.0 1.0
45.00 10.00 -43.15 0.5 0.5
50.00 10.00 -43.26 0.5 0.5
55.00 10.00 -43.47 0.5 0.5
60.00 10.00 -43.80 0.5 0.5
65.00 10.00 -44.32 0.5 0.5
70.00 10.00 -45.10 0.5 0.5
75.00 10.00 -46.33 0.5 0.5
80.00 10.00 -48.46 0.5 0.5
85.00 10.00 -52.93 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -39.05 0.0 1.0
5.00 20.00 -38.85 0.0 1.0
10.00 20.00 -38.67 0.0 1.0
15.00 20.00 -38.52 0.0 1.0
20.00 20.00 -38.40 0.0 1.0
25.00 20.00 -38.32 0.0 1.0
30.00 20.00 -38.27 0.0 1.0
35.00 20.00 -38.27 0.0 1.0
40.00 20.00 -38.32 0.0 1.0
45.00 20.00 -38.42 0.5 0.5
50.00 20.00 -38.59 0.5 0.5
55.00 20.00 -38.85 0.5 0.5
60.00 20.00 -39.23 0.5 0.5
65.00 20.00 -39.78 0.5 0.5
70.00 20.00 -40.59 0.5 0.5
75.00 20.00 -41.84 0.5 0.5
80.00 20.00 -43.98 0.5 0.5
85.00 20.00 -48.46 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -35.73 0.0 1.0
5.00 30.00 -35.58 0.0 1.0
10.00 30.00 -35.46 0.0 1.0
15.00 30.00 -35.37 0.0 1.0
20.00 30.00 -35.30 0.0 1.0
25.00 30.00 -35.26 0.0 1.0
30.00 30.00 -35.26 0.0 1.0
35.00 30.00 -35.29 0.0 1.0
40.00 30.00 -35.37 0.0 1.0
45.00 30.00 -35.50 0.5 0.5
50.00 30.00 -35.70 0.5 0.5
55.00 30.00 -35.98 0.5 0.5
60.00 30.00 -36.37 0.5 0.5
65.00 30.00 -36.93 0.5 0.5
70.00 30.00 -37.75 0.5 0.5
75.00 30.00 -39.01 0.5 0.5
80.00 30.00 -41.15 0.5 0.5
85.00 30.00 -45.63 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -33.53 0.0 1.0
5.00 40.00 -33.41 0.0 1.0
10.00 40.00 -33.32 0.0 1.0
15.00 40.00 -33.25 0.0 1.0
20.00 40.00 -33.21 0.0 1.0
25.00 40.00 -33.19 0.0 1.0
30.00 40.00 -33.21 0.0 1.0
35.00 40.00 -33.26 0.0 1.0
40.00 40.00 -33.35 0.0 1.0
45.00 40.00 -33.50 0.5 0.5
50.00 40.00 -33.71 0.5 0.5
55.00 40.00 -33.99 0.5 0.5
60.00 40.00 -34.40 0.5 0.5
65.00 40.00 -34.96 0.5 0.5
70.00 40.00 -35.78 0.5 0.5
75.00 40.00 -37.05 0.5 0.5
80.00 40.00 -39.19 0.5 0.5
85.00 40.00 -43.68 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -32.00 0.0 1.0
5.00 50.00 -31.90 0.0 1.0
10.00 50.00 -31.82 0.0 1.0
15.00 50.00 -31.76 0.0 1.0
20.00 50.00 -31.73 0.0 1.0
25.00 50.00 -31.73 0.0 1.0
30.00 50.00 -31.76 0.0 1.0
35.00 50.00 -31.82 0.0 1.0
40.00 50.00 -31.92 0.0 1.0
45.00 50.00 -32.08 0.5 0.5
50.00 50.00 -32.29 0.5 0.5
55.00 50.00 -32.59 0.5 0.5
60.00 50.00 -32.99 0.5 0.5
65.00 50.00 -33.56 0.5 0.5
70.00 50.00 -34.39 0.5 0.5
75.00 50.00 -35.65 0.5 0.5
80.00 50.00 -37.80 0.5 0.5
85.00 50.00 -42.29 0.5 0.5
