# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 145.0 MHz
# Altitude: 10000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 6.64 0.0 1.0
5.00 0.00 5.71 0.0 1.0
10.00 0.00 2.57 0.0 1.0
15.00 0.00 2.00 0.0 1.0
20.00 0.00 9.42 0.0 1.0
25.00 0.00 17.31 0.0 1.0
30.00 0.00 22.72 0.0 1.0
35.00 0.00 26.41 0.0 1.0
40.00 0.00 28.77 0.0 1.0
45.00 0.00 29.88 0.5 0.5
50.00 0.00 30.80 0.5 0.5
55.00 0.00 35.40 0.5 0.5
60.00 0.00 40.09 0.5 0.5
65.00 0.00 41.30 0.5 0.5
70.00 0.00 36.68 0.5 0.5
75.00 0.00 40.99 0.5 0.5
80.00 0.00 46.65 0.5 0.5
85.00 0.00 45.25 0.5 0.5
90.00 0.00 -157.79 0.5 0.5
0.00 10.00 6.64 0.0 1.0
5.00 10.00 5.26 0.0 1.0
10.00 10.00 4.26 0.0 1.0
15.00 10.00 7.37 0.0 1.0
20.00 10.00 15.04 0.0 1.0
25.00 10.00 21.93 0.0 1.0
30.00 10.00 27.10 0.0 1.0
35.00 10.00 31.16 0.0 1.0
40.00 10.00 34.62 0.0 1.0
45.00 10.00 37.04 0.5 0.5
50.00 10.00 38.35 0.5 0.5
55.00 10.00 42.39 0.5 0.5
60.00 10.00 47.41 0.5 0.5
65.00 10.00 49.11 0.5 0.5
70.00 10.00 45.48 0.5 0.5
75.00 10.00 49.09 0.5 0.5
80.00 10.00 54.78 0.5 0.5
85.00 10.00 53.52 0.5 0.5
90.00 10.00 -149.46 0.5 0.5
0.00 20.00 6.64 0.0 1.0
5.00 20.00 5.03 0.0 1.0
10.00 20.00 6.20 0.0 1.0
15.00 20.00 11.10 0.0 1.0
20.00 20.00 18.77 0.0 1.0
25.00 20.00 25.26 0.0 1.0
30.00 20.00 30.13 0.0 1.0
35.00 20.00 34.50 0.0 1.0
40.00 20.00 38.96 0.0 1.0
45.00 20.00 42.05 0.5 0.5
50.00 20.00 43.21 0.5 0.5
55.00 20.00 47.09 0.5 0.5
60.00 20.00 52.28 0.5 0.5
65.00 20.00 54.15 0.5 0.5
70.00 20.00 51.44 0.5 0.5
75.00 20.00 54.35 0.5 0.5
80.00 20.00 59.84 0.5 0.5
85.00 20.00 58.72 0.5 0.5
90.00 20.00 -144.19 0.5 0.5
0.00 30.00 6.64 0.0 1.0
5.00 30.00 5.04 0.0 1.0
10.00 30.00 7.75 0.0 1.0
15.00 30.00 13.62 0.0 1.0
20.00 30.00 21.33 0.0 1.0
25.00 30.00 27.40 0.0 1.0
30.00 30.00 31.74 0.0 1.0
35.00 30.00 36.45 0.0 1.0
40.00 30.00 41.89 0.0 1.0
45.00 30.00 45.07 0.5 0.5
50.00 30.00 45.21 0.5 0.5
55.00 30.00 49.65 0.5 0.5
