# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 145.0 MHz
# Altitude: 10000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -61.89 0.0 1.0
5.00 0.00 -67.75 0.0 1.0
10.00 0.00 -72.43 0.0 1.0
15.00 0.00 -68.13 0.0 1.0
20.00 0.00 -71.28 0.0 1.0
25.00 0.00 -70.98 0.0 1.0
30.00 0.00 -65.03 0.0 1.0
35.00 0.00 -62.03 0.0 1.0
40.00 0.00 -60.53 0.0 1.0
45.00 0.00 -59.29 0.5 0.5
50.00 0.00 -59.51 0.5 0.5
55.00 0.00 -62.42 0.5 0.5
60.00 0.00 -66.42 0.5 0.5
65.00 0.00 -59.98 0.5 0.5
70.00 0.00 -55.06 0.5 0.5
75.00 0.00 -52.89 0.5 0.5
80.00 0.00 -53.23 0.5 0.5
85.00 0.00 -57.30 0.5 0.5
0.00 10.00 -61.89 0.0 1.0
5.00 10.00 -70.27 0.0 1.0
10.00 10.00 -68.74 0.0 1.0
15.00 10.00 -69.13 0.0 1.0
20.00 10.00 -72.13 0.0 1.0
25.00 10.00 -66.95 0.0 1.0
30.00 10.00 -64.33 0.0 1.0
35.00 10.00 -61.43 0.0 1.0
40.00 10.00 -58.91 0.0 1.0
45.00 10.00 -58.05 0.5 0.5
50.00 10.00 -58.35 0.5 0.5
55.00 10.00 -59.97 0.5 0.5
60.00 10.00 -61.16 0.5 0.5
65.00 10.00 -57.13 0.5 0.5
70.00 10.00 -53.00 0.5 0.5
75.00 10.00 -50.91 0.5 0.5
80.00 10.00 -51.19 0.5 0.5
85.00 10.00 -55.17 0.5 0.5
0.00 20.00 -61.89 0.0 1.0
5.00 20.00 -72.67 0.0 1.0
10.00 20.00 -67.31 0.0 1.0
15.00 20.00 -71.41 0.0 1.0
20.00 20.00 -68.94 0.0 1.0
25.00 20.00 -66.40 0.0 1.0
30.00 20.00 -63.47 0.0 1.0
35.00 20.00 -60.07 0.0 1.0
40.00 20.00 -58.10 0.0 1.0
45.00 20.00 -56.78 0.5 0.5
50.00 20.00 -56.65 0.5 0.5
55.00 20.00 -57.78 0.5 0.5
60.00 20.00 -58.10 0.5 0.5
65.00 20.00 -55.21 0.5 0.5
70.00 20.00 -51.97 0.5 0.5
75.00 20.00 -50.08 0.5 0.5
80.00 20.00 -50.25 0.5 0.5
85.00 20.00 -54.06 0.5 0.5
0.00 30.00 -61.89 0.0 1.0
5.00 30.00 -74.24 0.0 1.0
10.00 30.00 -66.98 0.0 1.0
15.00 30.00 -72.05 0.0 1.0
20.00 30.00 -67.62 0.0 1.0
25.00 30.00 -66.21 0.0 1.0
30.00 30.00 -62.34 0.0 1.0
35.00 30.00 -59.42 0.0 1.0
40.00 30.00 -57.01 0.0 1.0
45.00 30.00 -55.67 0.5 0.5
50.00 30.00 -55.90 0.5 0.5
55.00 30.00 -57.04 0.5 0.5
60.00 30.00 -56.24 0.5 0.5
65.00 30.00 -53.64 0.5 0.5
70.00 30.00 -51.53 0.5 0.5
75.00 30.00 -50.18 0.5 0.5
80.00 30.00 -50.21 0.5 0.5
85.00 30.00 -53.71 0.5 0.5
0.00 40.00 -61.89 0.0 1.0
5.00 40.00 -74.76 0.0 1.0
10.00 40.00 -67.06 0.0 1.0
15.00 40.00 -71.23 0.0 1.0
20.00 40.00 -67.32 0.0 1.0
25.00 40.00 -65.71 0.0 1.0
30.00 40.00 -61.83 0.0 1.0
35.00 40.00 -58.80 0.0 1.0
40.00 40.00 -56.20 0.0 1.0
45.00 40.00 -55.14 0.5 0.5
50.00 40.00 -55.96 0.5 0.5
55.00 40.00 -57.19 0.5 0.5
60.00 40.00 -54.90 0.5 0.5
65.00 40.00 -52.28 0.5 0.5
70.00 40.00 -51.65 0.5 0.5
75.00 40.00 -52.26 0.5 0.5
80.00 40.00 -52.63 0.5 0.5
85.00 40.00 -55.47 0.5 0.5
0.00 50.00 -61.89 0.0 1.0
5.00 50.00 -74.80 0.0 1.0
10.00 50.00 -67.16 0.0 1.0
15.00 50.00 -70.68 0.0 1.0
20.00 50.00 -67.28 0.0 1.0
25.00 50.00 -65.45 0.0 1.0
30.00 50.00 -61.67 0.0 1.0
35.00 50.00 -58.45 0.0 1.0
40.00 50.00 -55.82 0.0 1.0
45.00 50.00 -54.94 0.5 0.5
50.00 50.00 -56.17 0.5 0.5
55.00 50.00 -57.47 0.5 0.5
60.00 50.00 -54.22 0.5 0.5
65.00 50.00 -51.54 0.5 0.5
70.00 50.00 -52.08 0.5 0.5
75.00 50.00 -57.40 0.5 0.5
80.00 50.00 -61.78 0.5 0.5
85.00 50.00 -60.08 0.5 0.5
0.00 60.00 -61.89 0.0 1.0
5.00 60.00 -74.83 0.0 1.0
10.00 60.00 -67.11 0.0 1.0
15.00 60.00 -70.82 0.0 1.0
20.00 60.00 -67.32 0.0 1.0
25.00 60.00 -65.61 0.0 1.0
30.00 60.00 -61.77 0.0 1.0
35.00 60.00 -58.54 0.0 1.0
40.00 60.00 -55.86 0.0 1.0
45.00 60.00 -54.89 0.5 0.5
50.00 60.00 -55.98 0.5 0.5
55.00 60.00 -57.33 0.5 0.5
60.00 60.00 -54.44 0.5 0.5
65.00 60.00 -51.74 0.5 0.5
70.00 60.00 -51.87 0.5 0.5
75.00 60.00 -54.80 0.5 0.5
80.00 60.00 -56.28 0.5 0.5
85.00 60.00 -57.83 0.5 0.5
0.00 70.00 -61.89 0.0 1.0
5.00 70.00 -74.70 0.0 1.0
10.00 70.00 -66.96 0.0 1.0
15.00 70.00 -71.54 0.0 1.0
20.00 70.00 -67.47 0.0 1.0
25.00 70.00 -66.14 0.0 1.0
30.00 70.00 -62.14 0.0 1.0
35.00 70.00 -59.04 0.0 1.0
40.00 70.00 -56.34 0.0 1.0
45.00 70.00 -55.07 0.5 0.5
50.00 70.00 -55.58 0.5 0.5
55.00 70.00 -56.90 0.5 0.5
60.00 70.00 -55.50 0.5 0.5
65.00 70.00 -52.88 0.5 0.5
70.00 70.00 -51.52 0.5 0.5
75.00 70.00 -50.95 0.5 0.5
80.00 70.00 -51.07 0.5 0.5
85.00 70.00 -54.30 0.5 0.5
0.00 80.00 -61.89 0.0 1.0
5.00 80.00 -73.78 0.0 1.0
10.00 80.00 -66.99 0.0 1.0
15.00 80.00 -71.88 0.0 1.0
20.00 80.00 -68.15 0.0 1.0
25.00 80.00 -66.66 0.0 1.0
30.00 80.00 -62.98 0.0 1.0
35.00 80.00 -59.71 0.0 1.0
40.00 80.00 -57.29 0.0 1.0
45.00 80.00 -55.73 0.5 0.5
50.00 80.00 -55.67 0.5 0.5
55.00 80.00 -56.85 0.5 0.5
60.00 80.00 -57.08 0.5 0.5
65.00 80.00 -54.67 0.5 0.5
70.00 80.00 -51.98 0.5 0.5
75.00 80.00 -50.23 0.5 0.5
80.00 80.00 -50.24 0.5 0.5
85.00 80.00 -53.86 0.5 0.5
0.00 90.00 -61.89 0.0 1.0
5.00 90.00 -71.73 0.0 1.0
10.00 90.00 -67.72 0.0 1.0
15.00 90.00 -70.21 0.0 1.0
20.00 90.00 -70.36 0.0 1.0
25.00 90.00 -66.80 0.0 1.0
30.00 90.00 -64.36 0.0 1.0
35.00 90.00 -60.60 0.0 1.0
40.00 90.00 -58.31 0.0 1.0
45.00 90.00 -57.02 0.5 0.5
50.00 90.00 -56.71 0.5 0.5
55.00 90.00 -57.86 0.5 0.5
60.00 90.00 -59.29 0.5 0.5
65.00 90.00 -56.85 0.5 0.5
70.00 90.00 -53.07 0.5 0.5
75.00 90.00 -50.90 0.5 0.5
80.00 90.00 -51.02 0.5 0.5
85.00 90.00 -54.88 0.5 0.5
0.00 100.00 -61.89 0.0 1.0
5.00 100.00 -69.16 0.0 1.0
10.00 100.00 -70.07 0.0 1.0
15.00 100.00 -68.24 0.0 1.0
20.00 100.00 -72.88 0.0 1.0
25.00 100.00 -68.65 0.0 1.0
30.00 100.00 -64.64 0.0 1.0
35.00 100.00 -62.26 0.0 1.0
40.00 100.00 -59.56 0.0 1.0
45.00 100.00 -58.12 0.5 0.5
50.00 100.00 -58.37 0.5 0.5
55.00 100.00 -60.18 0.5 0.5
60.00 100.00 -62.78 0.5 0.5
65.00 100.00 -59.43 0.5 0.5
70.00 100.00 -54.72 0.5 0.5
75.00 100.00 -52.37 0.5 0.5
80.00 100.00 -52.55 0.5 0.5
85.00 100.00 -56.50 0.5 0.5
0.00 110.00 -61.89 0.0 1.0
5.00 110.00 -66.74 0.0 1.0
10.00 110.00 -75.12 0.0 1.0
15.00 110.00 -68.81 0.0 1.0
20.00 110.00 -69.63 0.0 1.0
25.00 110.00 -72.42 0.0 1.0
30.00 110.00 -67.72 0.0 1.0
35.00 110.00 -62.62 0.0 1.0
40.00 110.00 -60.55 0.0 1.0
45.00 110.00 -60.00 0.5 0.5
50.00 110.00 -60.22 0.5 0.5
55.00 110.00 -62.36 0.5 0.5
60.00 110.00 -67.29 0.5 0.5
65.00 110.00 -62.19 0.5 0.5
70.00 110.00 -56.80 0.5 0.5
75.00 110.00 -54.52 0.5 0.5
80.00 110.00 -54.86 0.5 0.5
85.00 110.00 -58.95 0.5 0.5
0.00 120.00 -61.89 0.0 1.0
5.00 120.00 -64.77 0.0 1.0
10.00 120.00 -71.93 0.0 1.0
15.00 120.00 -75.32 0.0 1.0
20.00 120.00 -70.73 0.0 1.0
25.00 120.00 -68.48 0.0 1.0
30.00 120.00 -67.11 0.0 1.0
35.00 120.00 -67.07 0.0 1.0
40.00 120.00 -65.29 0.0 1.0
45.00 120.00 -62.26 0.5 0.5
50.00 120.00 -61.33 0.5 0.5
55.00 120.00 -63.63 0.5 0.5
60.00 120.00 -71.58 0.5 0.5
65.00 120.00 -65.76 0.5 0.5
70.00 120.00 -59.62 0.5 0.5
75.00 120.00 -57.32 0.5 0.5
80.00 120.00 -57.74 0.5 0.5
85.00 120.00 -61.89 0.5 0.5
0.00 130.00 -61.89 0.0 1.0
5.00 130.00 -63.30 0.0 1.0
10.00 130.00 -66.08 0.0 1.0
15.00 130.00 -70.49 0.0 1.0
20.00 130.00 -75.94 0.0 1.0
25.00 130.00 -76.59 0.0 1.0
30.00 130.00 -70.35 0.0 1.0
35.00 130.00 -64.97 0.0 1.0
40.00 130.00 -61.69 0.0 1.0
45.00 130.00 -60.35 0.5 0.5
50.00 130.00 -61.02 0.5 0.5
55.00 130.00 -64.33 0.5 0.5
60.00 130.00 -73.68 0.5 0.5
65.00 130.00 -70.51 0.5 0.5
70.00 130.00 -63.97 0.5 0.5
75.00 130.00 -62.00 0.5 0.5
80.00 130.00 -62.74 0.5 0.5
85.00 130.00 -67.11 0.5 0.5
0.00 140.00 -61.89 0.0 1.0
5.00 140.00 -62.32 0.0 1.0
10.00 140.00 -63.26 0.0 1.0
