# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 145.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -70.15 0.0 1.0
5.00 0.00 -64.03 0.0 1.0
10.00 0.00 -67.34 0.0 1.0
15.00 0.00 -72.90 0.0 1.0
20.00 0.00 -63.97 0.0 1.0
25.00 0.00 -60.84 0.0 1.0
30.00 0.00 -67.32 0.0 1.0
35.00 0.00 -67.48 0.0 1.0
40.00 0.00 -67.63 0.0 1.0
45.00 0.00 -74.45 0.5 0.5
50.00 0.00 -65.17 0.5 0.5
55.00 0.00 -76.55 0.5 0.5
60.00 0.00 -69.76 0.5 0.5
65.00 0.00 -82.57 0.5 0.5
70.00 0.00 -69.11 0.5 0.5
75.00 0.00 -71.22 0.5 0.5
80.00 0.00 -68.66 0.5 0.5
85.00 0.00 -69.61 0.5 0.5
0.00 10.00 -70.15 0.0 1.0
5.00 10.00 -63.97 0.0 1.0
10.00 10.00 -67.29 0.0 1.0
15.00 10.00 -71.69 0.0 1.0
20.00 10.00 -63.27 0.0 1.0
25.00 10.00 -60.30 0.0 1.0
30.00 10.00 -66.38 0.0 1.0
35.00 10.00 -66.20 0.0 1.0
40.00 10.00 -66.56 0.0 1.0
45.00 10.00 -72.20 0.5 0.5
50.00 10.00 -65.06 0.5 0.5
55.00 10.00 -75.44 0.5 0.5
60.00 10.00 -69.24 0.5 0.5
65.00 10.00 -71.13 0.5 0.5
70.00 10.00 -69.21 0.5 0.5
75.00 10.00 -68.88 0.5 0.5
80.00 10.00 -67.46 0.5 0.5
85.00 10.00 -67.76 0.5 0.5
0.00 20.00 -70.15 0.0 1.0
5.00 20.00 -63.99 0.0 1.0
10.00 20.00 -67.25 0.0 1.0
15.00 20.00 -71.20 0.0 1.0
20.00 20.00 -62.48 0.0 1.0
25.00 20.00 -59.58 0.0 1.0
30.00 20.00 -64.99 0.0 1.0
35.00 20.00 -65.62 0.0 1.0
40.00 20.00 -66.35 0.0 1.0
45.00 20.00 -67.41 0.5 0.5
50.00 20.00 -63.94 0.5 0.5
55.00 20.00 -70.47 0.5 0.5
60.00 20.00 -67.75 0.5 0.5
65.00 20.00 -64.50 0.5 0.5
70.00 20.00 -69.88 0.5 0.5
75.00 20.00 -65.84 0.5 0.5
