# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 7.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -66.87 0.0 1.0
5.00 0.00 -67.11 0.0 1.0
10.00 0.00 -67.35 0.0 1.0
15.00 0.00 -67.58 0.0 1.0
20.00 0.00 -67.79 0.0 1.0
25.00 0.00 -67.99 0.0 1.0
30.00 0.00 -68.18 0.0 1.0
35.00 0.00 -68.36 0.0 1.0
40.00 0.00 -68.53 0.0 1.0
45.00 0.00 -68.70 0.5 0.5
50.00 0.00 -68.89 0.5 0.5
55.00 0.00 -69.10 0.5 0.5
60.00 0.00 -69.36 0.5 0.5
65.00 0.00 -69.72 0.5 0.5
70.00 0.00 -70.25 0.5 0.5
75.00 0.00 -71.08 0.5 0.5
80.00 0.00 -72.61 0.5 0.5
85.00 0.00 -76.17 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -60.80 0.0 1.0
5.00 10.00 -60.77 0.0 1.0
10.00 10.00 -60.75 0.0 1.0
15.00 10.00 -60.74 0.0 1.0
20.00 10.00 -60.73 0.0 1.0
25.00 10.00 -60.73 0.0 1.0
30.00 10.00 -60.74 0.0 1.0
35.00 10.00 -60.77 0.0 1.0
40.00 10.00 -60.81 0.0 1.0
45.00 10.00 -60.88 0.5 0.5
50.00 10.00 -60.99 0.5 0.5
55.00 10.00 -61.14 0.5 0.5
60.00 10.00 -61.37 0.5 0.5
65.00 10.00 -61.69 0.5 0.5
70.00 10.00 -62.20 0.5 0.5
75.00 10.00 -63.02 0.5 0.5
80.00 10.00 -64.54 0.5 0.5
85.00 10.00 -68.10 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -56.74 0.0 1.0
5.00 20.00 -56.70 0.0 1.0
10.00 20.00 -56.68 0.0 1.0
