# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 432.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 85.07 0.0 1.0
5.00 0.00 92.22 0.0 1.0
10.00 0.00 98.15 0.0 1.0
15.00 0.00 99.79 0.0 1.0
20.00 0.00 97.31 0.0 1.0
25.00 0.00 94.04 0.0 1.0
30.00 0.00 96.44 0.0 1.0
35.00 0.00 96.61 0.0 1.0
40.00 0.00 94.79 0.0 1.0
45.00 0.00 92.38 0.5 0.5
50.00 0.00 91.72 0.5 0.5
55.00 0.00 94.95 0.5 0.5
60.00 0.00 97.05 0.5 0.5
65.00 0.00 97.14 0.5 0.5
70.00 0.00 95.78 0.5 0.5
75.00 0.00 93.98 0.5 0.5
80.00 0.00 93.23 0.5 0.5
85.00 0.00 93.57 0.5 0.5
90.00 0.00 93.84 0.5 0.5
95.00 0.00 93.59 0.5 0.5
100.00 0.00 93.31 0.5 0.5
105.00 0.00 94.15 0.5 0.5
110.00 0.00 96.00 0.5 0.5
115.00 0.00 97.40 0.5 0.5
120.00 0.00 97.33 0.5 0.5
125.00 0.00 95.19 0.5 0.5
130.00 0.00 91.64 0.5 0.5
135.00 0.00 91.90 0.5 0.5
140.00 0.00 94.21 1.0 0.0
145.00 0.00 96.12 1.0 0.0
150.00 0.00 96.22 1.0 0.0
155.00 0.00 93.47 1.0 0.0
160.00 0.00 96.47 1.0 0.0
165.00 0.00 99.55 1.0 0.0
170.00 0.00 98.35 1.0 0.0
175.00 0.00 92.89 1.0 0.0
180.00 0.00 85.23 1.0 0.0
0.00 10.00 85.07 0.0 1.0
5.00 10.00 92.09 0.0 1.0
10.00 10.00 98.03 0.0 1.0
15.00 10.00 99.80 0.0 1.0
20.00 10.00 97.55 0.0 1.0
25.00 10.00 94.01 0.0 1.0
30.00 10.00 96.23 0.0 1.0
35.00 10.00 96.70 0.0 1.0
40.00 10.00 95.04 0.0 1.0
45.00 10.00 92.72 0.5 0.5
50.00 10.00 91.37 0.5 0.5
55.00 10.00 94.03 0.5 0.5
60.00 10.00 96.41 0.5 0.5
65.00 10.00 96.90 0.5 0.5
70.00 10.00 95.91 0.5 0.5
75.00 10.00 94.29 0.5 0.5
80.00 10.00 93.30 0.5 0.5
85.00 10.00 93.32 0.5 0.5
90.00 10.00 93.51 0.5 0.5
95.00 10.00 93.45 0.5 0.5
100.00 10.00 93.59 0.5 0.5
105.00 10.00 94.67 0.5 0.5
110.00 10.00 96.27 0.5 0.5
115.00 10.00 97.23 0.5 0.5
120.00 10.00 96.72 0.5 0.5
125.00 10.00 94.27 0.5 0.5
130.00 10.00 91.26 0.5 0.5
135.00 10.00 92.33 0.5 0.5
140.00 10.00 94.52 1.0 0.0
145.00 10.00 96.28 1.0 0.0
150.00 10.00 96.06 1.0 0.0
155.00 10.00 93.38 1.0 0.0
160.00 10.00 96.77 1.0 0.0
165.00 10.00 99.59 1.0 0.0
170.00 10.00 98.25 1.0 0.0
175.00 10.00 92.78 1.0 0.0
180.00 10.00 85.23 1.0 0.0
0.00 20.00 85.07 0.0 1.0
5.00 20.00 91.72 0.0 1.0
10.00 20.00 97.66 0.0 1.0
15.00 20.00 99.78 0.0 1.0
20.00 20.00 98.25 0.0 1.0
25.00 20.00 94.35 0.0 1.0
30.00 20.00 95.52 0.0 1.0
35.00 20.00 96.84 0.0 1.0
40.00 20.00 95.82 0.0 1.0
45.00 20.00 93.84 0.5 0.5
50.00 20.00 91.71 0.5 0.5
55.00 20.00 91.67 0.5 0.5
60.00 20.00 93.97 0.5 0.5
65.00 20.00 95.35 0.5 0.5
70.00 20.00 95.25 0.5 0.5
75.00 20.00 94.08 0.5 0.5
80.00 20.00 92.57 0.5 0.5
85.00 20.00 91.58 0.5 0.5
90.00 20.00 91.47 0.5 0.5
95.00 20.00 92.06 0.5 0.5
100.00 20.00 93.26 0.5 0.5
105.00 20.00 94.70 0.5 0.5
110.00 20.00 95.72 0.5 0.5
115.00 20.00 95.70 0.5 0.5
120.00 20.00 94.22 0.5 0.5
125.00 20.00 91.78 0.5 0.5
130.00 20.00 91.64 0.5 0.5
135.00 20.00 93.56 0.5 0.5
140.00 20.00 95.43 1.0 0.0
145.00 20.00 96.58 1.0 0.0
150.00 20.00 95.40 1.0 0.0
155.00 20.00 93.54 1.0 0.0
160.00 20.00 97.63 1.0 0.0
165.00 20.00 99.65 1.0 0.0
170.00 20.00 97.93 1.0 0.0
175.00 20.00 92.43 1.0 0.0
180.00 20.00 85.23 1.0 0.0
0.00 30.00 85.07 0.0 1.0
5.00 30.00 91.08 0.0 1.0
10.00 30.00 96.98 0.0 1.0
15.00 30.00 99.58 0.0 1.0
20.00 30.00 99.11 0.0 1.0
25.00 30.00 95.86 0.0 1.0
30.00 30.00 94.34 0.0 1.0
35.00 30.00 96.36 0.0 1.0
40.00 30.00 96.65 0.0 1.0
45.00 30.00 95.40 0.5 0.5
50.00 30.00 93.59 0.5 0.5
55.00 30.00 91.73 0.5 0.5
60.00 30.00 90.72 0.5 0.5
65.00 30.00 91.22 0.5 0.5
70.00 30.00 91.68 0.5 0.5
75.00 30.00 91.03 0.5 0.5
80.00 30.00 88.95 0.5 0.5
85.00 30.00 85.44 0.5 0.5
90.00 30.00 83.25 0.5 0.5
95.00 30.00 86.42 0.5 0.5
100.00 30.00 89.66 0.5 0.5
105.00 30.00 91.47 0.5 0.5
110.00 30.00 91.97 0.5 0.5
115.00 30.00 91.46 0.5 0.5
120.00 30.00 91.03 0.5 0.5
125.00 30.00 92.00 0.5 0.5
130.00 30.00 93.65 0.5 0.5
135.00 30.00 95.24 0.5 0.5
140.00 30.00 96.47 1.0 0.0
145.00 30.00 96.28 1.0 0.0
150.00 30.00 94.07 1.0 0.0
155.00 30.00 95.08 1.0 0.0
160.00 30.00 98.71 1.0 0.0
165.00 30.00 99.57 1.0 0.0
170.00 30.00 97.31 1.0 0.0
175.00 30.00 91.84 1.0 0.0
180.00 30.00 85.23 1.0 0.0
0.00 40.00 85.07 0.0 1.0
5.00 40.00 90.18 0.0 1.0
10.00 40.00 95.92 0.0 1.0
15.00 40.00 99.00 0.0 1.0
20.00 40.00 99.68 0.0 1.0
25.00 40.00 98.05 0.0 1.0
30.00 40.00 94.98 0.0 1.0
35.00 40.00 94.65 0.0 1.0
40.00 40.00 96.24 0.0 1.0
45.00 40.00 96.56 0.5 0.5
50.00 40.00 95.68 0.5 0.5
55.00 40.00 94.20 0.5 0.5
60.00 40.00 92.51 0.5 0.5
65.00 40.00 90.71 0.5 0.5
70.00 40.00 88.87 0.5 0.5
75.00 40.00 86.94 0.5 0.5
80.00 40.00 84.56 0.5 0.5
85.00 40.00 81.36 0.5 0.5
90.00 40.00 79.65 0.5 0.5
95.00 40.00 82.56 0.5 0.5
100.00 40.00 85.76 0.5 0.5
105.00 40.00 88.06 0.5 0.5
110.00 40.00 89.88 0.5 0.5
115.00 40.00 91.53 0.5 0.5
120.00 40.00 93.07 0.5 0.5
125.00 40.00 94.50 0.5 0.5
130.00 40.00 95.78 0.5 0.5
135.00 40.00 96.57 0.5 0.5
140.00 40.00 96.23 1.0 0.0
145.00 40.00 94.51 1.0 0.0
150.00 40.00 94.41 1.0 0.0
155.00 40.00 97.60 1.0 0.0
160.00 40.00 99.51 1.0 0.0
165.00 40.00 99.11 1.0 0.0
170.00 40.00 96.33 1.0 0.0
175.00 40.00 91.00 1.0 0.0
180.00 40.00 85.23 1.0 0.0
0.00 50.00 85.07 0.0 1.0
5.00 50.00 89.03 0.0 1.0
10.00 50.00 94.35 0.0 1.0
15.00 50.00 97.78 0.0 1.0
20.00 50.00 99.44 0.0 1.0
25.00 50.00 99.49 0.0 1.0
30.00 50.00 98.04 0.0 1.0
35.00 50.00 95.67 0.0 1.0
40.00 50.00 94.38 0.0 1.0
45.00 50.00 95.11 0.5 0.5
50.00 50.00 95.85 0.5 0.5
55.00 50.00 95.76 0.5 0.5
60.00 50.00 94.92 0.5 0.5
65.00 50.00 93.50 0.5 0.5
70.00 50.00 91.59 0.5 0.5
75.00 50.00 89.07 0.5 0.5
80.00 50.00 85.53 0.5 0.5
85.00 50.00 80.17 0.5 0.5
90.00 50.00 77.11 0.5 0.5
95.00 50.00 83.04 0.5 0.5
100.00 50.00 87.40 0.5 0.5
105.00 50.00 90.35 0.5 0.5
110.00 50.00 92.52 0.5 0.5
115.00 50.00 94.17 0.5 0.5
120.00 50.00 95.36 0.5 0.5
125.00 50.00 96.03 0.5 0.5
130.00 50.00 95.99 0.5 0.5
135.00 50.00 95.15 0.5 0.5
140.00 50.00 94.26 1.0 0.0
145.00 50.00 95.39 1.0 0.0
150.00 50.00 97.79 1.0 0.0
155.00 50.00 99.36 1.0 0.0
160.00 50.00 99.48 1.0 0.0
165.00 50.00 98.03 1.0 0.0
170.00 50.00 94.87 1.0 0.0
175.00 50.00 89.91 1.0 0.0
180.00 50.00 85.23 1.0 0.0
0.00 60.00 85.07 0.0 1.0
5.00 60.00 87.68 0.0 1.0
10.00 60.00 92.19 0.0 1.0
15.00 60.00 95.64 0.0 1.0
20.00 60.00 97.93 0.0 1.0
25.00 60.00 99.17 0.0 1.0
30.00 60.00 99.47 0.0 1.0
35.00 60.00 98.93 0.0 1.0
40.00 60.00 97.69 0.0 1.0
45.00 60.00 96.07 0.5 0.5
50.00 60.00 94.62 0.5 0.5
55.00 60.00 93.80 0.5 0.5
60.00 60.00 93.41 0.5 0.5
65.00 60.00 92.90 0.5 0.5
70.00 60.00 91.90 0.5 0.5
75.00 60.00 90.18 0.5 0.5
80.00 60.00 87.55 0.5 0.5
85.00 60.00 83.99 0.5 0.5
90.00 60.00 82.26 0.5 0.5
95.00 60.00 85.34 0.5 0.5
100.00 60.00 88.64 0.5 0.5
105.00 60.00 90.94 0.5 0.5
110.00 60.00 92.42 0.5 0.5
115.00 60.00 93.29 0.5 0.5
120.00 60.00 93.74 0.5 0.5
125.00 60.00 94.13 0.5 0.5
130.00 60.00 94.92 0.5 0.5
135.00 60.00 96.28 0.5 0.5
140.00 60.00 97.79 1.0 0.0
145.00 60.00 98.96 1.0 0.0
150.00 60.00 99.51 1.0 0.0
155.00 60.00 99.26 1.0 0.0
