# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 432.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 53.41 0.0 1.0
5.00 0.00 51.73 0.0 1.0
10.00 0.00 53.92 0.0 1.0
15.00 0.00 57.06 0.0 1.0
20.00 0.00 55.26 0.0 1.0
25.00 0.00 50.52 0.0 1.0
30.00 0.00 54.93 0.0 1.0
35.00 0.00 53.81 0.0 1.0
40.00 0.00 51.20 0.0 1.0
45.00 0.00 56.14 0.5 0.5
50.00 0.00 57.12 0.5 0.5
55.00 0.00 53.91 0.5 0.5
60.00 0.00 45.80 0.5 0.5
65.00 0.00 47.26 0.5 0.5
70.00 0.00 50.49 0.5 0.5
75.00 0.00 50.18 0.5 0.5
80.00 0.00 48.25 0.5 0.5
85.00 0.00 46.85 0.5 0.5
90.00 0.00 47.12 0.5 0.5
95.00 0.00 47.47 0.5 0.5
100.00 0.00 47.02 0.5 0.5
105.00 0.00 45.80 0.5 0.5
110.00 0.00 43.78 0.5 0.5
115.00 0.00 43.60 0.5 0.5
120.00 0.00 50.20 0.5 0.5
125.00 0.00 55.26 0.5 0.5
130.00 0.00 57.23 0.5 0.5
135.00 0.00 55.67 0.5 0.5
140.00 0.00 51.52 1.0 0.0
145.00 0.00 55.12 1.0 0.0
150.00 0.00 55.58 1.0 0.0
155.00 0.00 51.91 1.0 0.0
160.00 0.00 56.60 1.0 0.0
165.00 0.00 57.33 1.0 0.0
170.00 0.00 53.04 1.0 0.0
175.00 0.00 52.03 1.0 0.0
180.00 0.00 52.45 1.0 0.0
0.00 10.00 53.41 0.0 1.0
5.00 10.00 51.93 0.0 1.0
10.00 10.00 54.29 0.0 1.0
15.00 10.00 57.66 0.0 1.0
20.00 10.00 56.48 0.0 1.0
25.00 10.00 52.44 0.0 1.0
30.00 10.00 56.16 0.0 1.0
35.00 10.00 55.88 0.0 1.0
40.00 10.00 53.53 0.0 1.0
45.00 10.00 57.64 0.5 0.5
50.00 10.00 59.28 0.5 0.5
55.00 10.00 57.34 0.5 0.5
60.00 10.00 51.17 0.5 0.5
65.00 10.00 41.81 0.5 0.5
70.00 10.00 49.29 0.5 0.5
75.00 10.00 51.17 0.5 0.5
80.00 10.00 50.56 0.5 0.5
85.00 10.00 49.65 0.5 0.5
90.00 10.00 50.20 0.5 0.5
95.00 10.00 51.50 0.5 0.5
100.00 10.00 52.45 0.5 0.5
105.00 10.00 52.87 0.5 0.5
110.00 10.00 52.79 0.5 0.5
115.00 10.00 52.10 0.5 0.5
120.00 10.00 51.19 0.5 0.5
125.00 10.00 52.08 0.5 0.5
130.00 10.00 53.30 0.5 0.5
135.00 10.00 51.22 0.5 0.5
140.00 10.00 47.26 1.0 0.0
145.00 10.00 53.38 1.0 0.0
150.00 10.00 53.66 1.0 0.0
155.00 10.00 49.91 1.0 0.0
160.00 10.00 55.85 1.0 0.0
165.00 10.00 56.59 1.0 0.0
170.00 10.00 52.39 1.0 0.0
175.00 10.00 51.93 1.0 0.0
180.00 10.00 52.45 1.0 0.0
0.00 20.00 53.41 0.0 1.0
5.00 20.00 52.14 0.0 1.0
10.00 20.00 54.32 0.0 1.0
15.00 20.00 57.96 0.0 1.0
20.00 20.00 57.80 0.0 1.0
25.00 20.00 54.06 0.0 1.0
30.00 20.00 56.28 0.0 1.0
35.00 20.00 57.52 0.0 1.0
40.00 20.00 54.90 0.0 1.0
45.00 20.00 56.22 0.5 0.5
50.00 20.00 59.08 0.5 0.5
55.00 20.00 58.90 0.5 0.5
60.00 20.00 55.86 0.5 0.5
65.00 20.00 51.49 0.5 0.5
70.00 20.00 52.86 0.5 0.5
75.00 20.00 55.60 0.5 0.5
80.00 20.00 56.90 0.5 0.5
85.00 20.00 57.48 0.5 0.5
90.00 20.00 57.95 0.5 0.5
95.00 20.00 58.46 0.5 0.5
100.00 20.00 58.83 0.5 0.5
105.00 20.00 58.78 0.5 0.5
110.00 20.00 58.06 0.5 0.5
115.00 20.00 56.22 0.5 0.5
120.00 20.00 52.42 0.5 0.5
125.00 20.00 46.00 0.5 0.5
130.00 20.00 45.05 0.5 0.5
135.00 20.00 43.38 0.5 0.5
140.00 20.00 44.83 1.0 0.0
145.00 20.00 51.12 1.0 0.0
150.00 20.00 49.76 1.0 0.0
155.00 20.00 48.31 1.0 0.0
160.00 20.00 55.28 1.0 0.0
165.00 20.00 55.44 1.0 0.0
170.00 20.00 51.40 1.0 0.0
175.00 20.00 51.88 1.0 0.0
180.00 20.00 52.45 1.0 0.0
0.00 30.00 53.41 0.0 1.0
5.00 30.00 52.36 0.0 1.0
10.00 30.00 54.06 0.0 1.0
15.00 30.00 57.83 0.0 1.0
20.00 30.00 58.85 0.0 1.0
25.00 30.00 56.29 0.0 1.0
30.00 30.00 55.16 0.0 1.0
35.00 30.00 57.74 0.0 1.0
40.00 30.00 57.11 0.0 1.0
45.00 30.00 53.88 0.5 0.5
50.00 30.00 54.59 0.5 0.5
55.00 30.00 56.36 0.5 0.5
60.00 30.00 55.53 0.5 0.5
65.00 30.00 53.44 0.5 0.5
70.00 30.00 55.07 0.5 0.5
75.00 30.00 58.48 0.5 0.5
80.00 30.00 60.81 0.5 0.5
85.00 30.00 62.17 0.5 0.5
90.00 30.00 62.85 0.5 0.5
95.00 30.00 63.00 0.5 0.5
100.00 30.00 62.63 0.5 0.5
105.00 30.00 61.64 0.5 0.5
110.00 30.00 59.87 0.5 0.5
115.00 30.00 57.15 0.5 0.5
120.00 30.00 53.93 0.5 0.5
125.00 30.00 52.33 0.5 0.5
130.00 30.00 51.55 0.5 0.5
135.00 30.00 47.66 0.5 0.5
140.00 30.00 42.63 1.0 0.0
145.00 30.00 46.76 1.0 0.0
150.00 30.00 41.48 1.0 0.0
155.00 30.00 49.11 1.0 0.0
160.00 30.00 54.51 1.0 0.0
165.00 30.00 53.66 1.0 0.0
170.00 30.00 50.31 1.0 0.0
175.00 30.00 51.89 1.0 0.0
180.00 30.00 52.45 1.0 0.0
0.00 40.00 53.41 0.0 1.0
5.00 40.00 52.59 0.0 1.0
10.00 40.00 53.63 0.0 1.0
15.00 40.00 57.10 0.0 1.0
20.00 40.00 59.18 0.0 1.0
25.00 40.00 58.51 0.0 1.0
30.00 40.00 55.56 0.0 1.0
35.00 40.00 55.33 0.0 1.0
40.00 40.00 57.02 0.0 1.0
45.00 40.00 56.17 0.5 0.5
50.00 40.00 52.14 0.5 0.5
55.00 40.00 45.26 0.5 0.5
60.00 40.00 44.21 0.5 0.5
65.00 40.00 46.35 0.5 0.5
70.00 40.00 50.94 0.5 0.5
75.00 40.00 55.69 0.5 0.5
80.00 40.00 58.94 0.5 0.5
85.00 40.00 60.93 0.5 0.5
90.00 40.00 61.96 0.5 0.5
95.00 40.00 62.25 0.5 0.5
100.00 40.00 61.92 0.5 0.5
105.00 40.00 61.14 0.5 0.5
110.00 40.00 60.11 0.5 0.5
115.00 40.00 59.02 0.5 0.5
120.00 40.00 57.75 0.5 0.5
125.00 40.00 55.62 0.5 0.5
130.00 40.00 51.22 0.5 0.5
135.00 40.00 41.04 0.5 0.5
140.00 40.00 44.70 1.0 0.0
145.00 40.00 45.85 1.0 0.0
150.00 40.00 40.59 1.0 0.0
155.00 40.00 50.01 1.0 0.0
160.00 40.00 52.87 1.0 0.0
165.00 40.00 50.93 1.0 0.0
170.00 40.00 49.58 1.0 0.0
175.00 40.00 51.94 1.0 0.0
180.00 40.00 52.45 1.0 0.0
0.00 50.00 53.41 0.0 1.0
5.00 50.00 52.84 0.0 1.0
10.00 50.00 53.24 0.0 1.0
15.00 50.00 55.77 0.0 1.0
20.00 50.00 58.34 0.0 1.0
25.00 50.00 59.31 0.0 1.0
30.00 50.00 58.28 0.0 1.0
35.00 50.00 55.38 0.0 1.0
40.00 50.00 52.71 0.0 1.0
