# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 432.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 30.95 0.0 1.0
5.00 0.00 35.03 0.0 1.0
10.00 0.00 38.54 0.0 1.0
15.00 0.00 39.40 0.0 1.0
20.00 0.00 37.37 0.0 1.0
25.00 0.00 30.48 0.0 1.0
30.00 0.00 22.66 0.0 1.0
35.00 0.00 31.32 0.0 1.0
40.00 0.00 31.88 0.0 1.0
45.00 0.00 31.28 0.5 0.5
50.00 0.00 34.60 0.5 0.5
55.00 0.00 38.03 0.5 0.5
60.00 0.00 39.94 0.5 0.5
65.00 0.00 40.46 0.5 0.5
70.00 0.00 39.72 0.5 0.5
75.00 0.00 37.73 0.5 0.5
80.00 0.00 34.43 0.5 0.5
85.00 0.00 30.05 0.5 0.5
90.00 0.00 28.52 0.5 0.5
95.00 0.00 32.24 0.5 0.5
100.00 0.00 35.95 0.5 0.5
105.00 0.00 38.53 0.5 0.5
110.00 0.00 39.80 0.5 0.5
115.00 0.00 39.47 0.5 0.5
120.00 0.00 37.22 0.5 0.5
125.00 0.00 34.61 0.5 0.5
130.00 0.00 37.01 0.5 0.5
135.00 0.00 39.21 0.5 0.5
140.00 0.00 38.45 1.0 0.0
145.00 0.00 33.75 1.0 0.0
150.00 0.00 26.72 1.0 0.0
155.00 0.00 33.93 1.0 0.0
160.00 0.00 37.41 1.0 0.0
165.00 0.00 37.73 1.0 0.0
170.00 0.00 34.83 1.0 0.0
175.00 0.00 28.46 1.0 0.0
180.00 0.00 21.07 1.0 0.0
0.00 10.00 30.95 0.0 1.0
5.00 10.00 34.48 0.0 1.0
10.00 10.00 37.99 0.0 1.0
15.00 10.00 39.67 0.0 1.0
20.00 10.00 38.72 0.0 1.0
25.00 10.00 33.00 0.0 1.0
30.00 10.00 27.23 0.0 1.0
35.00 10.00 35.17 0.0 1.0
40.00 10.00 35.33 0.0 1.0
45.00 10.00 29.54 0.5 0.5
50.00 10.00 31.65 0.5 0.5
55.00 10.00 38.09 0.5 0.5
60.00 10.00 40.87 0.5 0.5
65.00 10.00 41.78 0.5 0.5
70.00 10.00 41.33 0.5 0.5
75.00 10.00 39.64 0.5 0.5
80.00 10.00 36.78 0.5 0.5
85.00 10.00 33.49 0.5 0.5
90.00 10.00 32.02 0.5 0.5
95.00 10.00 32.57 0.5 0.5
100.00 10.00 33.75 0.5 0.5
105.00 10.00 35.55 0.5 0.5
110.00 10.00 37.30 0.5 0.5
115.00 10.00 38.15 0.5 0.5
120.00 10.00 38.13 0.5 0.5
125.00 10.00 38.43 0.5 0.5
130.00 10.00 39.58 0.5 0.5
135.00 10.00 39.97 0.5 0.5
140.00 10.00 38.14 1.0 0.0
145.00 10.00 33.58 1.0 0.0
150.00 10.00 31.68 1.0 0.0
155.00 10.00 33.11 1.0 0.0
160.00 10.00 34.35 1.0 0.0
165.00 10.00 35.61 1.0 0.0
170.00 10.00 34.03 1.0 0.0
175.00 10.00 28.47 1.0 0.0
180.00 10.00 21.07 1.0 0.0
0.00 20.00 30.95 0.0 1.0
5.00 20.00 33.74 0.0 1.0
10.00 20.00 37.13 0.0 1.0
15.00 20.00 39.78 0.0 1.0
20.00 20.00 40.11 0.0 1.0
25.00 20.00 36.38 0.0 1.0
30.00 20.00 28.06 0.0 1.0
35.00 20.00 36.48 0.0 1.0
40.00 20.00 38.55 0.0 1.0
45.00 20.00 35.52 0.5 0.5
50.00 20.00 24.51 0.5 0.5
55.00 20.00 34.42 0.5 0.5
60.00 20.00 39.20 0.5 0.5
65.00 20.00 40.87 0.5 0.5
70.00 20.00 41.01 0.5 0.5
75.00 20.00 40.06 0.5 0.5
80.00 20.00 38.17 0.5 0.5
85.00 20.00 35.46 0.5 0.5
90.00 20.00 32.50 0.5 0.5
95.00 20.00 31.20 0.5 0.5
100.00 20.00 33.78 0.5 0.5
105.00 20.00 37.53 0.5 0.5
110.00 20.00 40.34 0.5 0.5
115.00 20.00 41.90 0.5 0.5
120.00 20.00 42.33 0.5 0.5
125.00 20.00 41.89 0.5 0.5
130.00 20.00 40.80 0.5 0.5
135.00 20.00 38.96 0.5 0.5
140.00 20.00 36.13 1.0 0.0
145.00 20.00 34.69 1.0 0.0
150.00 20.00 35.35 1.0 0.0
155.00 20.00 33.22 1.0 0.0
160.00 20.00 30.39 1.0 0.0
165.00 20.00 33.87 1.0 0.0
170.00 20.00 33.56 1.0 0.0
175.00 20.00 28.42 1.0 0.0
180.00 20.00 21.07 1.0 0.0
0.00 30.00 30.95 0.0 1.0
5.00 30.00 32.87 0.0 1.0
10.00 30.00 35.77 0.0 1.0
15.00 30.00 39.44 0.0 1.0
20.00 30.00 41.17 0.0 1.0
25.00 30.00 39.64 0.0 1.0
30.00 30.00 32.80 0.0 1.0
35.00 30.00 33.60 0.0 1.0
40.00 30.00 39.16 0.0 1.0
45.00 30.00 39.71 0.5 0.5
50.00 30.00 36.75 0.5 0.5
55.00 30.00 32.10 0.5 0.5
60.00 30.00 35.23 0.5 0.5
65.00 30.00 38.57 0.5 0.5
70.00 30.00 40.15 0.5 0.5
75.00 30.00 40.92 0.5 0.5
80.00 30.00 41.46 0.5 0.5
85.00 30.00 42.07 0.5 0.5
90.00 30.00 42.92 0.5 0.5
95.00 30.00 44.01 0.5 0.5
100.00 30.00 45.16 0.5 0.5
105.00 30.00 46.09 0.5 0.5
110.00 30.00 46.51 0.5 0.5
115.00 30.00 46.16 0.5 0.5
120.00 30.00 44.81 0.5 0.5
125.00 30.00 42.20 0.5 0.5
130.00 30.00 38.25 0.5 0.5
135.00 30.00 35.19 0.5 0.5
140.00 30.00 36.62 1.0 0.0
145.00 30.00 38.21 1.0 0.0
150.00 30.00 37.58 1.0 0.0
155.00 30.00 33.48 1.0 0.0
160.00 30.00 30.42 1.0 0.0
165.00 30.00 34.27 1.0 0.0
170.00 30.00 33.63 1.0 0.0
175.00 30.00 28.30 1.0 0.0
180.00 30.00 21.07 1.0 0.0
0.00 40.00 30.95 0.0 1.0
5.00 40.00 31.97 0.0 1.0
10.00 40.00 33.64 0.0 1.0
15.00 40.00 38.23 0.0 1.0
20.00 40.00 41.42 0.0 1.0
25.00 40.00 41.90 0.0 1.0
30.00 40.00 39.19 0.0 1.0
35.00 40.00 31.13 0.0 1.0
40.00 40.00 33.57 0.0 1.0
45.00 40.00 38.63 0.5 0.5
50.00 40.00 39.44 0.5 0.5
55.00 40.00 38.01 0.5 0.5
60.00 40.00 36.73 0.5 0.5
65.00 40.00 38.23 0.5 0.5
70.00 40.00 40.51 0.5 0.5
75.00 40.00 42.37 0.5 0.5
80.00 40.00 43.97 0.5 0.5
85.00 40.00 45.43 0.5 0.5
90.00 40.00 46.67 0.5 0.5
95.00 40.00 47.57 0.5 0.5
100.00 40.00 47.99 0.5 0.5
105.00 40.00 47.79 0.5 0.5
110.00 40.00 46.74 0.5 0.5
115.00 40.00 44.47 0.5 0.5
120.00 40.00 40.17 0.5 0.5
125.00 40.00 32.43 0.5 0.5
130.00 40.00 34.88 0.5 0.5
135.00 40.00 39.55 0.5 0.5
140.00 40.00 41.10 1.0 0.0
145.00 40.00 40.71 1.0 0.0
150.00 40.00 38.68 1.0 0.0
155.00 40.00 35.81 1.0 0.0
160.00 40.00 35.63 1.0 0.0
165.00 40.00 36.18 1.0 0.0
170.00 40.00 33.93 1.0 0.0
175.00 40.00 28.04 1.0 0.0
180.00 40.00 21.07 1.0 0.0
0.00 50.00 30.95 0.0 1.0
5.00 50.00 31.25 0.0 1.0
10.00 50.00 30.50 0.0 1.0
15.00 50.00 35.48 0.0 1.0
20.00 50.00 40.24 0.0 1.0
25.00 50.00 42.42 0.0 1.0
30.00 50.00 42.33 0.0 1.0
35.00 50.00 39.82 0.0 1.0
40.00 50.00 33.34 0.0 1.0
45.00 50.00 23.46 0.5 0.5
50.00 50.00 33.56 0.5 0.5
55.00 50.00 35.70 0.5 0.5
60.00 50.00 34.46 0.5 0.5
65.00 50.00 30.85 0.5 0.5
70.00 50.00 29.03 0.5 0.5
75.00 50.00 31.72 0.5 0.5
80.00 50.00 33.93 0.5 0.5
85.00 50.00 35.75 0.5 0.5
90.00 50.00 37.52 0.5 0.5
95.00 50.00 38.69 0.5 0.5
100.00 50.00 38.52 0.5 0.5
105.00 50.00 36.08 0.5 0.5
110.00 50.00 27.76 0.5 0.5
115.00 50.00 29.98 0.5 0.5
120.00 50.00 38.70 0.5 0.5
125.00 50.00 42.36 0.5 0.5
130.00 50.00 43.95 0.5 0.5
135.00 50.00 44.17 0.5 0.5
140.00 50.00 43.39 1.0 0.0
145.00 50.00 41.99 1.0 0.0
150.00 50.00 40.59 1.0 0.0
155.00 50.00 39.80 1.0 0.0
160.00 50.00 39.23 1.0 0.0
165.00 50.00 37.63 1.0 0.0
170.00 50.00 33.93 1.0 0.0
175.00 50.00 27.58 1.0 0.0
180.00 50.00 21.07 1.0 0.0
0.00 60.00 30.95 0.0 1.0
5.00 60.00 30.96 0.0 1.0
10.00 60.00 27.69 0.0 1.0
15.00 60.00 29.63 0.0 1.0
20.00 60.00 36.62 0.0 1.0
25.00 60.00 40.37 0.0 1.0
30.00 60.00 41.94 0.0 1.0
35.00 60.00 41.79 0.0 1.0
40.00 60.00 39.91 0.0 1.0
45.00 60.00 35.74 0.5 0.5
50.00 60.00 28.49 0.5 0.5
55.00 60.00 31.48 0.5 0.5
60.00 60.00 35.94 0.5 0.5
65.00 60.00 37.92 0.5 0.5
70.00 60.00 38.89 0.5 0.5
75.00 60.00 39.73 0.5 0.5
80.00 60.00 40.75 0.5 0.5
85.00 60.00 41.77 0.5 0.5
90.00 60.00 42.60 0.5 0.5
95.00 60.00 43.21 0.5 0.5
100.00 60.00 43.72 0.5 0.5
105.00 60.00 44.29 0.5 0.5
110.00 60.00 44.97 0.5 0.5
115.00 60.00 45.67 0.5 0.5
120.00 60.00 46.18 0.5 0.5
125.00 60.00 46.35 0.5 0.5
130.00 60.00 46.11 0.5 0.5
135.00 60.00 45.54 0.5 0.5
140.00 60.00 44.79 1.0 0.0
145.00 60.00 44.05 1.0 0.0
150.00 60.00 43.33 1.0 0.0
155.00 60.00 42.35 1.0 0.0
160.00 60.00 40.66 1.0 0.0
165.00 60.00 37.78 1.0 0.0
170.00 60.00 33.23 1.0 0.0
175.00 60.00 26.92 1.0 0.0
180.00 60.00 21.07 1.0 0.0
0.00 70.00 30.95 0.0 1.0
5.00 70.00 31.19 0.0 1.0
10.00 70.00 29.51 0.0 1.0
15.00 70.00 26.38 0.0 1.0
20.00 70.00 29.80 0.0 1.0
25.00 70.00 34.40 0.0 1.0
30.00 70.00 36.87 0.0 1.0
35.00 70.00 37.67 0.0 1.0
40.00 70.00 37.07 0.0 1.0
45.00 70.00 35.38 0.5 0.5
50.00 70.00 34.32 0.5 0.5
55.00 70.00 36.36 0.5 0.5
60.00 70.00 39.25 0.5 0.5
65.00 70.00 41.38 0.5 0.5
70.00 70.00 42.70 0.5 0.5
75.00 70.00 43.45 0.5 0.5
80.00 70.00 43.98 0.5 0.5
85.00 70.00 44.57 0.5 0.5
90.00 70.00 45.35 0.5 0.5
95.00 70.00 46.17 0.5 0.5
100.00 70.00 46.86 0.5 0.5
105.00 70.00 47.31 0.5 0.5
110.00 70.00 47.55 0.5 0.5
115.00 70.00 47.65 0.5 0.5
120.00 70.00 47.70 0.5 0.5
125.00 70.00 47.69 0.5 0.5
130.00 70.00 47.52 0.5 0.5
135.00 70.00 47.08 0.5 0.5
140.00 70.00 46.33 1.0 0.0
145.00 70.00 45.31 1.0 0.0
150.00 70.00 43.98 1.0 0.0
155.00 70.00 42.20 1.0 0.0
160.00 70.00 39.70 1.0 0.0
165.00 70.00 36.23 1.0 0.0
170.00 70.00 31.69 1.0 0.0
175.00 70.00 26.20 1.0 0.0
180.00 70.00 21.07 1.0 0.0
0.00 80.00 30.95 0.0 1.0
5.00 80.00 31.78 0.0 1.0
10.00 80.00 32.75 0.0 1.0
15.00 80.00 33.55 0.0 1.0
20.00 80.00 34.10 0.0 1.0
25.00 80.00 34.18 0.0 1.0
30.00 80.00 33.46 0.0 1.0
35.00 80.00 31.70 0.0 1.0
40.00 80.00 30.36 0.0 1.0
45.00 80.00 33.57 0.5 0.5
50.00 80.00 38.06 0.5 0.5
55.00 80.00 41.50 0.5 0.5
60.00 80.00 43.94 0.5 0.5
65.00 80.00 45.59 0.5 0.5
70.00 80.00 46.60 0.5 0.5
75.00 80.00 47.10 0.5 0.5
80.00 80.00 47.28 0.5 0.5
85.00 80.00 47.39 0.5 0.5
90.00 80.00 47.62 0.5 0.5
95.00 80.00 48.00 0.5 0.5
100.00 80.00 48.34 0.5 0.5
105.00 80.00 48.44 0.5 0.5
110.00 80.00 48.27 0.5 0.5
115.00 80.00 47.89 0.5 0.5
120.00 80.00 47.41 0.5 0.5
125.00 80.00 46.82 0.5 0.5
130.00 80.00 46.03 0.5 0.5
135.00 80.00 44.94 0.5 0.5
140.00 80.00 43.56 1.0 0.0
145.00 80.00 41.93 1.0 0.0
150.00 80.00 40.12 1.0 0.0
155.00 80.00 38.09 1.0 0.0
160.00 80.00 35.78 1.0 0.0
165.00 80.00 33.16 1.0 0.0
170.00 80.00 30.04 1.0 0.0
175.00 80.00 25.75 1.0 0.0
180.00 80.00 21.07 1.0 0.0
0.00 90.00 30.95 0.0 1.0
5.00 90.00 32.49 0.0 1.0
10.00 90.00 35.02 0.0 1.0
15.00 90.00 37.08 0.0 1.0
20.00 90.00 38.38 0.0 1.0
25.00 90.00 38.96 0.0 1.0
30.00 90.00 38.83 0.0 1.0
35.00 90.00 38.00 0.0 1.0
40.00 90.00 36.43 0.0 1.0
45.00 90.00 34.24 0.5 0.5
50.00 90.00 32.63 0.5 0.5
55.00 90.00 33.71 0.5 0.5
60.00 90.00 36.19 0.5 0.5
65.00 90.00 38.26 0.5 0.5
70.00 90.00 39.62 0.5 0.5
75.00 90.00 40.33 0.5 0.5
80.00 90.00 40.51 0.5 0.5
85.00 90.00 40.29 0.5 0.5
90.00 90.00 39.81 0.5 0.5
95.00 90.00 39.20 0.5 0.5
100.00 90.00 38.52 0.5 0.5
105.00 90.00 37.76 0.5 0.5
110.00 90.00 36.95 0.5 0.5
115.00 90.00 36.20 0.5 0.5
120.00 90.00 35.66 0.5 0.5
125.00 90.00 35.37 0.5 0.5
130.00 90.00 35.19 0.5 0.5
135.00 90.00 35.03 0.5 0.5
140.00 90.00 34.97 1.0 0.0
145.00 90.00 35.15 1.0 0.0
150.00 90.00 35.43 1.0 0.0
155.00 90.00 35.43 1.0 0.0
160.00 90.00 34.79 1.0 0.0
165.00 90.00 33.24 1.0 0.0
170.00 90.00 30.46 1.0 0.0
175.00 90.00 25.92 1.0 0.0
180.00 90.00 21.07 1.0 0.0
0.00 100.00 30.95 0.0 1.0
5.00 100.00 33.14 0.0 1.0
10.00 100.00 36.47 0.0 1.0
15.00 100.00 38.91 0.0 1.0
20.00 100.00 40.41 0.0 1.0
25.00 100.00 41.12 0.0 1.0
30.00 100.00 41.10 0.0 1.0
35.00 100.00 40.29 0.0 1.0
40.00 100.00 38.60 0.0 1.0
45.00 100.00 36.00 0.5 0.5
50.00 100.00 34.18 0.5 0.5
55.00 100.00 36.46 0.5 0.5
60.00 100.00 39.91 0.5 0.5
65.00 100.00 42.59 0.5 0.5
70.00 100.00 44.51 0.5 0.5
75.00 100.00 45.92 0.5 0.5
80.00 100.00 47.00 0.5 0.5
85.00 100.00 47.86 0.5 0.5
90.00 100.00 48.53 0.5 0.5
95.00 100.00 49.00 0.5 0.5
100.00 100.00 49.23 0.5 0.5
105.00 100.00 49.24 0.5 0.5
110.00 100.00 49.10 0.5 0.5
115.00 100.00 48.90 0.5 0.5
120.00 100.00 48.64 0.5 0.5
125.00 100.00 48.25 0.5 0.5
130.00 100.00 47.60 0.5 0.5
135.00 100.00 46.63 0.5 0.5
140.00 100.00 45.41 1.0 0.0
145.00 100.00 44.10 1.0 0.0
150.00 100.00 42.78 1.0 0.0
155.00 100.00 41.33 1.0 0.0
160.00 100.00 39.39 1.0 0.0
165.00 100.00 36.59 1.0 0.0
170.00 100.00 32.51 1.0 0.0
175.00 100.00 26.64 1.0 0.0
180.00 100.00 21.07 1.0 0.0
0.00 110.00 30.95 0.0 1.0
5.00 110.00 33.67 0.0 1.0
10.00 110.00 37.41 0.0 1.0
15.00 110.00 40.08 0.0 1.0
20.00 110.00 41.83 0.0 1.0
25.00 110.00 42.85 0.0 1.0
