# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 130.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 46.65 0.0 1.0
5.00 0.00 78.04 0.0 1.0
10.00 0.00 80.45 0.0 1.0
15.00 0.00 84.92 0.0 1.0
20.00 0.00 77.08 0.0 1.0
25.00 0.00 87.85 0.0 1.0
30.00 0.00 74.70 0.0 1.0
35.00 0.00 88.96 0.0 1.0
40.00 0.00 82.57 0.0 1.0
45.00 0.00 88.22 0.5 0.5
50.00 0.00 83.40 0.5 0.5
55.00 0.00 85.60 0.5 0.5
60.00 0.00 97.53 0.5 0.5
65.00 0.00 85.77 0.5 0.5
70.00 0.00 98.58 0.5 0.5
75.00 0.00 83.38 0.5 0.5
80.00 0.00 94.40 0.5 0.5
85.00 0.00 79.67 0.5 0.5
90.00 0.00 89.80 0.5 0.5
95.00 0.00 79.06 0.5 0.5
100.00 0.00 94.16 0.5 0.5
105.00 0.00 85.94 0.5 0.5
110.00 0.00 98.19 0.5 0.5
115.00 0.00 91.68 0.5 0.5
120.00 0.00 95.87 0.5 0.5
125.00 0.00 92.83 0.5 0.5
130.00 0.00 73.48 0.5 0.5
135.00 0.00 87.71 0.5 0.5
140.00 0.00 86.84 1.0 0.0
145.00 0.00 79.40 1.0 0.0
150.00 0.00 68.83 1.0 0.0
155.00 0.00 85.00 1.0 0.0
160.00 0.00 84.75 1.0 0.0
165.00 0.00 85.57 1.0 0.0
170.00 0.00 89.69 1.0 0.0
175.00 0.00 88.41 1.0 0.0
180.00 0.00 60.86 1.0 0.0
0.00 10.00 46.65 0.0 1.0
5.00 10.00 77.97 0.0 1.0
10.00 10.00 80.08 0.0 1.0
15.00 10.00 85.25 0.0 1.0
20.00 10.00 74.23 0.0 1.0
25.00 10.00 88.18 0.0 1.0
30.00 10.00 72.31 0.0 1.0
35.00 10.00 87.85 0.0 1.0
40.00 10.00 81.19 0.0 1.0
45.00 10.00 90.67 0.5 0.5
50.00 10.00 70.45 0.5 0.5
55.00 10.00 77.98 0.5 0.5
60.00 10.00 95.49 0.5 0.5
65.00 10.00 84.43 0.5 0.5
70.00 10.00 98.93 0.5 0.5
75.00 10.00 85.74 0.5 0.5
80.00 10.00 97.71 0.5 0.5
85.00 10.00 84.98 0.5 0.5
90.00 10.00 97.35 0.5 0.5
95.00 10.00 85.92 0.5 0.5
100.00 10.00 97.60 0.5 0.5
105.00 10.00 87.70 0.5 0.5
110.00 10.00 98.54 0.5 0.5
115.00 10.00 91.62 0.5 0.5
120.00 10.00 93.45 0.5 0.5
125.00 10.00 89.07 0.5 0.5
130.00 10.00 80.01 0.5 0.5
135.00 10.00 90.72 0.5 0.5
140.00 10.00 87.65 1.0 0.0
145.00 10.00 74.96 1.0 0.0
150.00 10.00 78.06 1.0 0.0
155.00 10.00 86.49 1.0 0.0
160.00 10.00 85.03 1.0 0.0
165.00 10.00 86.06 1.0 0.0
170.00 10.00 89.71 1.0 0.0
175.00 10.00 88.16 1.0 0.0
180.00 10.00 60.86 1.0 0.0
0.00 20.00 46.65 0.0 1.0
5.00 20.00 77.80 0.0 1.0
10.00 20.00 79.37 0.0 1.0
15.00 20.00 85.74 0.0 1.0
20.00 20.00 73.61 0.0 1.0
25.00 20.00 88.10 0.0 1.0
30.00 20.00 83.89 0.0 1.0
35.00 20.00 84.45 0.0 1.0
40.00 20.00 76.16 0.0 1.0
45.00 20.00 92.30 0.5 0.5
50.00 20.00 84.19 0.5 0.5
55.00 20.00 81.58 0.5 0.5
60.00 20.00 86.89 0.5 0.5
65.00 20.00 80.22 0.5 0.5
70.00 20.00 96.39 0.5 0.5
75.00 20.00 86.04 0.5 0.5
80.00 20.00 98.03 0.5 0.5
85.00 20.00 86.75 0.5 0.5
90.00 20.00 98.77 0.5 0.5
95.00 20.00 88.06 0.5 0.5
100.00 20.00 97.98 0.5 0.5
105.00 20.00 87.80 0.5 0.5
110.00 20.00 95.93 0.5 0.5
115.00 20.00 88.77 0.5 0.5
120.00 20.00 82.27 0.5 0.5
125.00 20.00 67.76 0.5 0.5
130.00 20.00 85.18 0.5 0.5
135.00 20.00 92.66 0.5 0.5
140.00 20.00 87.77 1.0 0.0
145.00 20.00 78.03 1.0 0.0
150.00 20.00 85.69 1.0 0.0
155.00 20.00 87.90 1.0 0.0
160.00 20.00 85.34 1.0 0.0
165.00 20.00 86.65 1.0 0.0
170.00 20.00 89.71 1.0 0.0
175.00 20.00 87.67 1.0 0.0
180.00 20.00 60.86 1.0 0.0
0.00 30.00 46.65 0.0 1.0
5.00 30.00 77.43 0.0 1.0
10.00 30.00 78.32 0.0 1.0
15.00 30.00 86.15 0.0 1.0
20.00 30.00 81.32 0.0 1.0
25.00 30.00 85.55 0.0 1.0
30.00 30.00 88.55 0.0 1.0
35.00 30.00 73.49 0.0 1.0
40.00 30.00 79.45 0.0 1.0
45.00 30.00 89.30 0.5 0.5
50.00 30.00 89.36 0.5 0.5
55.00 30.00 87.74 0.5 0.5
60.00 30.00 88.51 0.5 0.5
65.00 30.00 78.32 0.5 0.5
70.00 30.00 76.92 0.5 0.5
75.00 30.00 81.62 0.5 0.5
80.00 30.00 89.69 0.5 0.5
85.00 30.00 83.53 0.5 0.5
90.00 30.00 91.94 0.5 0.5
95.00 30.00 84.47 0.5 0.5
100.00 30.00 89.69 0.5 0.5
105.00 30.00 82.60 0.5 0.5
110.00 30.00 74.00 0.5 0.5
115.00 30.00 74.34 0.5 0.5
120.00 30.00 89.00 0.5 0.5
125.00 30.00 89.44 0.5 0.5
130.00 30.00 84.23 0.5 0.5
135.00 30.00 90.23 0.5 0.5
140.00 30.00 84.71 1.0 0.0
145.00 30.00 84.59 1.0 0.0
150.00 30.00 88.96 1.0 0.0
155.00 30.00 87.95 1.0 0.0
160.00 30.00 85.06 1.0 0.0
165.00 30.00 87.16 1.0 0.0
170.00 30.00 89.54 1.0 0.0
175.00 30.00 86.85 1.0 0.0
180.00 30.00 60.86 1.0 0.0
0.00 40.00 46.65 0.0 1.0
5.00 40.00 76.72 0.0 1.0
10.00 40.00 76.95 0.0 1.0
15.00 40.00 86.12 0.0 1.0
20.00 40.00 86.56 0.0 1.0
25.00 40.00 73.65 0.0 1.0
30.00 40.00 88.54 0.0 1.0
35.00 40.00 82.75 0.0 1.0
40.00 40.00 84.38 0.0 1.0
45.00 40.00 74.05 0.5 0.5
50.00 40.00 86.09 0.5 0.5
55.00 40.00 79.74 0.5 0.5
60.00 40.00 92.15 0.5 0.5
65.00 40.00 78.18 0.5 0.5
70.00 40.00 92.04 0.5 0.5
75.00 40.00 76.57 0.5 0.5
80.00 40.00 91.42 0.5 0.5
85.00 40.00 75.88 0.5 0.5
90.00 40.00 89.68 0.5 0.5
95.00 40.00 75.22 0.5 0.5
100.00 40.00 91.43 0.5 0.5
105.00 40.00 80.23 0.5 0.5
110.00 40.00 91.65 0.5 0.5
115.00 40.00 84.99 0.5 0.5
120.00 40.00 89.91 0.5 0.5
125.00 40.00 89.20 0.5 0.5
130.00 40.00 75.60 0.5 0.5
135.00 40.00 71.43 0.5 0.5
140.00 40.00 71.94 1.0 0.0
145.00 40.00 85.05 1.0 0.0
150.00 40.00 87.76 1.0 0.0
155.00 40.00 84.83 1.0 0.0
160.00 40.00 83.67 1.0 0.0
165.00 40.00 87.28 1.0 0.0
170.00 40.00 88.95 1.0 0.0
175.00 40.00 85.60 1.0 0.0
180.00 40.00 60.86 1.0 0.0
0.00 50.00 46.65 0.0 1.0
5.00 50.00 75.47 0.0 1.0
10.00 50.00 75.29 0.0 1.0
15.00 50.00 85.28 0.0 1.0
20.00 50.00 89.31 0.0 1.0
25.00 50.00 85.43 0.0 1.0
30.00 50.00 79.73 0.0 1.0
35.00 50.00 85.66 0.0 1.0
40.00 50.00 79.17 0.0 1.0
45.00 50.00 89.40 0.5 0.5
50.00 50.00 78.12 0.5 0.5
55.00 50.00 86.14 0.5 0.5
60.00 50.00 72.55 0.5 0.5
65.00 50.00 81.91 0.5 0.5
70.00 50.00 81.22 0.5 0.5
75.00 50.00 82.25 0.5 0.5
80.00 50.00 86.63 0.5 0.5
85.00 50.00 84.12 0.5 0.5
90.00 50.00 86.91 0.5 0.5
95.00 50.00 82.30 0.5 0.5
100.00 50.00 86.51 0.5 0.5
105.00 50.00 84.32 0.5 0.5
110.00 50.00 77.76 0.5 0.5
115.00 50.00 82.87 0.5 0.5
120.00 50.00 82.97 0.5 0.5
125.00 50.00 76.28 0.5 0.5
130.00 50.00 85.59 0.5 0.5
135.00 50.00 89.40 0.5 0.5
140.00 50.00 84.04 1.0 0.0
