# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 144 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
10.00 0.00 5.71 0.0 1.0
15.00 0.00 4.72 0.0 1.0
20.00 0.00 1.50 0.0 1.0
25.00 0.00 -4.13 0.0 1.0
30.00 0.00 3.11 0.0 1.0
35.00 0.00 6.42 0.0 1.0
40.00 0.00 3.45 0.0 1.0
45.00 0.00 0.14 0.5 0.5
50.00 0.00 6.86 0.5 0.5
55.00 0.00 2.28 0.5 0.5
60.00 0.00 4.55 0.5 0.5
65.00 0.00 6.12 0.5 0.5
70.00 0.00 0.28 0.5 0.5
75.00 0.00 7.32 0.5 0.5
80.00 0.00 -5.51 0.5 0.5
85.00 0.00 7.88 0.5 0.5
90.00 0.00 -192.84 0.5 0.5
10.00 5.00 5.76 0.0 1.0
15.00 5.00 4.83 0.0 1.0
20.00 5.00 1.76 0.0 1.0
25.00 5.00 -3.47 0.0 1.0
30.00 5.00 3.29 0.0 1.0
35.00 5.00 6.58 0.0 1.0
40.00 5.00 3.68 0.0 1.0
45.00 5.00 0.71 0.5 0.5
50.00 5.00 7.15 0.5 0.5
55.00 5.00 2.55 0.5 0.5
60.00 5.00 4.96 0.5 0.5
65.00 5.00 6.35 0.5 0.5
70.00 5.00 0.18 0.5 0.5
75.00 5.00 7.36 0.5 0.5
80.00 5.00 -7.01 0.5 0.5
85.00 5.00 7.87 0.5 0.5
90.00 5.00 -192.73 0.5 0.5
10.00 10.00 5.85 0.0 1.0
15.00 10.00 5.01 0.0 1.0
20.00 10.00 2.10 0.0 1.0
25.00 10.00 -2.96 0.0 1.0
30.00 10.00 3.43 0.0 1.0
35.00 10.00 6.79 0.0 1.0
40.00 10.00 4.06 0.0 1.0
45.00 10.00 1.46 0.5 0.5
50.00 10.00 7.82 0.5 0.5
55.00 10.00 4.00 0.5 0.5
60.00 10.00 6.02 0.5 0.5
65.00 10.00 7.38 0.5 0.5
70.00 10.00 1.71 0.5 0.5
75.00 10.00 7.59 0.5 0.5
80.00 10.00 -4.09 0.5 0.5
85.00 10.00 7.70 0.5 0.5
90.00 10.00 -192.87 0.5 0.5
10.00 15.00 5.95 0.0 1.0
15.00 15.00 5.22 0.0 1.0
20.00 15.00 2.49 0.0 1.0
25.00 15.00 -2.58 0.0 1.0
30.00 15.00 3.51 0.0 1.0
35.00 15.00 7.01 0.0 1.0
40.00 15.00 4.53 0.0 1.0
45.00 15.00 2.26 0.5 0.5
50.00 15.00 8.65 0.5 0.5
55.00 15.00 5.92 0.5 0.5
60.00 15.00 7.35 0.5 0.5
65.00 15.00 8.82 0.5 0.5
70.00 15.00 4.22 0.5 0.5
75.00 15.00 8.03 0.5 0.5
80.00 15.00 0.32 0.5 0.5
85.00 15.00 7.39 0.5 0.5
90.00 15.00 -193.32 0.5 0.5
10.00 20.00 6.06 0.0 1.0
15.00 20.00 5.46 0.0 1.0
20.00 20.00 2.89 0.0 1.0
25.00 20.00 -2.31 0.0 1.0
30.00 20.00 3.51 0.0 1.0
35.00 20.00 7.20 0.0 1.0
40.00 20.00 5.01 0.0 1.0
45.00 20.00 2.92 0.5 0.5
50.00 20.00 9.42 0.5 0.5
55.00 20.00 7.69 0.5 0.5
60.00 20.00 8.62 0.5 0.5
65.00 20.00 10.26 0.5 0.5
70.00 20.00 6.71 0.5 0.5
75.00 20.00 8.66 0.5 0.5
80.00 20.00 3.90 0.5 0.5
85.00 20.00 7.22 0.5 0.5
90.00 20.00 -193.81 0.5 0.5
10.00 25.00 6.18 0.0 1.0
15.00 25.00 5.71 0.0 1.0
20.00 25.00 3.29 0.0 1.0
25.00 25.00 -2.10 0.0 1.0
30.00 25.00 3.45 0.0 1.0
35.00 25.00 7.36 0.0 1.0
40.00 25.00 5.43 0.0 1.0
45.00 25.00 3.31 0.5 0.5
50.00 25.00 10.01 0.5 0.5
55.00 25.00 9.09 0.5 0.5
60.00 25.00 9.66 0.5 0.5
65.00 25.00 11.46 0.5 0.5
70.00 25.00 8.78 0.5 0.5
75.00 25.00 9.41 0.5 0.5
80.00 25.00 6.57 0.5 0.5
85.00 25.00 7.61 0.5 0.5
90.00 25.00 -193.70 0.5 0.5
10.00 30.00 6.31 0.0 1.0
15.00 30.00 5.95 0.0 1.0
20.00 30.00 3.68 0.0 1.0
25.00 30.00 -1.91 0.0 1.0
30.00 30.00 3.34 0.0 1.0
35.00 30.00 7.48 0.0 1.0
40.00 30.00 5.76 0.0 1.0
45.00 30.00 3.34 0.5 0.5
50.00 30.00 10.35 0.5 0.5
55.00 30.00 10.08 0.5 0.5
60.00 30.00 10.39 0.5 0.5
65.00 30.00 12.34 0.5 0.5
70.00 30.00 10.36 0.5 0.5
75.00 30.00 10.13 0.5 0.5
80.00 30.00 8.51 0.5 0.5
85.00 30.00 8.60 0.5 0.5
90.00 30.00 -192.73 0.5 0.5
10.00 35.00 6.43 0.0 1.0
15.00 35.00 6.19 0.0 1.0
20.00 35.00 4.05 0.0 1.0
25.00 35.00 -1.65 0.0 1.0
30.00 35.00 3.22 0.0 1.0
35.00 35.00 7.57 0.0 1.0
40.00 35.00 6.02 0.0 1.0
45.00 35.00 2.98 0.5 0.5
50.00 35.00 10.41 0.5 0.5
55.00 35.00 10.66 0.5 0.5
60.00 35.00 10.83 0.5 0.5
65.00 35.00 12.86 0.5 0.5
70.00 35.00 11.50 0.5 0.5
75.00 35.00 10.73 0.5 0.5
80.00 35.00 9.87 0.5 0.5
85.00 35.00 9.79 0.5 0.5
90.00 35.00 -191.42 0.5 0.5
10.00 40.00 6.55 0.0 1.0
15.00 40.00 6.41 0.0 1.0
20.00 40.00 4.41 0.0 1.0
25.00 40.00 -1.27 0.0 1.0
30.00 40.00 3.16 0.0 1.0
35.00 40.00 7.69 0.0 1.0
40.00 40.00 6.24 0.0 1.0
45.00 40.00 2.26 0.5 0.5
50.00 40.00 10.22 0.5 0.5
55.00 40.00 10.86 0.5 0.5
60.00 40.00 10.96 0.5 0.5
65.00 40.00 13.04 0.5 0.5
70.00 40.00 12.23 0.5 0.5
75.00 40.00 11.13 0.5 0.5
80.00 40.00 10.75 0.5 0.5
85.00 40.00 10.79 0.5 0.5
90.00 40.00 -190.31 0.5 0.5
10.00 45.00 6.66 0.0 1.0
15.00 45.00 6.62 0.0 1.0
