# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 144 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
10.00 0.00 -5.05 0.0 1.0
15.00 0.00 -2.67 0.0 1.0
20.00 0.00 1.64 0.0 1.0
25.00 0.00 4.89 0.0 1.0
30.00 0.00 6.37 0.0 1.0
35.00 0.00 5.54 0.0 1.0
40.00 0.00 1.85 0.0 1.0
45.00 0.00 3.23 0.5 0.5
50.00 0.00 7.35 0.5 0.5
55.00 0.00 7.09 0.5 0.5
60.00 0.00 3.74 0.5 0.5
65.00 0.00 7.12 0.5 0.5
70.00 0.00 8.09 0.5 0.5
75.00 0.00 2.90 0.5 0.5
80.00 0.00 7.11 0.5 0.5
85.00 0.00 8.11 0.5 0.5
90.00 0.00 -193.67 0.5 0.5
10.00 5.00 -4.83 0.0 1.0
15.00 5.00 -2.24 0.0 1.0
20.00 5.00 2.05 0.0 1.0
25.00 5.00 5.24 0.0 1.0
30.00 5.00 6.66 0.0 1.0
35.00 5.00 5.79 0.0 1.0
40.00 5.00 2.37 0.0 1.0
45.00 5.00 4.35 0.5 0.5
50.00 5.00 8.09 0.5 0.5
55.00 5.00 7.37 0.5 0.5
60.00 5.00 4.36 0.5 0.5
65.00 5.00 8.28 0.5 0.5
70.00 5.00 8.76 0.5 0.5
75.00 5.00 4.20 0.5 0.5
80.00 5.00 6.92 0.5 0.5
85.00 5.00 8.20 0.5 0.5
90.00 5.00 -193.20 0.5 0.5
10.00 10.00 -4.51 0.0 1.0
15.00 10.00 -1.63 0.0 1.0
20.00 10.00 2.64 0.0 1.0
25.00 10.00 5.73 0.0 1.0
30.00 10.00 7.07 0.0 1.0
35.00 10.00 6.13 0.0 1.0
40.00 10.00 2.65 0.0 1.0
45.00 10.00 5.02 0.5 0.5
50.00 10.00 9.16 0.5 0.5
55.00 10.00 8.77 0.5 0.5
60.00 10.00 6.46 0.5 0.5
65.00 10.00 10.37 0.5 0.5
70.00 10.00 10.78 0.5 0.5
75.00 10.00 7.92 0.5 0.5
80.00 10.00 8.03 0.5 0.5
85.00 10.00 8.39 0.5 0.5
90.00 10.00 -192.72 0.5 0.5
10.00 15.00 -4.15 0.0 1.0
15.00 15.00 -0.94 0.0 1.0
20.00 15.00 3.30 0.0 1.0
25.00 15.00 6.29 0.0 1.0
30.00 15.00 7.52 0.0 1.0
35.00 15.00 6.52 0.0 1.0
40.00 15.00 2.70 0.0 1.0
45.00 15.00 5.21 0.5 0.5
50.00 15.00 10.21 0.5 0.5
55.00 15.00 10.52 0.5 0.5
60.00 15.00 8.83 0.5 0.5
65.00 15.00 12.36 0.5 0.5
70.00 15.00 12.97 0.5 0.5
75.00 15.00 11.16 0.5 0.5
80.00 15.00 10.14 0.5 0.5
85.00 15.00 9.00 0.5 0.5
90.00 15.00 -192.01 0.5 0.5
10.00 20.00 -3.77 0.0 1.0
15.00 20.00 -0.27 0.0 1.0
20.00 20.00 3.94 0.0 1.0
25.00 20.00 6.84 0.0 1.0
30.00 20.00 7.98 0.0 1.0
35.00 20.00 6.94 0.0 1.0
40.00 20.00 2.67 0.0 1.0
45.00 20.00 4.84 0.5 0.5
50.00 20.00 11.00 0.5 0.5
55.00 20.00 12.09 0.5 0.5
60.00 20.00 10.81 0.5 0.5
65.00 20.00 13.91 0.5 0.5
70.00 20.00 14.79 0.5 0.5
75.00 20.00 13.58 0.5 0.5
80.00 20.00 12.38 0.5 0.5
85.00 20.00 10.19 0.5 0.5
90.00 20.00 -190.88 0.5 0.5
10.00 25.00 -3.40 0.0 1.0
15.00 25.00 0.35 0.0 1.0
20.00 25.00 4.54 0.0 1.0
25.00 25.00 7.36 0.0 1.0
30.00 25.00 8.44 0.0 1.0
35.00 25.00 7.44 0.0 1.0
40.00 25.00 2.93 0.0 1.0
45.00 25.00 3.86 0.5 0.5
50.00 25.00 11.45 0.5 0.5
55.00 25.00 13.28 0.5 0.5
60.00 25.00 12.26 0.5 0.5
65.00 25.00 14.98 0.5 0.5
70.00 25.00 16.11 0.5 0.5
75.00 25.00 15.30 0.5 0.5
80.00 25.00 14.29 0.5 0.5
85.00 25.00 11.70 0.5 0.5
90.00 25.00 -189.49 0.5 0.5
10.00 30.00 -3.07 0.0 1.0
15.00 30.00 0.89 0.0 1.0
20.00 30.00 5.09 0.0 1.0
25.00 30.00 7.86 0.0 1.0
30.00 30.00 8.93 0.0 1.0
35.00 30.00 8.07 0.0 1.0
40.00 30.00 3.88 0.0 1.0
45.00 30.00 2.34 0.5 0.5
50.00 30.00 11.53 0.5 0.5
55.00 30.00 14.06 0.5 0.5
60.00 30.00 13.21 0.5 0.5
65.00 30.00 15.61 0.5 0.5
70.00 30.00 16.98 0.5 0.5
75.00 30.00 16.45 0.5 0.5
80.00 30.00 15.76 0.5 0.5
85.00 30.00 13.15 0.5 0.5
90.00 30.00 -188.13 0.5 0.5
10.00 35.00 -2.78 0.0 1.0
15.00 35.00 1.36 0.0 1.0
20.00 35.00 5.57 0.0 1.0
25.00 35.00 8.35 0.0 1.0
30.00 35.00 9.46 0.0 1.0
35.00 35.00 8.85 0.0 1.0
40.00 35.00 5.52 0.0 1.0
45.00 35.00 1.16 0.5 0.5
50.00 35.00 11.28 0.5 0.5
55.00 35.00 14.46 0.5 0.5
60.00 35.00 13.70 0.5 0.5
65.00 35.00 15.84 0.5 0.5
70.00 35.00 17.43 0.5 0.5
75.00 35.00 17.14 0.5 0.5
80.00 35.00 16.79 0.5 0.5
85.00 35.00 14.29 0.5 0.5
90.00 35.00 -187.03 0.5 0.5
10.00 40.00 -2.55 0.0 1.0
15.00 40.00 1.75 0.0 1.0
20.00 40.00 6.01 0.0 1.0
25.00 40.00 8.82 0.0 1.0
30.00 40.00 10.04 0.0 1.0
35.00 40.00 9.76 0.0 1.0
40.00 40.00 7.48 0.0 1.0
45.00 40.00 2.35 0.5 0.5
50.00 40.00 10.79 0.5 0.5
55.00 40.00 14.52 0.5 0.5
60.00 40.00 13.78 0.5 0.5
65.00 40.00 15.73 0.5 0.5
70.00 40.00 17.51 0.5 0.5
75.00 40.00 17.43 0.5 0.5
80.00 40.00 17.41 0.5 0.5
85.00 40.00 15.07 0.5 0.5
90.00 40.00 -186.26 0.5 0.5
10.00 45.00 -2.38 0.0 1.0
