# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 1.8 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -109.80 0.0 1.0
5.00 0.00 -109.73 0.0 1.0
10.00 0.00 -109.62 0.0 1.0
15.00 0.00 -109.48 0.0 1.0
20.00 0.00 -109.32 0.0 1.0
25.00 0.00 -109.14 0.0 1.0
30.00 0.00 -108.95 0.0 1.0
35.00 0.00 -108.76 0.0 1.0
40.00 0.00 -108.59 0.0 1.0
45.00 0.00 -108.43 0.5 0.5
50.00 0.00 -108.31 0.5 0.5
55.00 0.00 -108.23 0.5 0.5
60.00 0.00 -108.20 0.5 0.5
65.00 0.00 -108.25 0.5 0.5
70.00 0.00 -108.42 0.5 0.5
75.00 0.00 -108.80 0.5 0.5
80.00 0.00 -109.65 0.5 0.5
85.00 0.00 -112.03 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -87.40 0.0 1.0
5.00 10.00 -87.40 0.0 1.0
10.00 10.00 -87.40 0.0 1.0
15.00 10.00 -87.41 0.0 1.0
20.00 10.00 -87.42 0.0 1.0
25.00 10.00 -87.44 0.0 1.0
30.00 10.00 -87.47 0.0 1.0
35.00 10.00 -87.50 0.0 1.0
40.00 10.00 -87.54 0.0 1.0
45.00 10.00 -87.60 0.5 0.5
50.00 10.00 -87.67 0.5 0.5
55.00 10.00 -87.77 0.5 0.5
60.00 10.00 -87.90 0.5 0.5
65.00 10.00 -88.10 0.5 0.5
70.00 10.00 -88.38 0.5 0.5
75.00 10.00 -88.86 0.5 0.5
80.00 10.00 -89.78 0.5 0.5
85.00 10.00 -92.20 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -81.18 0.0 1.0
5.00 20.00 -81.19 0.0 1.0
10.00 20.00 -81.19 0.0 1.0
15.00 20.00 -81.20 0.0 1.0
20.00 20.00 -81.22 0.0 1.0
25.00 20.00 -81.24 0.0 1.0
30.00 20.00 -81.26 0.0 1.0
35.00 20.00 -81.30 0.0 1.0
40.00 20.00 -81.34 0.0 1.0
45.00 20.00 -81.40 0.5 0.5
50.00 20.00 -81.48 0.5 0.5
55.00 20.00 -81.57 0.5 0.5
60.00 20.00 -81.71 0.5 0.5
65.00 20.00 -81.90 0.5 0.5
70.00 20.00 -82.19 0.5 0.5
75.00 20.00 -82.67 0.5 0.5
80.00 20.00 -83.59 0.5 0.5
85.00 20.00 -86.01 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -77.78 0.0 1.0
5.00 30.00 -77.78 0.0 1.0
