# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 24.9 MHz
# Altitude: 14050 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 17.06 0.0 1.0
5.00 0.00 16.89 0.0 1.0
10.00 0.00 16.62 0.0 1.0
15.00 0.00 16.23 0.0 1.0
20.00 0.00 15.73 0.0 1.0
25.00 0.00 15.11 0.0 1.0
30.00 0.00 14.34 0.0 1.0
35.00 0.00 13.42 0.0 1.0
40.00 0.00 12.30 0.0 1.0
45.00 0.00 10.97 0.5 0.5
50.00 0.00 9.41 0.5 0.5
55.00 0.00 7.60 0.5 0.5
60.00 0.00 5.56 0.5 0.5
65.00 0.00 3.36 0.5 0.5
70.00 0.00 1.11 0.5 0.5
75.00 0.00 -1.15 0.5 0.5
80.00 0.00 -3.80 0.5 0.5
85.00 0.00 -8.45 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 16.96 0.0 1.0
5.00 10.00 16.81 0.0 1.0
10.00 10.00 16.55 0.0 1.0
15.00 10.00 16.17 0.0 1.0
20.00 10.00 15.69 0.0 1.0
25.00 10.00 15.08 0.0 1.0
30.00 10.00 14.33 0.0 1.0
35.00 10.00 13.43 0.0 1.0
40.00 10.00 12.34 0.0 1.0
45.00 10.00 11.05 0.5 0.5
50.00 10.00 9.54 0.5 0.5
55.00 10.00 7.81 0.5 0.5
60.00 10.00 5.88 0.5 0.5
65.00 10.00 3.83 0.5 0.5
70.00 10.00 1.75 0.5 0.5
75.00 10.00 -0.38 0.5 0.5
80.00 10.00 -2.96 0.5 0.5
85.00 10.00 -7.60 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 16.60 0.0 1.0
5.00 20.00 16.46 0.0 1.0
10.00 20.00 16.21 0.0 1.0
15.00 20.00 15.85 0.0 1.0
20.00 20.00 15.37 0.0 1.0
25.00 20.00 14.78 0.0 1.0
30.00 20.00 14.04 0.0 1.0
35.00 20.00 13.16 0.0 1.0
40.00 20.00 12.09 0.0 1.0
45.00 20.00 10.84 0.5 0.5
50.00 20.00 9.38 0.5 0.5
55.00 20.00 7.73 0.5 0.5
60.00 20.00 5.90 0.5 0.5
65.00 20.00 3.97 0.5 0.5
70.00 20.00 2.02 0.5 0.5
75.00 20.00 -0.02 0.5 0.5
80.00 20.00 -2.56 0.5 0.5
85.00 20.00 -7.20 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 15.95 0.0 1.0
5.00 30.00 15.83 0.0 1.0
10.00 30.00 15.59 0.0 1.0
15.00 30.00 15.24 0.0 1.0
20.00 30.00 14.77 0.0 1.0
25.00 30.00 14.18 0.0 1.0
30.00 30.00 13.46 0.0 1.0
35.00 30.00 12.58 0.0 1.0
40.00 30.00 11.54 0.0 1.0
45.00 30.00 10.31 0.5 0.5
50.00 30.00 8.90 0.5 0.5
55.00 30.00 7.31 0.5 0.5
60.00 30.00 5.57 0.5 0.5
65.00 30.00 3.75 0.5 0.5
70.00 30.00 1.90 0.5 0.5
75.00 30.00 -0.05 0.5 0.5
80.00 30.00 -2.55 0.5 0.5
85.00 30.00 -7.18 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 14.95 0.0 1.0
5.00 40.00 14.85 0.0 1.0
10.00 40.00 14.63 0.0 1.0
15.00 40.00 14.30 0.0 1.0
20.00 40.00 13.84 0.0 1.0
25.00 40.00 13.25 0.0 1.0
30.00 40.00 12.53 0.0 1.0
35.00 40.00 11.65 0.0 1.0
40.00 40.00 10.62 0.0 1.0
45.00 40.00 9.41 0.5 0.5
50.00 40.00 8.03 0.5 0.5
55.00 40.00 6.49 0.5 0.5
60.00 40.00 4.83 0.5 0.5
65.00 40.00 3.12 0.5 0.5
70.00 40.00 1.38 0.5 0.5
75.00 40.00 -0.47 0.5 0.5
80.00 40.00 -2.91 0.5 0.5
85.00 40.00 -7.50 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 13.52 0.0 1.0
5.00 50.00 13.45 0.0 1.0
10.00 50.00 13.26 0.0 1.0
15.00 50.00 12.93 0.0 1.0
20.00 50.00 12.48 0.0 1.0
25.00 50.00 11.90 0.0 1.0
30.00 50.00 11.17 0.0 1.0
35.00 50.00 10.29 0.0 1.0
40.00 50.00 9.24 0.0 1.0
45.00 50.00 8.04 0.5 0.5
50.00 50.00 6.67 0.5 0.5
55.00 50.00 5.16 0.5 0.5
60.00 50.00 3.57 0.5 0.5
65.00 50.00 1.97 0.5 0.5
70.00 50.00 0.37 0.5 0.5
75.00 50.00 -1.34 0.5 0.5
80.00 50.00 -3.67 0.5 0.5
85.00 50.00 -8.20 0.5 0.5
