# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 36.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 5.43 0.0 1.0
5.00 0.00 4.60 0.0 1.0
10.00 0.00 3.68 0.0 1.0
15.00 0.00 2.71 0.0 1.0
20.00 0.00 1.75 0.0 1.0
25.00 0.00 0.89 0.0 1.0
30.00 0.00 0.19 0.0 1.0
35.00 0.00 -0.33 0.0 1.0
40.00 0.00 -0.74 0.0 1.0
45.00 0.00 -1.15 0.5 0.5
50.00 0.00 -1.64 0.5 0.5
55.00 0.00 -2.19 0.5 0.5
60.00 0.00 -2.68 0.5 0.5
65.00 0.00 -3.00 0.5 0.5
70.00 0.00 -3.21 0.5 0.5
75.00 0.00 -3.72 0.5 0.5
80.00 0.00 -5.22 0.5 0.5
85.00 0.00 -9.34 0.5 0.5
0.00 10.00 5.43 0.0 1.0
5.00 10.00 4.67 0.0 1.0
10.00 10.00 3.81 0.0 1.0
15.00 10.00 2.89 0.0 1.0
20.00 10.00 1.94 0.0 1.0
25.00 10.00 1.02 0.0 1.0
30.00 10.00 0.18 0.0 1.0
35.00 10.00 -0.54 0.0 1.0
40.00 10.00 -1.18 0.0 1.0
45.00 10.00 -1.77 0.5 0.5
50.00 10.00 -2.36 0.5 0.5
55.00 10.00 -2.89 0.5 0.5
60.00 10.00 -3.22 0.5 0.5
65.00 10.00 -3.29 0.5 0.5
70.00 10.00 -3.28 0.5 0.5
75.00 10.00 -3.66 0.5 0.5
80.00 10.00 -5.11 0.5 0.5
85.00 10.00 -9.24 0.5 0.5
0.00 20.00 5.43 0.0 1.0
5.00 20.00 4.76 0.0 1.0
10.00 20.00 4.00 0.0 1.0
15.00 20.00 3.16 0.0 1.0
20.00 20.00 2.26 0.0 1.0
25.00 20.00 1.32 0.0 1.0
30.00 20.00 0.38 0.0 1.0
35.00 20.00 -0.55 0.0 1.0
40.00 20.00 -1.45 0.0 1.0
45.00 20.00 -2.32 0.5 0.5
50.00 20.00 -3.11 0.5 0.5
55.00 20.00 -3.67 0.5 0.5
60.00 20.00 -3.83 0.5 0.5
65.00 20.00 -3.62 0.5 0.5
70.00 20.00 -3.39 0.5 0.5
75.00 20.00 -3.65 0.5 0.5
80.00 20.00 -5.05 0.5 0.5
85.00 20.00 -9.18 0.5 0.5
0.00 30.00 5.43 0.0 1.0
5.00 30.00 4.87 0.0 1.0
10.00 30.00 4.23 0.0 1.0
15.00 30.00 3.50 0.0 1.0
20.00 30.00 2.69 0.0 1.0
25.00 30.00 1.81 0.0 1.0
30.00 30.00 0.85 0.0 1.0
35.00 30.00 -0.17 0.0 1.0
40.00 30.00 -1.26 0.0 1.0
45.00 30.00 -2.37 0.5 0.5
50.00 30.00 -3.38 0.5 0.5
55.00 30.00 -4.03 0.5 0.5
60.00 30.00 -4.10 0.5 0.5
65.00 30.00 -3.72 0.5 0.5
70.00 30.00 -3.36 0.5 0.5
75.00 30.00 -3.57 0.5 0.5
80.00 30.00 -4.97 0.5 0.5
85.00 30.00 -9.12 0.5 0.5
0.00 40.00 5.43 0.0 1.0
5.00 40.00 5.00 0.0 1.0
10.00 40.00 4.49 0.0 1.0
15.00 40.00 3.91 0.0 1.0
20.00 40.00 3.23 0.0 1.0
25.00 40.00 2.47 0.0 1.0
30.00 40.00 1.61 0.0 1.0
35.00 40.00 0.64 0.0 1.0
40.00 40.00 -0.42 0.0 1.0
45.00 40.00 -1.55 0.5 0.5
50.00 40.00 -2.61 0.5 0.5
55.00 40.00 -3.32 0.5 0.5
60.00 40.00 -3.47 0.5 0.5
65.00 40.00 -3.19 0.5 0.5
70.00 40.00 -2.94 0.5 0.5
75.00 40.00 -3.24 0.5 0.5
80.00 40.00 -4.73 0.5 0.5
85.00 40.00 -8.96 0.5 0.5
0.00 50.00 5.43 0.0 1.0
5.00 50.00 5.14 0.0 1.0
10.00 50.00 4.78 0.0 1.0
15.00 50.00 4.36 0.0 1.0
20.00 50.00 3.85 0.0 1.0
25.00 50.00 3.26 0.0 1.0
30.00 50.00 2.58 0.0 1.0
35.00 50.00 1.79 0.0 1.0
40.00 50.00 0.91 0.0 1.0
45.00 50.00 -0.02 0.5 0.5
50.00 50.00 -0.90 0.5 0.5
55.00 50.00 -1.56 0.5 0.5
60.00 50.00 -1.87 0.5 0.5
65.00 50.00 -1.89 0.5 0.5
70.00 50.00 -1.96 0.5 0.5
75.00 50.00 -2.53 0.5 0.5
80.00 50.00 -4.21 0.5 0.5
85.00 50.00 -8.57 0.5 0.5
0.00 60.00 5.43 0.0 1.0
5.00 60.00 5.29 0.0 1.0
10.00 60.00 5.09 0.0 1.0
15.00 60.00 4.83 0.0 1.0
20.00 60.00 4.50 0.0 1.0
25.00 60.00 4.10 0.0 1.0
30.00 60.00 3.62 0.0 1.0
35.00 60.00 3.07 0.0 1.0
40.00 60.00 2.43 0.0 1.0
45.00 60.00 1.75 0.5 0.5
50.00 60.00 1.09 0.5 0.5
55.00 60.00 0.52 0.5 0.5
60.00 60.00 0.10 0.5 0.5
65.00 60.00 -0.21 0.5 0.5
70.00 60.00 -0.62 0.5 0.5
75.00 60.00 -1.49 0.5 0.5
80.00 60.00 -3.40 0.5 0.5
85.00 60.00 -7.94 0.5 0.5
0.00 70.00 5.43 0.0 1.0
5.00 70.00 5.44 0.0 1.0
10.00 70.00 5.40 0.0 1.0
15.00 70.00 5.30 0.0 1.0
20.00 70.00 5.15 0.0 1.0
25.00 70.00 4.93 0.0 1.0
30.00 70.00 4.65 0.0 1.0
35.00 70.00 4.30 0.0 1.0
40.00 70.00 3.88 0.0 1.0
45.00 70.00 3.40 0.5 0.5
50.00 70.00 2.90 0.5 0.5
55.00 70.00 2.40 0.5 0.5
60.00 70.00 1.93 0.5 0.5
