# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 125.0 MHz
# Altitude: 7000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 35.79 0.0 1.0
5.00 0.00 36.68 0.0 1.0
10.00 0.00 39.30 0.0 1.0
15.00 0.00 37.00 0.0 1.0
20.00 0.00 36.36 0.0 1.0
25.00 0.00 40.95 0.0 1.0
30.00 0.00 42.47 0.0 1.0
35.00 0.00 42.50 0.0 1.0
40.00 0.00 44.06 0.0 1.0
45.00 0.00 47.65 0.5 0.5
50.00 0.00 51.26 0.5 0.5
55.00 0.00 54.11 0.5 0.5
60.00 0.00 56.11 0.5 0.5
65.00 0.00 57.32 0.5 0.5
70.00 0.00 57.69 0.5 0.5
75.00 0.00 57.06 0.5 0.5
80.00 0.00 54.97 0.5 0.5
85.00 0.00 49.94 0.5 0.5
90.00 0.00 -154.20 0.5 0.5
0.00 10.00 35.79 0.0 1.0
5.00 10.00 37.77 0.0 1.0
10.00 10.00 38.82 0.0 1.0
15.00 10.00 36.38 0.0 1.0
20.00 10.00 42.53 0.0 1.0
25.00 10.00 44.52 0.0 1.0
30.00 10.00 44.39 0.0 1.0
35.00 10.00 45.26 0.0 1.0
40.00 10.00 47.79 0.0 1.0
45.00 10.00 50.94 0.5 0.5
50.00 10.00 53.84 0.5 0.5
55.00 10.00 56.17 0.5 0.5
60.00 10.00 57.85 0.5 0.5
65.00 10.00 58.83 0.5 0.5
70.00 10.00 59.06 0.5 0.5
75.00 10.00 58.34 0.5 0.5
80.00 10.00 56.21 0.5 0.5
85.00 10.00 51.18 0.5 0.5
90.00 10.00 -152.95 0.5 0.5
0.00 20.00 35.79 0.0 1.0
5.00 20.00 38.50 0.0 1.0
10.00 20.00 37.51 0.0 1.0
15.00 20.00 40.46 0.0 1.0
20.00 20.00 45.16 0.0 1.0
25.00 20.00 45.71 0.0 1.0
30.00 20.00 46.49 0.0 1.0
35.00 20.00 47.83 0.0 1.0
