# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 125.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 26.35 0.0 1.0
5.00 0.00 18.64 0.0 1.0
10.00 0.00 15.50 0.0 1.0
15.00 0.00 26.14 0.0 1.0
20.00 0.00 30.70 0.0 1.0
25.00 0.00 31.41 0.0 1.0
30.00 0.00 30.72 0.0 1.0
35.00 0.00 26.13 0.0 1.0
40.00 0.00 35.04 0.0 1.0
45.00 0.00 40.59 0.5 0.5
50.00 0.00 40.92 0.5 0.5
55.00 0.00 38.58 0.5 0.5
60.00 0.00 38.10 0.5 0.5
65.00 0.00 40.89 0.5 0.5
70.00 0.00 41.27 0.5 0.5
75.00 0.00 34.32 0.5 0.5
80.00 0.00 30.68 0.5 0.5
85.00 0.00 28.56 0.5 0.5
90.00 0.00 -175.90 0.5 0.5
0.00 10.00 26.35 0.0 1.0
5.00 10.00 18.93 0.0 1.0
10.00 10.00 13.73 0.0 1.0
15.00 10.00 25.32 0.0 1.0
20.00 10.00 30.48 0.0 1.0
25.00 10.00 31.51 0.0 1.0
30.00 10.00 31.13 0.0 1.0
35.00 10.00 26.97 0.0 1.0
40.00 10.00 34.30 0.0 1.0
45.00 10.00 39.98 0.5 0.5
50.00 10.00 40.37 0.5 0.5
55.00 10.00 38.58 0.5 0.5
60.00 10.00 39.06 0.5 0.5
65.00 10.00 41.34 0.5 0.5
70.00 10.00 40.74 0.5 0.5
75.00 10.00 37.13 0.5 0.5
80.00 10.00 40.43 0.5 0.5
85.00 10.00 37.48 0.5 0.5
90.00 10.00 -166.30 0.5 0.5
0.00 20.00 26.35 0.0 1.0
5.00 20.00 19.47 0.0 1.0
10.00 20.00 13.46 0.0 1.0
15.00 20.00 24.18 0.0 1.0
20.00 20.00 30.07 0.0 1.0
25.00 20.00 31.73 0.0 1.0
30.00 20.00 32.21 0.0 1.0
35.00 20.00 30.12 0.0 1.0
40.00 20.00 33.10 0.0 1.0
45.00 20.00 38.68 0.5 0.5
50.00 20.00 39.09 0.5 0.5
55.00 20.00 38.26 0.5 0.5
60.00 20.00 39.76 0.5 0.5
65.00 20.00 41.30 0.5 0.5
70.00 20.00 39.37 0.5 0.5
75.00 20.00 39.37 0.5 0.5
80.00 20.00 43.98 0.5 0.5
85.00 20.00 40.96 0.5 0.5
90.00 20.00 -162.77 0.5 0.5
0.00 30.00 26.35 0.0 1.0
5.00 30.00 20.12 0.0 1.0
10.00 30.00 15.69 0.0 1.0
15.00 30.00 22.87 0.0 1.0
20.00 30.00 29.49 0.0 1.0
25.00 30.00 31.97 0.0 1.0
30.00 30.00 33.55 0.0 1.0
35.00 30.00 33.76 0.0 1.0
40.00 30.00 33.20 0.0 1.0
45.00 30.00 36.39 0.5 0.5
50.00 30.00 36.72 0.5 0.5
55.00 30.00 36.48 0.5 0.5
60.00 30.00 38.39 0.5 0.5
65.00 30.00 39.90 0.5 0.5
70.00 30.00 37.88 0.5 0.5
75.00 30.00 39.04 0.5 0.5
80.00 30.00 44.65 0.5 0.5
85.00 30.00 42.14 0.5 0.5
90.00 30.00 -161.43 0.5 0.5
0.00 40.00 26.35 0.0 1.0
5.00 40.00 20.81 0.0 1.0
10.00 40.00 18.41 0.0 1.0
15.00 40.00 21.86 0.0 1.0
20.00 40.00 28.68 0.0 1.0
25.00 40.00 32.00 0.0 1.0
30.00 40.00 34.45 0.0 1.0
35.00 40.00 36.12 0.0 1.0
40.00 40.00 35.19 0.0 1.0
45.00 40.00 32.65 0.5 0.5
50.00 40.00 30.93 0.5 0.5
55.00 40.00 30.75 0.5 0.5
60.00 40.00 33.05 0.5 0.5
65.00 40.00 36.43 0.5 0.5
70.00 40.00 36.37 0.5 0.5
75.00 40.00 33.67 0.5 0.5
80.00 40.00 41.45 0.5 0.5
85.00 40.00 40.03 0.5 0.5
90.00 40.00 -163.28 0.5 0.5
0.00 50.00 26.35 0.0 1.0
5.00 50.00 21.49 0.0 1.0
10.00 50.00 20.57 0.0 1.0
15.00 50.00 21.92 0.0 1.0
20.00 50.00 27.51 0.0 1.0
25.00 50.00 31.37 0.0 1.0
30.00 50.00 34.17 0.0 1.0
35.00 50.00 36.37 0.0 1.0
40.00 50.00 36.10 0.0 1.0
45.00 50.00 31.32 0.5 0.5
50.00 50.00 26.35 0.5 0.5
55.00 50.00 27.49 0.5 0.5
60.00 50.00 32.03 0.5 0.5
65.00 50.00 36.80 0.5 0.5
70.00 50.00 35.26 0.5 0.5
75.00 50.00 28.48 0.5 0.5
80.00 50.00 37.70 0.5 0.5
85.00 50.00 34.63 0.5 0.5
90.00 50.00 -169.76 0.5 0.5
0.00 60.00 26.35 0.0 1.0
5.00 60.00 22.16 0.0 1.0
10.00 60.00 22.11 0.0 1.0
15.00 60.00 23.35 0.0 1.0
20.00 60.00 26.52 0.0 1.0
25.00 60.00 30.11 0.0 1.0
30.00 60.00 32.71 0.0 1.0
35.00 60.00 34.47 0.0 1.0
40.00 60.00 34.39 0.0 1.0
45.00 60.00 31.88 0.5 0.5
50.00 60.00 32.84 0.5 0.5
55.00 60.00 32.15 0.5 0.5
60.00 60.00 31.81 0.5 0.5
65.00 60.00 35.62 0.5 0.5
70.00 60.00 33.00 0.5 0.5
75.00 60.00 34.74 0.5 0.5
80.00 60.00 39.56 0.5 0.5
85.00 60.00 32.58 0.5 0.5
90.00 60.00 -172.88 0.5 0.5
0.00 70.00 26.35 0.0 1.0
5.00 70.00 22.84 0.0 1.0
10.00 70.00 23.09 0.0 1.0
15.00 70.00 25.28 0.0 1.0
20.00 70.00 27.41 0.0 1.0
25.00 70.00 29.80 0.0 1.0
30.00 70.00 31.78 0.0 1.0
35.00 70.00 32.18 0.0 1.0
40.00 70.00 30.06 0.0 1.0
45.00 70.00 28.41 0.5 0.5
50.00 70.00 31.73 0.5 0.5
55.00 70.00 28.72 0.5 0.5
60.00 70.00 17.13 0.5 0.5
65.00 70.00 26.84 0.5 0.5
70.00 70.00 28.61 0.5 0.5
75.00 70.00 34.58 0.5 0.5
80.00 70.00 34.81 0.5 0.5
85.00 70.00 23.01 0.5 0.5
90.00 70.00 -172.87 0.5 0.5
0.00 80.00 26.35 0.0 1.0
5.00 80.00 23.57 0.0 1.0
10.00 80.00 23.62 0.0 1.0
15.00 80.00 26.76 0.0 1.0
20.00 80.00 29.51 0.0 1.0
25.00 80.00 31.19 0.0 1.0
30.00 80.00 32.14 0.0 1.0
35.00 80.00 31.77 0.0 1.0
40.00 80.00 27.74 0.0 1.0
45.00 80.00 18.37 0.5 0.5
50.00 80.00 22.21 0.5 0.5
55.00 80.00 23.24 0.5 0.5
60.00 80.00 30.57 0.5 0.5
65.00 80.00 29.70 0.5 0.5
70.00 80.00 26.37 0.5 0.5
75.00 80.00 33.48 0.5 0.5
80.00 80.00 30.74 0.5 0.5
85.00 80.00 27.71 0.5 0.5
90.00 80.00 -172.29 0.5 0.5
0.00 90.00 26.35 0.0 1.0
5.00 90.00 24.36 0.0 1.0
10.00 90.00 23.86 0.0 1.0
15.00 90.00 27.39 0.0 1.0
20.00 90.00 30.90 0.0 1.0
25.00 90.00 32.24 0.0 1.0
30.00 90.00 31.56 0.0 1.0
35.00 90.00 29.98 0.0 1.0
40.00 90.00 26.57 0.0 1.0
45.00 90.00 17.89 0.5 0.5
