# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 125.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 22.27 0.0 1.0
5.00 0.00 21.72 0.0 1.0
10.00 0.00 20.54 0.0 1.0
15.00 0.00 19.78 0.0 1.0
20.00 0.00 19.47 0.0 1.0
25.00 0.00 18.26 0.0 1.0
30.00 0.00 15.57 0.0 1.0
35.00 0.00 12.22 0.0 1.0
40.00 0.00 13.64 0.0 1.0
45.00 0.00 14.45 0.5 0.5
50.00 0.00 7.76 0.5 0.5
55.00 0.00 2.16 0.5 0.5
60.00 0.00 6.35 0.5 0.5
65.00 0.00 -7.50 0.5 0.5
70.00 0.00 -0.51 0.5 0.5
75.00 0.00 2.34 0.5 0.5
80.00 0.00 2.88 0.5 0.5
85.00 0.00 4.35 0.5 0.5
90.00 0.00 -196.76 0.5 0.5
0.00 10.00 22.27 0.0 1.0
5.00 10.00 21.73 0.0 1.0
10.00 10.00 20.58 0.0 1.0
15.00 10.00 19.84 0.0 1.0
20.00 10.00 19.57 0.0 1.0
25.00 10.00 18.36 0.0 1.0
30.00 10.00 15.70 0.0 1.0
35.00 10.00 12.69 0.0 1.0
40.00 10.00 14.02 0.0 1.0
45.00 10.00 14.61 0.5 0.5
50.00 10.00 7.97 0.5 0.5
55.00 10.00 5.51 0.5 0.5
60.00 10.00 7.23 0.5 0.5
65.00 10.00 -3.94 0.5 0.5
70.00 10.00 -0.37 0.5 0.5
75.00 10.00 2.06 0.5 0.5
80.00 10.00 3.96 0.5 0.5
85.00 10.00 6.50 0.5 0.5
90.00 10.00 -194.74 0.5 0.5
0.00 20.00 22.27 0.0 1.0
5.00 20.00 21.77 0.0 1.0
10.00 20.00 20.70 0.0 1.0
15.00 20.00 20.03 0.0 1.0
20.00 20.00 19.83 0.0 1.0
25.00 20.00 18.68 0.0 1.0
30.00 20.00 16.05 0.0 1.0
35.00 20.00 13.80 0.0 1.0
40.00 20.00 14.90 0.0 1.0
45.00 20.00 15.06 0.5 0.5
50.00 20.00 9.65 0.5 0.5
55.00 20.00 10.15 0.5 0.5
60.00 20.00 9.22 0.5 0.5
65.00 20.00 -1.18 0.5 0.5
70.00 20.00 -2.15 0.5 0.5
75.00 20.00 1.08 0.5 0.5
80.00 20.00 4.28 0.5 0.5
85.00 20.00 9.15 0.5 0.5
90.00 20.00 -191.95 0.5 0.5
0.00 30.00 22.27 0.0 1.0
5.00 30.00 21.82 0.0 1.0
10.00 30.00 20.87 0.0 1.0
15.00 30.00 20.30 0.0 1.0
20.00 30.00 20.21 0.0 1.0
25.00 30.00 19.16 0.0 1.0
30.00 30.00 16.48 0.0 1.0
35.00 30.00 14.95 0.0 1.0
40.00 30.00 15.84 0.0 1.0
45.00 30.00 15.58 0.5 0.5
50.00 30.00 13.64 0.5 0.5
55.00 30.00 14.17 0.5 0.5
60.00 30.00 11.13 0.5 0.5
65.00 30.00 6.39 0.5 0.5
70.00 30.00 1.65 0.5 0.5
75.00 30.00 1.08 0.5 0.5
80.00 30.00 -0.47 0.5 0.5
85.00 30.00 10.46 0.5 0.5
90.00 30.00 -190.18 0.5 0.5
0.00 40.00 22.27 0.0 1.0
5.00 40.00 21.89 0.0 1.0
10.00 40.00 21.08 0.0 1.0
15.00 40.00 20.60 0.0 1.0
20.00 40.00 20.64 0.0 1.0
25.00 40.00 19.75 0.0 1.0
30.00 40.00 16.85 0.0 1.0
35.00 40.00 15.55 0.0 1.0
40.00 40.00 16.49 0.0 1.0
45.00 40.00 15.97 0.5 0.5
50.00 40.00 18.01 0.5 0.5
55.00 40.00 17.69 0.5 0.5
60.00 40.00 12.02 0.5 0.5
65.00 40.00 15.26 0.5 0.5
70.00 40.00 9.80 0.5 0.5
75.00 40.00 8.07 0.5 0.5
80.00 40.00 7.32 0.5 0.5
85.00 40.00 12.16 0.5 0.5
90.00 40.00 -188.34 0.5 0.5
0.00 50.00 22.27 0.0 1.0
5.00 50.00 21.95 0.0 1.0
10.00 50.00 21.28 0.0 1.0
15.00 50.00 20.88 0.0 1.0
20.00 50.00 21.00 0.0 1.0
25.00 50.00 20.32 0.0 1.0
30.00 50.00 17.17 0.0 1.0
35.00 50.00 14.97 0.0 1.0
40.00 50.00 16.49 0.0 1.0
45.00 50.00 16.11 0.5 0.5
50.00 50.00 21.21 0.5 0.5
55.00 50.00 20.64 0.5 0.5
60.00 50.00 11.62 0.5 0.5
65.00 50.00 21.31 0.5 0.5
70.00 50.00 15.86 0.5 0.5
75.00 50.00 15.42 0.5 0.5
80.00 50.00 16.03 0.5 0.5
85.00 50.00 16.67 0.5 0.5
90.00 50.00 -184.26 0.5 0.5
0.00 60.00 22.27 0.0 1.0
5.00 60.00 22.02 0.0 1.0
10.00 60.00 21.46 0.0 1.0
15.00 60.00 21.08 0.0 1.0
20.00 60.00 21.16 0.0 1.0
25.00 60.00 20.68 0.0 1.0
30.00 60.00 17.53 0.0 1.0
35.00 60.00 12.46 0.0 1.0
40.00 60.00 15.23 0.0 1.0
45.00 60.00 15.99 0.5 0.5
50.00 60.00 22.78 0.5 0.5
55.00 60.00 22.53 0.5 0.5
