# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 125.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -69.49 0.0 1.0
5.00 0.00 -68.64 0.0 1.0
10.00 0.00 -68.28 0.0 1.0
15.00 0.00 -68.49 0.0 1.0
20.00 0.00 -69.41 0.0 1.0
25.00 0.00 -70.93 0.0 1.0
30.00 0.00 -72.69 0.0 1.0
35.00 0.00 -74.05 0.0 1.0
40.00 0.00 -73.10 0.0 1.0
45.00 0.00 -71.36 0.5 0.5
50.00 0.00 -70.93 0.5 0.5
55.00 0.00 -72.83 0.5 0.5
60.00 0.00 -79.47 0.5 0.5
65.00 0.00 -75.26 0.5 0.5
70.00 0.00 -68.54 0.5 0.5
75.00 0.00 -65.95 0.5 0.5
80.00 0.00 -66.23 0.5 0.5
85.00 0.00 -70.33 0.5 0.5
0.00 10.00 -69.49 0.0 1.0
5.00 10.00 -68.58 0.0 1.0
10.00 10.00 -68.20 0.0 1.0
15.00 10.00 -68.41 0.0 1.0
20.00 10.00 -69.38 0.0 1.0
25.00 10.00 -71.18 0.0 1.0
30.00 10.00 -73.58 0.0 1.0
35.00 10.00 -75.55 0.0 1.0
40.00 10.00 -74.57 0.0 1.0
45.00 10.00 -72.55 0.5 0.5
50.00 10.00 -71.89 0.5 0.5
55.00 10.00 -73.22 0.5 0.5
60.00 10.00 -77.33 0.5 0.5
65.00 10.00 -77.65 0.5 0.5
70.00 10.00 -71.18 0.5 0.5
75.00 10.00 -68.31 0.5 0.5
80.00 10.00 -68.65 0.5 0.5
85.00 10.00 -72.89 0.5 0.5
0.00 20.00 -69.49 0.0 1.0
5.00 20.00 -68.55 0.0 1.0
10.00 20.00 -68.17 0.0 1.0
15.00 20.00 -68.40 0.0 1.0
20.00 20.00 -69.37 0.0 1.0
25.00 20.00 -71.21 0.0 1.0
30.00 20.00 -73.88 0.0 1.0
35.00 20.00 -76.49 0.0 1.0
40.00 20.00 -76.19 0.0 1.0
45.00 20.00 -74.12 0.5 0.5
50.00 20.00 -72.99 0.5 0.5
55.00 20.00 -73.47 0.5 0.5
60.00 20.00 -75.72 0.5 0.5
65.00 20.00 -76.55 0.5 0.5
70.00 20.00 -73.29 0.5 0.5
75.00 20.00 -70.76 0.5 0.5
80.00 20.00 -70.96 0.5 0.5
85.00 20.00 -75.15 0.5 0.5
0.00 30.00 -69.49 0.0 1.0
5.00 30.00 -68.55 0.0 1.0
10.00 30.00 -68.20 0.0 1.0
15.00 30.00 -68.45 0.0 1.0
20.00 30.00 -69.38 0.0 1.0
25.00 30.00 -71.08 0.0 1.0
30.00 30.00 -73.43 0.0 1.0
35.00 30.00 -75.68 0.0 1.0
40.00 30.00 -75.83 0.0 1.0
45.00 30.00 -74.39 0.5 0.5
50.00 30.00 -73.60 0.5 0.5
55.00 30.00 -74.16 0.5 0.5
60.00 30.00 -76.09 0.5 0.5
65.00 30.00 -76.79 0.5 0.5
70.00 30.00 -74.77 0.5 0.5
75.00 30.00 -72.65 0.5 0.5
80.00 30.00 -71.69 0.5 0.5
85.00 30.00 -74.40 0.5 0.5
0.00 40.00 -69.49 0.0 1.0
5.00 40.00 -68.58 0.0 1.0
10.00 40.00 -68.27 0.0 1.0
15.00 40.00 -68.54 0.0 1.0
20.00 40.00 -69.42 0.0 1.0
25.00 40.00 -70.89 0.0 1.0
30.00 40.00 -72.68 0.0 1.0
35.00 40.00 -74.12 0.0 1.0
40.00 40.00 -74.23 0.0 1.0
45.00 40.00 -73.09 0.5 0.5
50.00 40.00 -72.15 0.5 0.5
55.00 40.00 -72.12 0.5 0.5
60.00 40.00 -73.12 0.5 0.5
65.00 40.00 -76.13 0.5 0.5
70.00 40.00 -84.65 0.5 0.5
75.00 40.00 -81.69 0.5 0.5
80.00 40.00 -78.47 0.5 0.5
85.00 40.00 -81.04 0.5 0.5
0.00 50.00 -69.49 0.0 1.0
5.00 50.00 -68.63 0.0 1.0
10.00 50.00 -68.35 0.0 1.0
15.00 50.00 -68.60 0.0 1.0
20.00 50.00 -69.38 0.0 1.0
25.00 50.00 -70.56 0.0 1.0
30.00 50.00 -71.71 0.0 1.0
35.00 50.00 -72.35 0.0 1.0
40.00 50.00 -72.37 0.0 1.0
45.00 50.00 -71.86 0.5 0.5
50.00 50.00 -71.26 0.5 0.5
55.00 50.00 -71.32 0.5 0.5
60.00 50.00 -72.26 0.5 0.5
65.00 50.00 -73.42 0.5 0.5
70.00 50.00 -74.36 0.5 0.5
75.00 50.00 -75.00 0.5 0.5
80.00 50.00 -75.80 0.5 0.5
85.00 50.00 -79.47 0.5 0.5
0.00 60.00 -69.49 0.0 1.0
5.00 60.00 -68.71 0.0 1.0
10.00 60.00 -68.42 0.0 1.0
15.00 60.00 -68.57 0.0 1.0
20.00 60.00 -69.09 0.0 1.0
25.00 60.00 -69.84 0.0 1.0
30.00 60.00 -70.47 0.0 1.0
35.00 60.00 -70.61 0.0 1.0
40.00 60.00 -70.50 0.0 1.0
45.00 60.00 -70.42 0.5 0.5
50.00 60.00 -70.24 0.5 0.5
55.00 60.00 -70.25 0.5 0.5
60.00 60.00 -71.22 0.5 0.5
65.00 60.00 -73.20 0.5 0.5
70.00 60.00 -75.36 0.5 0.5
75.00 60.00 -77.13 0.5 0.5
80.00 60.00 -78.57 0.5 0.5
85.00 60.00 -81.94 0.5 0.5
0.00 70.00 -69.49 0.0 1.0
5.00 70.00 -68.80 0.0 1.0
10.00 70.00 -68.48 0.0 1.0
15.00 70.00 -68.40 0.0 1.0
20.00 70.00 -68.47 0.0 1.0
25.00 70.00 -68.74 0.0 1.0
30.00 70.00 -69.14 0.0 1.0
35.00 70.00 -69.28 0.0 1.0
40.00 70.00 -68.96 0.0 1.0
45.00 70.00 -68.65 0.5 0.5
50.00 70.00 -68.73 0.5 0.5
55.00 70.00 -69.24 0.5 0.5
60.00 70.00 -70.61 0.5 0.5
65.00 70.00 -73.88 0.5 0.5
70.00 70.00 -79.58 0.5 0.5
75.00 70.00 -79.60 0.5 0.5
80.00 70.00 -78.90 0.5 0.5
85.00 70.00 -82.99 0.5 0.5
0.00 80.00 -69.49 0.0 1.0
5.00 80.00 -68.91 0.0 1.0
10.00 80.00 -68.54 0.0 1.0
15.00 80.00 -68.15 0.0 1.0
20.00 80.00 -67.77 0.0 1.0
25.00 80.00 -67.69 0.0 1.0
30.00 80.00 -68.13 0.0 1.0
35.00 80.00 -68.70 0.0 1.0
40.00 80.00 -68.54 0.0 1.0
45.00 80.00 -67.92 0.5 0.5
50.00 80.00 -67.82 0.5 0.5
55.00 80.00 -68.63 0.5 0.5
60.00 80.00 -70.60 0.5 0.5
65.00 80.00 -74.43 0.5 0.5
70.00 80.00 -81.86 0.5 0.5
75.00 80.00 -80.73 0.5 0.5
80.00 80.00 -77.27 0.5 0.5
85.00 80.00 -78.91 0.5 0.5
0.00 90.00 -69.49 0.0 1.0
5.00 90.00 -69.04 0.0 1.0
10.00 90.00 -68.61 0.0 1.0
15.00 90.00 -67.96 0.0 1.0
20.00 90.00 -67.28 0.0 1.0
25.00 90.00 -67.09 0.0 1.0
30.00 90.00 -67.71 0.0 1.0
35.00 90.00 -68.74 0.0 1.0
40.00 90.00 -68.97 0.0 1.0
45.00 90.00 -68.01 0.5 0.5
50.00 90.00 -67.04 0.5 0.5
55.00 90.00 -67.33 0.5 0.5
60.00 90.00 -69.76 0.5 0.5
65.00 90.00 -74.55 0.5 0.5
70.00 90.00 -82.69 0.5 0.5
75.00 90.00 -82.62 0.5 0.5
80.00 90.00 -76.78 0.5 0.5
85.00 90.00 -77.54 0.5 0.5
0.00 100.00 -69.49 0.0 1.0
5.00 100.00 -69.19 0.0 1.0
10.00 100.00 -68.75 0.0 1.0
15.00 100.00 -67.93 0.0 1.0
20.00 100.00 -67.18 0.0 1.0
25.00 100.00 -67.09 0.0 1.0
30.00 100.00 -67.87 0.0 1.0
35.00 100.00 -68.92 0.0 1.0
40.00 100.00 -68.96 0.0 1.0
45.00 100.00 -67.79 0.5 0.5
50.00 100.00 -66.91 0.5 0.5
55.00 100.00 -67.23 0.5 0.5
60.00 100.00 -68.44 0.5 0.5
65.00 100.00 -71.01 0.5 0.5
70.00 100.00 -79.75 0.5 0.5
75.00 100.00 -79.62 0.5 0.5
80.00 100.00 -76.60 0.5 0.5
85.00 100.00 -81.79 0.5 0.5
0.00 110.00 -69.49 0.0 1.0
5.00 110.00 -69.36 0.0 1.0
10.00 110.00 -68.97 0.0 1.0
15.00 110.00 -68.16 0.0 1.0
20.00 110.00 -67.50 0.0 1.0
