# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 10.1 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -115.38 0.0 1.0
5.00 0.00 -82.47 0.0 1.0
10.00 0.00 -76.44 0.0 1.0
15.00 0.00 -73.00 0.0 1.0
20.00 0.00 -70.64 0.0 1.0
25.00 0.00 -68.88 0.0 1.0
30.00 0.00 -67.52 0.0 1.0
35.00 0.00 -66.45 0.0 1.0
40.00 0.00 -65.61 0.0 1.0
45.00 0.00 -64.97 0.5 0.5
50.00 0.00 -64.49 0.5 0.5
55.00 0.00 -64.18 0.5 0.5
60.00 0.00 -64.05 0.5 0.5
65.00 0.00 -64.11 0.5 0.5
70.00 0.00 -64.44 0.5 0.5
75.00 0.00 -65.20 0.5 0.5
80.00 0.00 -66.77 0.5 0.5
85.00 0.00 -70.55 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -52.33 0.0 1.0
5.00 10.00 -52.11 0.0 1.0
10.00 10.00 -51.91 0.0 1.0
15.00 10.00 -51.72 0.0 1.0
20.00 10.00 -51.56 0.0 1.0
25.00 10.00 -51.42 0.0 1.0
30.00 10.00 -51.31 0.0 1.0
35.00 10.00 -51.24 0.0 1.0
40.00 10.00 -51.19 0.0 1.0
45.00 10.00 -51.20 0.5 0.5
50.00 10.00 -51.25 0.5 0.5
55.00 10.00 -51.38 0.5 0.5
60.00 10.00 -51.59 0.5 0.5
65.00 10.00 -51.94 0.5 0.5
70.00 10.00 -52.49 0.5 0.5
75.00 10.00 -53.41 0.5 0.5
80.00 10.00 -55.09 0.5 0.5
85.00 10.00 -58.94 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -46.44 0.0 1.0
5.00 20.00 -46.32 0.0 1.0
10.00 20.00 -46.21 0.0 1.0
15.00 20.00 -46.11 0.0 1.0
20.00 20.00 -46.03 0.0 1.0
25.00 20.00 -45.97 0.0 1.0
30.00 20.00 -45.94 0.0 1.0
35.00 20.00 -45.93 0.0 1.0
40.00 20.00 -45.94 0.0 1.0
45.00 20.00 -46.00 0.5 0.5
50.00 20.00 -46.11 0.5 0.5
55.00 20.00 -46.27 0.5 0.5
60.00 20.00 -46.52 0.5 0.5
65.00 20.00 -46.90 0.5 0.5
70.00 20.00 -47.47 0.5 0.5
75.00 20.00 -48.41 0.5 0.5
80.00 20.00 -50.11 0.5 0.5
85.00 20.00 -53.96 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -43.14 0.0 1.0
5.00 30.00 -43.04 0.0 1.0
10.00 30.00 -42.96 0.0 1.0
15.00 30.00 -42.88 0.0 1.0
20.00 30.00 -42.83 0.0 1.0
25.00 30.00 -42.79 0.0 1.0
30.00 30.00 -42.77 0.0 1.0
35.00 30.00 -42.78 0.0 1.0
40.00 30.00 -42.82 0.0 1.0
45.00 30.00 -42.89 0.5 0.5
50.00 30.00 -43.00 0.5 0.5
55.00 30.00 -43.18 0.5 0.5
60.00 30.00 -43.44 0.5 0.5
65.00 30.00 -43.82 0.5 0.5
70.00 30.00 -44.41 0.5 0.5
75.00 30.00 -45.35 0.5 0.5
80.00 30.00 -47.05 0.5 0.5
85.00 30.00 -50.91 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -40.96 0.0 1.0
5.00 40.00 -40.87 0.0 1.0
10.00 40.00 -40.79 0.0 1.0
15.00 40.00 -40.72 0.0 1.0
20.00 40.00 -40.67 0.0 1.0
25.00 40.00 -40.64 0.0 1.0
30.00 40.00 -40.63 0.0 1.0
35.00 40.00 -40.65 0.0 1.0
40.00 40.00 -40.69 0.0 1.0
45.00 40.00 -40.77 0.5 0.5
50.00 40.00 -40.89 0.5 0.5
55.00 40.00 -41.07 0.5 0.5
60.00 40.00 -41.33 0.5 0.5
65.00 40.00 -41.72 0.5 0.5
70.00 40.00 -42.31 0.5 0.5
75.00 40.00 -43.25 0.5 0.5
80.00 40.00 -44.95 0.5 0.5
85.00 40.00 -48.81 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -39.44 0.0 1.0
5.00 50.00 -39.35 0.0 1.0
10.00 50.00 -39.27 0.0 1.0
15.00 50.00 -39.20 0.0 1.0
20.00 50.00 -39.16 0.0 1.0
25.00 50.00 -39.13 0.0 1.0
30.00 50.00 -39.12 0.0 1.0
35.00 50.00 -39.14 0.0 1.0
40.00 50.00 -39.18 0.0 1.0
45.00 50.00 -39.26 0.5 0.5
50.00 50.00 -39.38 0.5 0.5
55.00 50.00 -39.57 0.5 0.5
60.00 50.00 -39.83 0.5 0.5
65.00 50.00 -40.22 0.5 0.5
70.00 50.00 -40.81 0.5 0.5
75.00 50.00 -41.75 0.5 0.5
80.00 50.00 -43.45 0.5 0.5
85.00 50.00 -47.31 0.5 0.5
90.00 50.00 -999.99 0.5 0.5
0.00 60.00 -38.37 0.0 1.0
5.00 60.00 -38.28 0.0 1.0
10.00 60.00 -38.20 0.0 1.0
15.00 60.00 -38.14 0.0 1.0
20.00 60.00 -38.09 0.0 1.0
25.00 60.00 -38.06 0.0 1.0
30.00 60.00 -38.05 0.0 1.0
35.00 60.00 -38.07 0.0 1.0
