# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 150.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 74.47 0.0 1.0
5.00 0.00 70.92 0.0 1.0
10.00 0.00 62.27 0.0 1.0
15.00 0.00 63.66 0.0 1.0
20.00 0.00 69.63 0.0 1.0
25.00 0.00 72.09 0.0 1.0
30.00 0.00 47.96 0.0 1.0
35.00 0.00 75.86 0.0 1.0
40.00 0.00 73.71 0.0 1.0
45.00 0.00 75.87 0.5 0.5
50.00 0.00 76.65 0.5 0.5
55.00 0.00 71.72 0.5 0.5
60.00 0.00 72.94 0.5 0.5
65.00 0.00 63.11 0.5 0.5
70.00 0.00 66.27 0.5 0.5
75.00 0.00 69.15 0.5 0.5
80.00 0.00 77.05 0.5 0.5
85.00 0.00 76.76 0.5 0.5
90.00 0.00 -116.48 0.5 0.5
0.00 10.00 74.47 0.0 1.0
5.00 10.00 71.01 0.0 1.0
10.00 10.00 62.65 0.0 1.0
15.00 10.00 63.47 0.0 1.0
20.00 10.00 69.88 0.0 1.0
25.00 10.00 72.23 0.0 1.0
30.00 10.00 46.40 0.0 1.0
35.00 10.00 75.56 0.0 1.0
40.00 10.00 73.08 0.0 1.0
45.00 10.00 75.97 0.5 0.5
50.00 10.00 76.76 0.5 0.5
55.00 10.00 73.30 0.5 0.5
60.00 10.00 73.99 0.5 0.5
65.00 10.00 71.25 0.5 0.5
70.00 10.00 69.49 0.5 0.5
75.00 10.00 72.64 0.5 0.5
80.00 10.00 78.27 0.5 0.5
85.00 10.00 77.39 0.5 0.5
90.00 10.00 -115.77 0.5 0.5
0.00 20.00 74.47 0.0 1.0
5.00 20.00 71.26 0.0 1.0
10.00 20.00 63.82 0.0 1.0
15.00 20.00 62.84 0.0 1.0
20.00 20.00 70.54 0.0 1.0
25.00 20.00 72.71 0.0 1.0
30.00 20.00 59.14 0.0 1.0
35.00 20.00 74.52 0.0 1.0
40.00 20.00 70.56 0.0 1.0
45.00 20.00 75.92 0.5 0.5
50.00 20.00 76.48 0.5 0.5
55.00 20.00 75.33 0.5 0.5
60.00 20.00 75.22 0.5 0.5
65.00 20.00 76.10 0.5 0.5
70.00 20.00 74.11 0.5 0.5
75.00 20.00 75.43 0.5 0.5
80.00 20.00 79.48 0.5 0.5
85.00 20.00 78.00 0.5 0.5
90.00 20.00 -115.19 0.5 0.5
0.00 30.00 74.47 0.0 1.0
5.00 30.00 71.67 0.0 1.0
10.00 30.00 65.72 0.0 1.0
15.00 30.00 61.86 0.0 1.0
20.00 30.00 71.31 0.0 1.0
25.00 30.00 73.43 0.0 1.0
30.00 30.00 65.91 0.0 1.0
35.00 30.00 72.48 0.0 1.0
40.00 30.00 64.23 0.0 1.0
45.00 30.00 74.94 0.5 0.5
50.00 30.00 74.10 0.5 0.5
55.00 30.00 75.11 0.5 0.5
60.00 30.00 74.55 0.5 0.5
65.00 30.00 77.45 0.5 0.5
70.00 30.00 76.41 0.5 0.5
75.00 30.00 74.37 0.5 0.5
80.00 30.00 77.83 0.5 0.5
85.00 30.00 76.48 0.5 0.5
90.00 30.00 -117.53 0.5 0.5
0.00 40.00 74.47 0.0 1.0
