# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 150.0 MHz
# Altitude: 10000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 26.95 0.0 1.0
5.00 0.00 30.06 0.0 1.0
10.00 0.00 28.42 0.0 1.0
15.00 0.00 19.77 0.0 1.0
20.00 0.00 19.85 0.0 1.0
25.00 0.00 29.19 0.0 1.0
30.00 0.00 34.01 0.0 1.0
35.00 0.00 28.84 0.0 1.0
40.00 0.00 26.33 0.0 1.0
45.00 0.00 34.15 0.5 0.5
50.00 0.00 35.63 0.5 0.5
55.00 0.00 31.43 0.5 0.5
60.00 0.00 36.02 0.5 0.5
65.00 0.00 29.60 0.5 0.5
70.00 0.00 33.07 0.5 0.5
75.00 0.00 33.09 0.5 0.5
80.00 0.00 31.75 0.5 0.5
85.00 0.00 36.74 0.5 0.5
90.00 0.00 -163.91 0.5 0.5
0.00 10.00 26.95 0.0 1.0
5.00 10.00 30.23 0.0 1.0
10.00 10.00 24.04 0.0 1.0
15.00 10.00 20.02 0.0 1.0
20.00 10.00 25.67 0.0 1.0
25.00 10.00 33.23 0.0 1.0
30.00 10.00 32.88 0.0 1.0
35.00 10.00 29.91 0.0 1.0
40.00 10.00 32.88 0.0 1.0
45.00 10.00 32.54 0.5 0.5
50.00 10.00 30.72 0.5 0.5
55.00 10.00 25.41 0.5 0.5
60.00 10.00 28.20 0.5 0.5
65.00 10.00 35.71 0.5 0.5
70.00 10.00 29.25 0.5 0.5
75.00 10.00 32.55 0.5 0.5
80.00 10.00 36.34 0.5 0.5
85.00 10.00 39.08 0.5 0.5
90.00 10.00 -162.39 0.5 0.5
0.00 20.00 26.95 0.0 1.0
5.00 20.00 30.21 0.0 1.0
10.00 20.00 21.29 0.0 1.0
15.00 20.00 23.29 0.0 1.0
20.00 20.00 30.29 0.0 1.0
25.00 20.00 33.52 0.0 1.0
30.00 20.00 31.12 0.0 1.0
35.00 20.00 32.56 0.0 1.0
40.00 20.00 31.39 0.0 1.0
45.00 20.00 27.03 0.5 0.5
50.00 20.00 31.57 0.5 0.5
55.00 20.00 33.25 0.5 0.5
60.00 20.00 32.72 0.5 0.5
65.00 20.00 37.57 0.5 0.5
70.00 20.00 39.31 0.5 0.5
75.00 20.00 34.04 0.5 0.5
80.00 20.00 39.82 0.5 0.5
85.00 20.00 40.84 0.5 0.5
90.00 20.00 -161.32 0.5 0.5
0.00 30.00 26.95 0.0 1.0
5.00 30.00 30.11 0.0 1.0
10.00 30.00 22.87 0.0 1.0
15.00 30.00 26.86 0.0 1.0
20.00 30.00 32.37 0.0 1.0
25.00 30.00 32.49 0.0 1.0
30.00 30.00 26.47 0.0 1.0
35.00 30.00 31.30 0.0 1.0
40.00 30.00 27.84 0.0 1.0
45.00 30.00 38.26 0.5 0.5
50.00 30.00 36.15 0.5 0.5
55.00 30.00 37.16 0.5 0.5
60.00 30.00 35.41 0.5 0.5
65.00 30.00 30.80 0.5 0.5
70.00 30.00 41.33 0.5 0.5
75.00 30.00 42.17 0.5 0.5
80.00 30.00 41.16 0.5 0.5
85.00 30.00 43.51 0.5 0.5
90.00 30.00 -158.59 0.5 0.5
0.00 40.00 26.95 0.0 1.0
5.00 40.00 29.97 0.0 1.0
10.00 40.00 25.00 0.0 1.0
15.00 40.00 29.34 0.0 1.0
20.00 40.00 33.02 0.0 1.0
25.00 40.00 33.09 0.0 1.0
30.00 40.00 26.49 0.0 1.0
35.00 40.00 29.60 0.0 1.0
40.00 40.00 31.78 0.0 1.0
45.00 40.00 39.78 0.5 0.5
50.00 40.00 36.02 0.5 0.5
55.00 40.00 38.29 0.5 0.5
60.00 40.00 33.24 0.5 0.5
65.00 40.00 38.59 0.5 0.5
70.00 40.00 39.48 0.5 0.5
75.00 40.00 42.97 0.5 0.5
80.00 40.00 38.66 0.5 0.5
85.00 40.00 45.05 0.5 0.5
90.00 40.00 -156.52 0.5 0.5
0.00 50.00 26.95 0.0 1.0
5.00 50.00 29.79 0.0 1.0
10.00 50.00 26.40 0.0 1.0
15.00 50.00 30.41 0.0 1.0
20.00 50.00 31.90 0.0 1.0
25.00 50.00 34.55 0.0 1.0
30.00 50.00 31.62 0.0 1.0
35.00 50.00 32.76 0.0 1.0
40.00 50.00 33.61 0.0 1.0
45.00 50.00 35.87 0.5 0.5
50.00 50.00 36.12 0.5 0.5
55.00 50.00 33.65 0.5 0.5
60.00 50.00 36.38 0.5 0.5
65.00 50.00 39.37 0.5 0.5
70.00 50.00 33.82 0.5 0.5
75.00 50.00 31.53 0.5 0.5
80.00 50.00 35.27 0.5 0.5
85.00 50.00 35.47 0.5 0.5
90.00 50.00 -164.78 0.5 0.5
0.00 60.00 26.95 0.0 1.0
5.00 60.00 29.49 0.0 1.0
10.00 60.00 27.16 0.0 1.0
15.00 60.00 30.73 0.0 1.0
20.00 60.00 27.57 0.0 1.0
25.00 60.00 34.19 0.0 1.0
30.00 60.00 33.75 0.0 1.0
35.00 60.00 33.37 0.0 1.0
40.00 60.00 37.93 0.0 1.0
45.00 60.00 35.31 0.5 0.5
50.00 60.00 32.24 0.5 0.5
55.00 60.00 33.12 0.5 0.5
60.00 60.00 35.01 0.5 0.5
65.00 60.00 33.73 0.5 0.5
70.00 60.00 39.61 0.5 0.5
75.00 60.00 34.16 0.5 0.5
80.00 60.00 27.55 0.5 0.5
85.00 60.00 33.66 0.5 0.5
90.00 60.00 -166.17 0.5 0.5
0.00 70.00 26.95 0.0 1.0
5.00 70.00 28.97 0.0 1.0
10.00 70.00 27.63 0.0 1.0
15.00 70.00 30.95 0.0 1.0
20.00 70.00 26.30 0.0 1.0
25.00 70.00 29.29 0.0 1.0
30.00 70.00 32.76 0.0 1.0
35.00 70.00 28.43 0.0 1.0
40.00 70.00 38.03 0.0 1.0
45.00 70.00 39.11 0.5 0.5
50.00 70.00 39.10 0.5 0.5
55.00 70.00 34.46 0.5 0.5
60.00 70.00 37.32 0.5 0.5
65.00 70.00 38.87 0.5 0.5
70.00 70.00 36.69 0.5 0.5
75.00 70.00 37.53 0.5 0.5
80.00 70.00 32.07 0.5 0.5
85.00 70.00 37.18 0.5 0.5
90.00 70.00 -163.03 0.5 0.5
0.00 80.00 26.95 0.0 1.0
5.00 80.00 28.03 0.0 1.0
10.00 80.00 28.16 0.0 1.0
15.00 80.00 30.33 0.0 1.0
20.00 80.00 32.90 0.0 1.0
25.00 80.00 27.95 0.0 1.0
30.00 80.00 26.88 0.0 1.0
35.00 80.00 33.87 0.0 1.0
40.00 80.00 30.72 0.0 1.0
45.00 80.00 34.62 0.5 0.5
50.00 80.00 32.85 0.5 0.5
55.00 80.00 37.11 0.5 0.5
60.00 80.00 36.54 0.5 0.5
65.00 80.00 37.45 0.5 0.5
70.00 80.00 33.64 0.5 0.5
75.00 80.00 36.73 0.5 0.5
80.00 80.00 34.56 0.5 0.5
85.00 80.00 30.43 0.5 0.5
90.00 80.00 -168.00 0.5 0.5
0.00 90.00 26.95 0.0 1.0
