# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 150.0 MHz
# Altitude: 9000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 94.61 0.0 1.0
5.00 0.00 96.62 0.0 1.0
10.00 0.00 97.92 0.0 1.0
15.00 0.00 101.09 0.0 1.0
20.00 0.00 104.21 0.0 1.0
25.00 0.00 106.47 0.0 1.0
30.00 0.00 107.87 0.0 1.0
35.00 0.00 107.29 0.0 1.0
40.00 0.00 104.28 0.0 1.0
45.00 0.00 108.24 0.5 0.5
50.00 0.00 114.58 0.5 0.5
55.00 0.00 117.75 0.5 0.5
60.00 0.00 117.80 0.5 0.5
65.00 0.00 112.66 0.5 0.5
70.00 0.00 112.28 0.5 0.5
75.00 0.00 120.83 0.5 0.5
80.00 0.00 123.01 0.5 0.5
85.00 0.00 120.09 0.5 0.5
90.00 0.00 -83.38 0.5 0.5
0.00 10.00 94.61 0.0 1.0
5.00 10.00 97.62 0.0 1.0
10.00 10.00 99.69 0.0 1.0
15.00 10.00 103.20 0.0 1.0
20.00 10.00 106.70 0.0 1.0
25.00 10.00 109.39 0.0 1.0
30.00 10.00 111.12 0.0 1.0
35.00 10.00 110.41 0.0 1.0
40.00 10.00 107.10 0.0 1.0
45.00 10.00 113.89 0.5 0.5
50.00 10.00 120.15 0.5 0.5
55.00 10.00 123.09 0.5 0.5
60.00 10.00 122.91 0.5 0.5
65.00 10.00 117.68 0.5 0.5
70.00 10.00 119.92 0.5 0.5
75.00 10.00 127.16 0.5 0.5
80.00 10.00 129.09 0.5 0.5
85.00 10.00 126.12 0.5 0.5
90.00 10.00 -77.37 0.5 0.5
0.00 20.00 94.61 0.0 1.0
5.00 20.00 98.46 0.0 1.0
10.00 20.00 101.27 0.0 1.0
15.00 20.00 105.20 0.0 1.0
20.00 20.00 109.05 0.0 1.0
25.00 20.00 111.76 0.0 1.0
30.00 20.00 113.38 0.0 1.0
35.00 20.00 112.23 0.0 1.0
40.00 20.00 109.40 0.0 1.0
45.00 20.00 118.60 0.5 0.5
50.00 20.00 124.42 0.5 0.5
55.00 20.00 126.86 0.5 0.5
60.00 20.00 126.29 0.5 0.5
65.00 20.00 121.77 0.5 0.5
70.00 20.00 125.47 0.5 0.5
75.00 20.00 131.44 0.5 0.5
80.00 20.00 133.10 0.5 0.5
85.00 20.00 130.07 0.5 0.5
90.00 20.00 -73.41 0.5 0.5
0.00 30.00 94.61 0.0 1.0
5.00 30.00 99.12 0.0 1.0
10.00 30.00 102.62 0.0 1.0
15.00 30.00 106.91 0.0 1.0
20.00 30.00 111.13 0.0 1.0
25.00 30.00 113.80 0.0 1.0
30.00 30.00 114.82 0.0 1.0
35.00 30.00 112.64 0.0 1.0
40.00 30.00 113.14 0.0 1.0
45.00 30.00 122.36 0.5 0.5
50.00 30.00 127.32 0.5 0.5
55.00 30.00 129.03 0.5 0.5
60.00 30.00 127.96 0.5 0.5
65.00 30.00 125.40 0.5 0.5
70.00 30.00 129.14 0.5 0.5
75.00 30.00 133.65 0.5 0.5
80.00 30.00 134.99 0.5 0.5
85.00 30.00 131.93 0.5 0.5
90.00 30.00 -71.52 0.5 0.5
0.00 40.00 94.61 0.0 1.0
5.00 40.00 99.58 0.0 1.0
10.00 40.00 103.66 0.0 1.0
15.00 40.00 108.18 0.0 1.0
20.00 40.00 112.69 0.0 1.0
25.00 40.00 115.53 0.0 1.0
30.00 40.00 115.96 0.0 1.0
35.00 40.00 111.72 0.0 1.0
40.00 40.00 116.69 0.0 1.0
45.00 40.00 125.14 0.5 0.5
50.00 40.00 128.95 0.5 0.5
55.00 40.00 129.57 0.5 0.5
60.00 40.00 127.99 0.5 0.5
65.00 40.00 128.49 0.5 0.5
70.00 40.00 131.40 0.5 0.5
75.00 40.00 133.87 0.5 0.5
80.00 40.00 134.73 0.5 0.5
85.00 40.00 131.74 0.5 0.5
90.00 40.00 -71.62 0.5 0.5
0.00 50.00 94.61 0.0 1.0
5.00 50.00 99.82 0.0 1.0
10.00 50.00 104.32 0.0 1.0
15.00 50.00 108.93 0.0 1.0
20.00 50.00 113.48 0.0 1.0
25.00 50.00 116.56 0.0 1.0
30.00 50.00 116.86 0.0 1.0
35.00 50.00 110.05 0.0 1.0
40.00 50.00 118.15 0.0 1.0
45.00 50.00 126.69 0.5 0.5
50.00 50.00 129.66 0.5 0.5
55.00 50.00 128.76 0.5 0.5
60.00 50.00 126.54 0.5 0.5
65.00 50.00 130.34 0.5 0.5
70.00 50.00 132.43 0.5 0.5
75.00 50.00 132.18 0.5 0.5
80.00 50.00 132.08 0.5 0.5
85.00 50.00 129.58 0.5 0.5
90.00 50.00 -73.43 0.5 0.5
0.00 60.00 94.61 0.0 1.0
5.00 60.00 99.84 0.0 1.0
10.00 60.00 104.56 0.0 1.0
15.00 60.00 109.19 0.0 1.0
20.00 60.00 113.53 0.0 1.0
25.00 60.00 116.60 0.0 1.0
30.00 60.00 116.83 0.0 1.0
35.00 60.00 107.79 0.0 1.0
