# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 10.1 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -73.87 0.0 1.0
5.00 0.00 -75.90 0.0 1.0
10.00 0.00 -77.66 0.0 1.0
15.00 0.00 -78.16 0.0 1.0
20.00 0.00 -77.09 0.0 1.0
25.00 0.00 -75.34 0.0 1.0
30.00 0.00 -73.63 0.0 1.0
35.00 0.00 -72.18 0.0 1.0
40.00 0.00 -71.00 0.0 1.0
45.00 0.00 -70.07 0.5 0.5
50.00 0.00 -69.35 0.5 0.5
55.00 0.00 -68.85 0.5 0.5
60.00 0.00 -68.55 0.5 0.5
65.00 0.00 -68.49 0.5 0.5
70.00 0.00 -68.72 0.5 0.5
75.00 0.00 -69.40 0.5 0.5
80.00 0.00 -70.92 0.5 0.5
85.00 0.00 -74.66 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -54.04 0.0 1.0
5.00 10.00 -53.93 0.0 1.0
10.00 10.00 -53.82 0.0 1.0
15.00 10.00 -53.72 0.0 1.0
20.00 10.00 -53.63 0.0 1.0
25.00 10.00 -53.56 0.0 1.0
30.00 10.00 -53.51 0.0 1.0
35.00 10.00 -53.49 0.0 1.0
40.00 10.00 -53.49 0.0 1.0
45.00 10.00 -53.53 0.5 0.5
50.00 10.00 -53.61 0.5 0.5
55.00 10.00 -53.76 0.5 0.5
60.00 10.00 -53.99 0.5 0.5
65.00 10.00 -54.35 0.5 0.5
70.00 10.00 -54.92 0.5 0.5
75.00 10.00 -55.85 0.5 0.5
80.00 10.00 -57.53 0.5 0.5
85.00 10.00 -61.38 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -48.23 0.0 1.0
5.00 20.00 -48.16 0.0 1.0
10.00 20.00 -48.11 0.0 1.0
15.00 20.00 -48.07 0.0 1.0
20.00 20.00 -48.04 0.0 1.0
25.00 20.00 -48.03 0.0 1.0
30.00 20.00 -48.04 0.0 1.0
