# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 10.1 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -89.37 0.0 1.0
5.00 0.00 -87.43 0.0 1.0
10.00 0.00 -85.31 0.0 1.0
15.00 0.00 -83.43 0.0 1.0
20.00 0.00 -81.86 0.0 1.0
25.00 0.00 -80.56 0.0 1.0
30.00 0.00 -79.48 0.0 1.0
35.00 0.00 -78.59 0.0 1.0
40.00 0.00 -77.86 0.0 1.0
45.00 0.00 -77.29 0.5 0.5
50.00 0.00 -76.86 0.5 0.5
55.00 0.00 -76.57 0.5 0.5
60.00 0.00 -76.44 0.5 0.5
65.00 0.00 -76.51 0.5 0.5
70.00 0.00 -76.84 0.5 0.5
75.00 0.00 -77.59 0.5 0.5
80.00 0.00 -79.16 0.5 0.5
85.00 0.00 -82.93 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -65.50 0.0 1.0
5.00 10.00 -65.46 0.0 1.0
10.00 10.00 -65.42 0.0 1.0
15.00 10.00 -65.39 0.0 1.0
20.00 10.00 -65.36 0.0 1.0
25.00 10.00 -65.35 0.0 1.0
30.00 10.00 -65.34 0.0 1.0
35.00 10.00 -65.36 0.0 1.0
40.00 10.00 -65.40 0.0 1.0
45.00 10.00 -65.47 0.5 0.5
50.00 10.00 -65.58 0.5 0.5
55.00 10.00 -65.75 0.5 0.5
60.00 10.00 -66.00 0.5 0.5
65.00 10.00 -66.37 0.5 0.5
70.00 10.00 -66.95 0.5 0.5
75.00 10.00 -67.88 0.5 0.5
80.00 10.00 -69.58 0.5 0.5
85.00 10.00 -73.43 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -59.37 0.0 1.0
5.00 20.00 -59.36 0.0 1.0
10.00 20.00 -59.35 0.0 1.0
15.00 20.00 -59.36 0.0 1.0
20.00 20.00 -59.37 0.0 1.0
25.00 20.00 -59.40 0.0 1.0
30.00 20.00 -59.44 0.0 1.0
