# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 144.5 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 119.17 0.0 1.0
5.00 0.00 118.93 0.0 1.0
10.00 0.00 126.31 0.0 1.0
15.00 0.00 105.38 0.0 1.0
20.00 0.00 134.84 0.0 1.0
25.00 0.00 140.30 0.0 1.0
30.00 0.00 139.61 0.0 1.0
35.00 0.00 131.52 0.0 1.0
40.00 0.00 133.29 0.0 1.0
45.00 0.00 135.22 0.5 0.5
50.00 0.00 134.21 0.5 0.5
55.00 0.00 141.77 0.5 0.5
60.00 0.00 145.84 0.5 0.5
65.00 0.00 147.20 0.5 0.5
70.00 0.00 146.77 0.5 0.5
75.00 0.00 144.87 0.5 0.5
80.00 0.00 141.30 0.5 0.5
85.00 0.00 134.65 0.5 0.5
90.00 0.00 127.60 0.5 0.5
95.00 0.00 137.34 0.5 0.5
100.00 0.00 141.81 0.5 0.5
105.00 0.00 144.18 0.5 0.5
110.00 0.00 145.22 0.5 0.5
115.00 0.00 144.97 0.5 0.5
120.00 0.00 143.15 0.5 0.5
125.00 0.00 139.17 0.5 0.5
130.00 0.00 132.63 0.5 0.5
135.00 0.00 127.06 0.5 0.5
140.00 0.00 124.42 1.0 0.0
145.00 0.00 129.71 1.0 0.0
150.00 0.00 128.18 1.0 0.0
155.00 0.00 122.73 1.0 0.0
160.00 0.00 135.18 1.0 0.0
165.00 0.00 136.83 1.0 0.0
170.00 0.00 133.70 1.0 0.0
175.00 0.00 126.70 1.0 0.0
180.00 0.00 116.16 1.0 0.0
0.00 10.00 119.17 0.0 1.0
5.00 10.00 118.37 0.0 1.0
10.00 10.00 125.72 0.0 1.0
15.00 10.00 107.20 0.0 1.0
20.00 10.00 134.49 0.0 1.0
25.00 10.00 139.74 0.0 1.0
30.00 10.00 138.95 0.0 1.0
35.00 10.00 130.83 0.0 1.0
40.00 10.00 132.19 0.0 1.0
45.00 10.00 134.07 0.5 0.5
50.00 10.00 129.99 0.5 0.5
55.00 10.00 139.19 0.5 0.5
60.00 10.00 143.92 0.5 0.5
65.00 10.00 145.66 0.5 0.5
70.00 10.00 145.66 0.5 0.5
75.00 10.00 144.50 0.5 0.5
80.00 10.00 142.61 0.5 0.5
85.00 10.00 140.70 0.5 0.5
90.00 10.00 140.07 0.5 0.5
95.00 10.00 141.15 0.5 0.5
100.00 10.00 142.74 0.5 0.5
105.00 10.00 143.95 0.5 0.5
110.00 10.00 144.37 0.5 0.5
115.00 10.00 143.67 0.5 0.5
120.00 10.00 141.33 0.5 0.5
125.00 10.00 136.58 0.5 0.5
130.00 10.00 130.46 0.5 0.5
135.00 10.00 128.72 0.5 0.5
140.00 10.00 123.05 1.0 0.0
145.00 10.00 128.54 1.0 0.0
150.00 10.00 128.38 1.0 0.0
155.00 10.00 119.47 1.0 0.0
160.00 10.00 134.28 1.0 0.0
165.00 10.00 136.24 1.0 0.0
170.00 10.00 133.24 1.0 0.0
175.00 10.00 126.40 1.0 0.0
180.00 10.00 116.16 1.0 0.0
0.00 20.00 119.17 0.0 1.0
5.00 20.00 117.19 0.0 1.0
10.00 20.00 125.02 0.0 1.0
15.00 20.00 110.08 0.0 1.0
20.00 20.00 132.90 0.0 1.0
25.00 20.00 138.71 0.0 1.0
30.00 20.00 138.78 0.0 1.0
35.00 20.00 132.93 0.0 1.0
40.00 20.00 127.87 0.0 1.0
45.00 20.00 133.31 0.5 0.5
50.00 20.00 129.44 0.5 0.5
55.00 20.00 129.78 0.5 0.5
60.00 20.00 138.55 0.5 0.5
65.00 20.00 142.13 0.5 0.5
70.00 20.00 143.56 0.5 0.5
75.00 20.00 143.88 0.5 0.5
80.00 20.00 143.65 0.5 0.5
85.00 20.00 143.31 0.5 0.5
90.00 20.00 143.13 0.5 0.5
95.00 20.00 143.20 0.5 0.5
100.00 20.00 143.34 0.5 0.5
105.00 20.00 143.23 0.5 0.5
110.00 20.00 142.45 0.5 0.5
115.00 20.00 140.46 0.5 0.5
120.00 20.00 136.40 0.5 0.5
125.00 20.00 129.90 0.5 0.5
130.00 20.00 129.81 0.5 0.5
135.00 20.00 128.89 0.5 0.5
140.00 20.00 120.06 1.0 0.0
145.00 20.00 128.79 1.0 0.0
150.00 20.00 127.63 1.0 0.0
155.00 20.00 121.12 1.0 0.0
160.00 20.00 133.87 1.0 0.0
165.00 20.00 135.51 1.0 0.0
170.00 20.00 132.45 1.0 0.0
175.00 20.00 125.83 1.0 0.0
180.00 20.00 116.16 1.0 0.0
0.00 30.00 119.17 0.0 1.0
5.00 30.00 115.19 0.0 1.0
10.00 30.00 124.07 0.0 1.0
15.00 30.00 116.01 0.0 1.0
20.00 30.00 129.74 0.0 1.0
25.00 30.00 136.88 0.0 1.0
30.00 30.00 138.40 0.0 1.0
35.00 30.00 135.70 0.0 1.0
40.00 30.00 126.61 0.0 1.0
45.00 30.00 128.19 0.5 0.5
50.00 30.00 131.77 0.5 0.5
55.00 30.00 129.01 0.5 0.5
60.00 30.00 114.89 0.5 0.5
65.00 30.00 130.13 0.5 0.5
70.00 30.00 135.63 0.5 0.5
75.00 30.00 138.21 0.5 0.5
80.00 30.00 139.52 0.5 0.5
85.00 30.00 140.13 0.5 0.5
90.00 30.00 140.30 0.5 0.5
95.00 30.00 140.09 0.5 0.5
100.00 30.00 139.40 0.5 0.5
105.00 30.00 137.94 0.5 0.5
110.00 30.00 135.10 0.5 0.5
115.00 30.00 129.49 0.5 0.5
120.00 30.00 124.47 0.5 0.5
125.00 30.00 129.87 0.5 0.5
130.00 30.00 130.38 0.5 0.5
135.00 30.00 123.73 0.5 0.5
140.00 30.00 124.35 1.0 0.0
145.00 30.00 129.82 1.0 0.0
150.00 30.00 124.79 1.0 0.0
155.00 30.00 125.22 1.0 0.0
160.00 30.00 133.77 1.0 0.0
165.00 30.00 134.57 1.0 0.0
170.00 30.00 131.31 1.0 0.0
175.00 30.00 124.99 1.0 0.0
180.00 30.00 116.16 1.0 0.0
0.00 40.00 119.17 0.0 1.0
5.00 40.00 111.99 0.0 1.0
10.00 40.00 122.55 0.0 1.0
15.00 40.00 119.53 0.0 1.0
20.00 40.00 124.20 0.0 1.0
25.00 40.00 133.67 0.0 1.0
30.00 40.00 136.85 0.0 1.0
35.00 40.00 136.74 0.0 1.0
40.00 40.00 133.74 0.0 1.0
45.00 40.00 126.46 0.5 0.5
50.00 40.00 119.94 0.5 0.5
55.00 40.00 127.82 0.5 0.5
60.00 40.00 129.91 0.5 0.5
65.00 40.00 129.50 0.5 0.5
70.00 40.00 127.34 0.5 0.5
75.00 40.00 123.37 0.5 0.5
80.00 40.00 116.91 0.5 0.5
85.00 40.00 109.80 0.5 0.5
90.00 40.00 110.95 0.5 0.5
95.00 40.00 110.62 0.5 0.5
100.00 40.00 117.12 0.5 0.5
105.00 40.00 124.00 0.5 0.5
110.00 40.00 128.35 0.5 0.5
115.00 40.00 130.74 0.5 0.5
120.00 40.00 131.18 0.5 0.5
125.00 40.00 128.91 0.5 0.5
130.00 40.00 120.69 0.5 0.5
135.00 40.00 124.69 0.5 0.5
140.00 40.00 130.04 1.0 0.0
145.00 40.00 128.89 1.0 0.0
150.00 40.00 111.31 1.0 0.0
155.00 40.00 129.01 1.0 0.0
160.00 40.00 133.58 1.0 0.0
165.00 40.00 133.25 1.0 0.0
170.00 40.00 129.73 1.0 0.0
175.00 40.00 123.89 1.0 0.0
180.00 40.00 116.16 1.0 0.0
0.00 50.00 119.17 0.0 1.0
5.00 50.00 107.47 0.0 1.0
10.00 50.00 119.95 0.0 1.0
15.00 50.00 120.43 0.0 1.0
20.00 50.00 115.27 0.0 1.0
25.00 50.00 128.30 0.0 1.0
30.00 50.00 133.39 0.0 1.0
35.00 50.00 135.20 0.0 1.0
40.00 50.00 135.04 0.0 1.0
45.00 50.00 133.44 0.5 0.5
50.00 50.00 130.58 0.5 0.5
55.00 50.00 126.11 0.5 0.5
60.00 50.00 117.88 0.5 0.5
65.00 50.00 111.76 0.5 0.5
70.00 50.00 121.84 0.5 0.5
75.00 50.00 125.64 0.5 0.5
80.00 50.00 127.62 0.5 0.5
85.00 50.00 128.73 0.5 0.5
90.00 50.00 129.33 0.5 0.5
95.00 50.00 129.53 0.5 0.5
100.00 50.00 129.29 0.5 0.5
105.00 50.00 128.35 0.5 0.5
110.00 50.00 126.15 0.5 0.5
115.00 50.00 121.51 0.5 0.5
120.00 50.00 119.64 0.5 0.5
125.00 50.00 126.54 0.5 0.5
130.00 50.00 130.28 0.5 0.5
135.00 50.00 131.31 0.5 0.5
140.00 50.00 129.31 1.0 0.0
145.00 50.00 120.37 1.0 0.0
150.00 50.00 124.30 1.0 0.0
155.00 50.00 131.20 1.0 0.0
160.00 50.00 132.70 1.0 0.0
165.00 50.00 131.26 1.0 0.0
170.00 50.00 127.64 1.0 0.0
175.00 50.00 122.54 1.0 0.0
180.00 50.00 116.16 1.0 0.0
0.00 60.00 119.17 0.0 1.0
5.00 60.00 107.80 0.0 1.0
10.00 60.00 115.09 0.0 1.0
15.00 60.00 118.60 0.0 1.0
20.00 60.00 114.19 0.0 1.0
25.00 60.00 119.01 0.0 1.0
30.00 60.00 127.12 0.0 1.0
35.00 60.00 130.86 0.0 1.0
40.00 60.00 132.50 0.0 1.0
45.00 60.00 132.89 0.5 0.5
50.00 60.00 132.51 0.5 0.5
55.00 60.00 131.72 0.5 0.5
60.00 60.00 130.78 0.5 0.5
65.00 60.00 129.85 0.5 0.5
70.00 60.00 128.98 0.5 0.5
75.00 60.00 128.21 0.5 0.5
80.00 60.00 127.58 0.5 0.5
85.00 60.00 127.22 0.5 0.5
90.00 60.00 127.24 0.5 0.5
95.00 60.00 127.72 0.5 0.5
100.00 60.00 128.61 0.5 0.5
105.00 60.00 129.72 0.5 0.5
110.00 60.00 130.80 0.5 0.5
115.00 60.00 131.62 0.5 0.5
120.00 60.00 131.90 0.5 0.5
125.00 60.00 131.36 0.5 0.5
130.00 60.00 129.51 0.5 0.5
135.00 60.00 125.33 0.5 0.5
140.00 60.00 118.71 1.0 0.0
145.00 60.00 125.16 1.0 0.0
150.00 60.00 129.55 1.0 0.0
155.00 60.00 131.02 1.0 0.0
160.00 60.00 130.46 1.0 0.0
165.00 60.00 128.29 1.0 0.0
170.00 60.00 124.95 1.0 0.0
175.00 60.00 120.94 1.0 0.0
180.00 60.00 116.16 1.0 0.0
0.00 70.00 119.17 0.0 1.0
5.00 70.00 112.72 0.0 1.0
10.00 70.00 104.61 0.0 1.0
15.00 70.00 112.02 0.0 1.0
