# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 14.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 14.57 0.0 1.0
5.00 0.00 14.11 0.0 1.0
10.00 0.00 13.42 0.0 1.0
15.00 0.00 12.48 0.0 1.0
20.00 0.00 11.29 0.0 1.0
25.00 0.00 9.97 0.0 1.0
30.00 0.00 8.93 0.0 1.0
35.00 0.00 8.88 0.0 1.0
40.00 0.00 9.95 0.0 1.0
45.00 0.00 11.46 0.5 0.5
50.00 0.00 12.86 0.5 0.5
55.00 0.00 13.95 0.5 0.5
60.00 0.00 14.70 0.5 0.5
65.00 0.00 15.11 0.5 0.5
70.00 0.00 15.11 0.5 0.5
75.00 0.00 14.53 0.5 0.5
80.00 0.00 12.91 0.5 0.5
85.00 0.00 8.77 0.5 0.5
90.00 0.00 -194.09 0.5 0.5
0.00 10.00 14.44 0.0 1.0
5.00 10.00 13.98 0.0 1.0
10.00 10.00 13.30 0.0 1.0
15.00 10.00 12.36 0.0 1.0
20.00 10.00 11.16 0.0 1.0
25.00 10.00 9.83 0.0 1.0
30.00 10.00 8.79 0.0 1.0
35.00 10.00 8.74 0.0 1.0
40.00 10.00 9.82 0.0 1.0
45.00 10.00 11.35 0.5 0.5
50.00 10.00 12.77 0.5 0.5
55.00 10.00 13.88 0.5 0.5
60.00 10.00 14.65 0.5 0.5
65.00 10.00 15.06 0.5 0.5
70.00 10.00 15.07 0.5 0.5
75.00 10.00 14.50 0.5 0.5
80.00 10.00 12.88 0.5 0.5
85.00 10.00 8.74 0.5 0.5
90.00 10.00 -194.26 0.5 0.5
0.00 20.00 14.04 0.0 1.0
5.00 20.00 13.59 0.0 1.0
10.00 20.00 12.91 0.0 1.0
15.00 20.00 11.97 0.0 1.0
20.00 20.00 10.77 0.0 1.0
25.00 20.00 9.42 0.0 1.0
30.00 20.00 8.34 0.0 1.0
35.00 20.00 8.30 0.0 1.0
40.00 20.00 9.43 0.0 1.0
45.00 20.00 11.04 0.5 0.5
50.00 20.00 12.52 0.5 0.5
55.00 20.00 13.67 0.5 0.5
60.00 20.00 14.48 0.5 0.5
65.00 20.00 14.93 0.5 0.5
70.00 20.00 14.96 0.5 0.5
75.00 20.00 14.40 0.5 0.5
80.00 20.00 12.78 0.5 0.5
85.00 20.00 8.65 0.5 0.5
90.00 20.00 -194.02 0.5 0.5
0.00 30.00 13.33 0.0 1.0
5.00 30.00 12.89 0.0 1.0
10.00 30.00 12.23 0.0 1.0
15.00 30.00 11.30 0.0 1.0
20.00 30.00 10.09 0.0 1.0
25.00 30.00 8.70 0.0 1.0
30.00 30.00 7.58 0.0 1.0
35.00 30.00 7.55 0.0 1.0
40.00 30.00 8.79 0.0 1.0
45.00 30.00 10.51 0.5 0.5
50.00 30.00 12.09 0.5 0.5
55.00 30.00 13.34 0.5 0.5
60.00 30.00 14.21 0.5 0.5
65.00 30.00 14.71 0.5 0.5
70.00 30.00 14.78 0.5 0.5
75.00 30.00 14.24 0.5 0.5
80.00 30.00 12.63 0.5 0.5
