# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 36.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 14.18 0.0 1.0
5.00 0.00 14.15 0.0 1.0
10.00 0.00 14.22 0.0 1.0
15.00 0.00 14.37 0.0 1.0
20.00 0.00 14.57 0.0 1.0
25.00 0.00 14.82 0.0 1.0
30.00 0.00 15.05 0.0 1.0
35.00 0.00 15.25 0.0 1.0
40.00 0.00 15.37 0.0 1.0
45.00 0.00 15.37 0.5 0.5
50.00 0.00 15.23 0.5 0.5
55.00 0.00 14.90 0.5 0.5
60.00 0.00 14.33 0.5 0.5
65.00 0.00 13.45 0.5 0.5
70.00 0.00 12.14 0.5 0.5
75.00 0.00 10.19 0.5 0.5
80.00 0.00 7.14 0.5 0.5
85.00 0.00 1.52 0.5 0.5
0.00 10.00 14.18 0.0 1.0
5.00 10.00 14.11 0.0 1.0
10.00 10.00 14.10 0.0 1.0
15.00 10.00 14.16 0.0 1.0
20.00 10.00 14.27 0.0 1.0
25.00 10.00 14.40 0.0 1.0
30.00 10.00 14.52 0.0 1.0
35.00 10.00 14.61 0.0 1.0
40.00 10.00 14.64 0.0 1.0
45.00 10.00 14.56 0.5 0.5
50.00 10.00 14.34 0.5 0.5
55.00 10.00 13.95 0.5 0.5
60.00 10.00 13.33 0.5 0.5
65.00 10.00 12.41 0.5 0.5
70.00 10.00 11.08 0.5 0.5
75.00 10.00 9.11 0.5 0.5
80.00 10.00 6.05 0.5 0.5
85.00 10.00 0.42 0.5 0.5
0.00 20.00 14.18 0.0 1.0
5.00 20.00 14.06 0.0 1.0
10.00 20.00 13.97 0.0 1.0
15.00 20.00 13.92 0.0 1.0
20.00 20.00 13.90 0.0 1.0
25.00 20.00 13.88 0.0 1.0
30.00 20.00 13.85 0.0 1.0
35.00 20.00 13.79 0.0 1.0
40.00 20.00 13.66 0.0 1.0
45.00 20.00 13.45 0.5 0.5
50.00 20.00 13.13 0.5 0.5
55.00 20.00 12.64 0.5 0.5
60.00 20.00 11.95 0.5 0.5
65.00 20.00 10.97 0.5 0.5
70.00 20.00 9.59 0.5 0.5
75.00 20.00 7.59 0.5 0.5
80.00 20.00 4.52 0.5 0.5
85.00 20.00 -1.09 0.5 0.5
0.00 30.00 14.18 0.0 1.0
5.00 30.00 14.01 0.0 1.0
10.00 30.00 13.85 0.0 1.0
15.00 30.00 13.68 0.0 1.0
20.00 30.00 13.51 0.0 1.0
25.00 30.00 13.32 0.0 1.0
30.00 30.00 13.09 0.0 1.0
35.00 30.00 12.82 0.0 1.0
40.00 30.00 12.49 0.0 1.0
45.00 30.00 12.09 0.5 0.5
50.00 30.00 11.59 0.5 0.5
55.00 30.00 10.95 0.5 0.5
60.00 30.00 10.14 0.5 0.5
65.00 30.00 9.07 0.5 0.5
70.00 30.00 7.63 0.5 0.5
75.00 30.00 5.61 0.5 0.5
80.00 30.00 2.54 0.5 0.5
85.00 30.00 -3.03 0.5 0.5
0.00 40.00 14.18 0.0 1.0
5.00 40.00 13.97 0.0 1.0
10.00 40.00 13.74 0.0 1.0
15.00 40.00 13.46 0.0 1.0
20.00 40.00 13.14 0.0 1.0
25.00 40.00 12.76 0.0 1.0
30.00 40.00 12.32 0.0 1.0
35.00 40.00 11.81 0.0 1.0
40.00 40.00 11.22 0.0 1.0
45.00 40.00 10.55 0.5 0.5
50.00 40.00 9.79 0.5 0.5
55.00 40.00 8.93 0.5 0.5
60.00 40.00 7.93 0.5 0.5
65.00 40.00 6.73 0.5 0.5
70.00 40.00 5.23 0.5 0.5
75.00 40.00 3.20 0.5 0.5
80.00 40.00 0.22 0.5 0.5
85.00 40.00 -5.18 0.5 0.5
0.00 50.00 14.18 0.0 1.0
5.00 50.00 13.94 0.0 1.0
10.00 50.00 13.65 0.0 1.0
15.00 50.00 13.28 0.0 1.0
20.00 50.00 12.84 0.0 1.0
25.00 50.00 12.31 0.0 1.0
30.00 50.00 11.68 0.0 1.0
35.00 50.00 10.94 0.0 1.0
40.00 50.00 10.09 0.0 1.0
45.00 50.00 9.13 0.5 0.5
50.00 50.00 8.07 0.5 0.5
55.00 50.00 6.92 0.5 0.5
60.00 50.00 5.68 0.5 0.5
65.00 50.00 4.35 0.5 0.5
70.00 50.00 2.86 0.5 0.5
75.00 50.00 1.02 0.5 0.5
80.00 50.00 -1.64 0.5 0.5
85.00 50.00 -6.59 0.5 0.5
0.00 60.00 14.18 0.0 1.0
5.00 60.00 13.92 0.0 1.0
10.00 60.00 13.59 0.0 1.0
15.00 60.00 13.17 0.0 1.0
20.00 60.00 12.66 0.0 1.0
25.00 60.00 12.04 0.0 1.0
30.00 60.00 11.31 0.0 1.0
35.00 60.00 10.46 0.0 1.0
40.00 60.00 9.47 0.0 1.0
45.00 60.00 8.37 0.5 0.5
50.00 60.00 7.17 0.5 0.5
55.00 60.00 5.92 0.5 0.5
60.00 60.00 4.67 0.5 0.5
65.00 60.00 3.46 0.5 0.5
70.00 60.00 2.23 0.5 0.5
75.00 60.00 0.76 0.5 0.5
80.00 60.00 -1.49 0.5 0.5
85.00 60.00 -6.07 0.5 0.5
0.00 70.00 14.18 0.0 1.0
5.00 70.00 13.91 0.0 1.0
10.00 70.00 13.56 0.0 1.0
15.00 70.00 13.13 0.0 1.0
20.00 70.00 12.62 0.0 1.0
25.00 70.00 12.01 0.0 1.0
30.00 70.00 11.30 0.0 1.0
35.00 70.00 10.50 0.0 1.0
40.00 70.00 9.61 0.0 1.0
45.00 70.00 8.65 0.5 0.5
50.00 70.00 7.67 0.5 0.5
55.00 70.00 6.69 0.5 0.5
60.00 70.00 5.75 0.5 0.5
65.00 70.00 4.84 0.5 0.5
70.00 70.00 3.83 0.5 0.5
75.00 70.00 2.47 0.5 0.5
80.00 70.00 0.25 0.5 0.5
85.00 70.00 -4.38 0.5 0.5
0.00 80.00 14.18 0.0 1.0
5.00 80.00 13.91 0.0 1.0
10.00 80.00 13.58 0.0 1.0
15.00 80.00 13.18 0.0 1.0
20.00 80.00 12.71 0.0 1.0
25.00 80.00 12.19 0.0 1.0
30.00 80.00 11.61 0.0 1.0
35.00 80.00 10.98 0.0 1.0
40.00 80.00 10.33 0.0 1.0
45.00 80.00 9.67 0.5 0.5
50.00 80.00 9.00 0.5 0.5
55.00 80.00 8.33 0.5 0.5
60.00 80.00 7.64 0.5 0.5
65.00 80.00 6.86 0.5 0.5
70.00 80.00 5.86 0.5 0.5
75.00 80.00 4.42 0.5 0.5
80.00 80.00 2.05 0.5 0.5
85.00 80.00 -2.75 0.5 0.5
0.00 90.00 14.18 0.0 1.0
5.00 90.00 13.93 0.0 1.0
10.00 90.00 13.63 0.0 1.0
15.00 90.00 13.29 0.0 1.0
20.00 90.00 12.92 0.0 1.0
25.00 90.00 12.52 0.0 1.0
30.00 90.00 12.12 0.0 1.0
35.00 90.00 11.71 0.0 1.0
40.00 90.00 11.30 0.0 1.0
45.00 90.00 10.88 0.5 0.5
50.00 90.00 10.43 0.5 0.5
55.00 90.00 9.93 0.5 0.5
60.00 90.00 9.34 0.5 0.5
65.00 90.00 8.57 0.5 0.5
70.00 90.00 7.51 0.5 0.5
75.00 90.00 5.94 0.5 0.5
80.00 90.00 3.42 0.5 0.5
85.00 90.00 -1.56 0.5 0.5
0.00 100.00 14.18 0.0 1.0
5.00 100.00 13.95 0.0 1.0
10.00 100.00 13.71 0.0 1.0
15.00 100.00 13.45 0.0 1.0
20.00 100.00 13.19 0.0 1.0
25.00 100.00 12.95 0.0 1.0
30.00 100.00 12.71 0.0 1.0
35.00 100.00 12.49 0.0 1.0
40.00 100.00 12.25 0.0 1.0
45.00 100.00 11.99 0.5 0.5
50.00 100.00 11.66 0.5 0.5
55.00 100.00 11.24 0.5 0.5
60.00 100.00 10.66 0.5 0.5
