# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 1.8 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -77.24 0.0 1.0
5.00 0.00 -77.27 0.0 1.0
10.00 0.00 -77.31 0.0 1.0
15.00 0.00 -77.35 0.0 1.0
20.00 0.00 -77.39 0.0 1.0
25.00 0.00 -77.44 0.0 1.0
30.00 0.00 -77.49 0.0 1.0
35.00 0.00 -77.55 0.0 1.0
40.00 0.00 -77.62 0.0 1.0
45.00 0.00 -77.70 0.5 0.5
50.00 0.00 -77.80 0.5 0.5
55.00 0.00 -77.91 0.5 0.5
60.00 0.00 -78.07 0.5 0.5
65.00 0.00 -78.27 0.5 0.5
70.00 0.00 -78.57 0.5 0.5
75.00 0.00 -79.06 0.5 0.5
80.00 0.00 -79.98 0.5 0.5
85.00 0.00 -82.41 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -73.60 0.0 1.0
5.00 10.00 -73.61 0.0 1.0
10.00 10.00 -73.62 0.0 1.0
15.00 10.00 -73.64 0.0 1.0
20.00 10.00 -73.66 0.0 1.0
25.00 10.00 -73.69 0.0 1.0
30.00 10.00 -73.73 0.0 1.0
35.00 10.00 -73.77 0.0 1.0
40.00 10.00 -73.82 0.0 1.0
45.00 10.00 -73.89 0.5 0.5
50.00 10.00 -73.97 0.5 0.5
55.00 10.00 -74.07 0.5 0.5
60.00 10.00 -74.21 0.5 0.5
65.00 10.00 -74.41 0.5 0.5
70.00 10.00 -74.70 0.5 0.5
75.00 10.00 -75.18 0.5 0.5
80.00 10.00 -76.10 0.5 0.5
85.00 10.00 -78.52 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -71.04 0.0 1.0
5.00 20.00 -71.04 0.0 1.0
10.00 20.00 -71.05 0.0 1.0
15.00 20.00 -71.06 0.0 1.0
20.00 20.00 -71.08 0.0 1.0
25.00 20.00 -71.10 0.0 1.0
30.00 20.00 -71.13 0.0 1.0
35.00 20.00 -71.17 0.0 1.0
40.00 20.00 -71.21 0.0 1.0
45.00 20.00 -71.27 0.5 0.5
50.00 20.00 -71.35 0.5 0.5
55.00 20.00 -71.45 0.5 0.5
60.00 20.00 -71.59 0.5 0.5
65.00 20.00 -71.78 0.5 0.5
70.00 20.00 -72.07 0.5 0.5
75.00 20.00 -72.55 0.5 0.5
80.00 20.00 -73.47 0.5 0.5
85.00 20.00 -75.89 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -69.21 0.0 1.0
5.00 30.00 -69.21 0.0 1.0
10.00 30.00 -69.22 0.0 1.0
15.00 30.00 -69.23 0.0 1.0
20.00 30.00 -69.24 0.0 1.0
25.00 30.00 -69.26 0.0 1.0
30.00 30.00 -69.29 0.0 1.0
35.00 30.00 -69.33 0.0 1.0
40.00 30.00 -69.37 0.0 1.0
45.00 30.00 -69.43 0.5 0.5
50.00 30.00 -69.51 0.5 0.5
55.00 30.00 -69.60 0.5 0.5
60.00 30.00 -69.74 0.5 0.5
65.00 30.00 -69.93 0.5 0.5
70.00 30.00 -70.22 0.5 0.5
75.00 30.00 -70.70 0.5 0.5
80.00 30.00 -71.62 0.5 0.5
85.00 30.00 -74.04 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -67.90 0.0 1.0
5.00 40.00 -67.90 0.0 1.0
10.00 40.00 -67.91 0.0 1.0
15.00 40.00 -67.92 0.0 1.0
20.00 40.00 -67.93 0.0 1.0
25.00 40.00 -67.95 0.0 1.0
30.00 40.00 -67.98 0.0 1.0
35.00 40.00 -68.01 0.0 1.0
40.00 40.00 -68.06 0.0 1.0
45.00 40.00 -68.11 0.5 0.5
50.00 40.00 -68.19 0.5 0.5
55.00 40.00 -68.29 0.5 0.5
60.00 40.00 -68.42 0.5 0.5
65.00 40.00 -68.61 0.5 0.5
70.00 40.00 -68.90 0.5 0.5
75.00 40.00 -69.38 0.5 0.5
80.00 40.00 -70.30 0.5 0.5
85.00 40.00 -72.72 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -66.98 0.0 1.0
5.00 50.00 -66.98 0.0 1.0
10.00 50.00 -66.99 0.0 1.0
15.00 50.00 -67.00 0.0 1.0
20.00 50.00 -67.01 0.0 1.0
25.00 50.00 -67.03 0.0 1.0
30.00 50.00 -67.06 0.0 1.0
35.00 50.00 -67.09 0.0 1.0
40.00 50.00 -67.14 0.0 1.0
45.00 50.00 -67.19 0.5 0.5
50.00 50.00 -67.27 0.5 0.5
55.00 50.00 -67.37 0.5 0.5
60.00 50.00 -67.50 0.5 0.5
65.00 50.00 -67.69 0.5 0.5
70.00 50.00 -67.98 0.5 0.5
75.00 50.00 -68.46 0.5 0.5
80.00 50.00 -69.38 0.5 0.5
85.00 50.00 -71.80 0.5 0.5
90.00 50.00 -999.99 0.5 0.5
0.00 60.00 -66.38 0.0 1.0
5.00 60.00 -66.38 0.0 1.0
10.00 60.00 -66.39 0.0 1.0
15.00 60.00 -66.40 0.0 1.0
20.00 60.00 -66.41 0.0 1.0
25.00 60.00 -66.43 0.0 1.0
30.00 60.00 -66.46 0.0 1.0
35.00 60.00 -66.49 0.0 1.0
40.00 60.00 -66.54 0.0 1.0
45.00 60.00 -66.60 0.5 0.5
50.00 60.00 -66.67 0.5 0.5
55.00 60.00 -66.77 0.5 0.5
60.00 60.00 -66.91 0.5 0.5
65.00 60.00 -67.10 0.5 0.5
70.00 60.00 -67.39 0.5 0.5
75.00 60.00 -67.86 0.5 0.5
80.00 60.00 -68.78 0.5 0.5
85.00 60.00 -71.20 0.5 0.5
90.00 60.00 -999.99 0.5 0.5
0.00 70.00 -66.06 0.0 1.0
5.00 70.00 -66.07 0.0 1.0
10.00 70.00 -66.07 0.0 1.0
15.00 70.00 -66.08 0.0 1.0
20.00 70.00 -66.10 0.0 1.0
25.00 70.00 -66.12 0.0 1.0
30.00 70.00 -66.14 0.0 1.0
35.00 70.00 -66.18 0.0 1.0
40.00 70.00 -66.22 0.0 1.0
45.00 70.00 -66.28 0.5 0.5
50.00 70.00 -66.36 0.5 0.5
55.00 70.00 -66.46 0.5 0.5
60.00 70.00 -66.59 0.5 0.5
65.00 70.00 -66.78 0.5 0.5
70.00 70.00 -67.07 0.5 0.5
75.00 70.00 -67.55 0.5 0.5
80.00 70.00 -68.47 0.5 0.5
85.00 70.00 -70.89 0.5 0.5
90.00 70.00 -999.99 0.5 0.5
0.00 80.00 -66.01 0.0 1.0
5.00 80.00 -66.01 0.0 1.0
10.00 80.00 -66.02 0.0 1.0
15.00 80.00 -66.03 0.0 1.0
20.00 80.00 -66.04 0.0 1.0
25.00 80.00 -66.06 0.0 1.0
30.00 80.00 -66.09 0.0 1.0
35.00 80.00 -66.13 0.0 1.0
40.00 80.00 -66.17 0.0 1.0
45.00 80.00 -66.23 0.5 0.5
50.00 80.00 -66.30 0.5 0.5
55.00 80.00 -66.40 0.5 0.5
60.00 80.00 -66.54 0.5 0.5
65.00 80.00 -66.73 0.5 0.5
70.00 80.00 -67.02 0.5 0.5
75.00 80.00 -67.50 0.5 0.5
80.00 80.00 -68.42 0.5 0.5
85.00 80.00 -70.84 0.5 0.5
90.00 80.00 -999.99 0.5 0.5
0.00 90.00 -66.21 0.0 1.0
5.00 90.00 -66.22 0.0 1.0
10.00 90.00 -66.22 0.0 1.0
15.00 90.00 -66.23 0.0 1.0
20.00 90.00 -66.25 0.0 1.0
25.00 90.00 -66.27 0.0 1.0
30.00 90.00 -66.30 0.0 1.0
35.00 90.00 -66.33 0.0 1.0
40.00 90.00 -66.38 0.0 1.0
