# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 10.1 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -64.32 0.0 1.0
5.00 0.00 -64.67 0.0 1.0
10.00 0.00 -64.98 0.0 1.0
15.00 0.00 -65.24 0.0 1.0
20.00 0.00 -65.44 0.0 1.0
25.00 0.00 -65.58 0.0 1.0
30.00 0.00 -65.67 0.0 1.0
35.00 0.00 -65.71 0.0 1.0
40.00 0.00 -65.72 0.0 1.0
45.00 0.00 -65.73 0.5 0.5
50.00 0.00 -65.75 0.5 0.5
55.00 0.00 -65.82 0.5 0.5
60.00 0.00 -65.96 0.5 0.5
65.00 0.00 -66.24 0.5 0.5
70.00 0.00 -66.73 0.5 0.5
75.00 0.00 -67.59 0.5 0.5
80.00 0.00 -69.23 0.5 0.5
85.00 0.00 -73.05 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -57.25 0.0 1.0
5.00 10.00 -57.15 0.0 1.0
10.00 10.00 -57.05 0.0 1.0
15.00 10.00 -56.96 0.0 1.0
20.00 10.00 -56.88 0.0 1.0
25.00 10.00 -56.81 0.0 1.0
30.00 10.00 -56.75 0.0 1.0
35.00 10.00 -56.72 0.0 1.0
40.00 10.00 -56.71 0.0 1.0
45.00 10.00 -56.74 0.5 0.5
50.00 10.00 -56.82 0.5 0.5
55.00 10.00 -56.96 0.5 0.5
60.00 10.00 -57.18 0.5 0.5
65.00 10.00 -57.54 0.5 0.5
70.00 10.00 -58.10 0.5 0.5
75.00 10.00 -59.02 0.5 0.5
80.00 10.00 -60.70 0.5 0.5
85.00 10.00 -64.55 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -52.74 0.0 1.0
5.00 20.00 -52.66 0.0 1.0
10.00 20.00 -52.58 0.0 1.0
15.00 20.00 -52.52 0.0 1.0
20.00 20.00 -52.47 0.0 1.0
25.00 20.00 -52.44 0.0 1.0
30.00 20.00 -52.42 0.0 1.0
35.00 20.00 -52.43 0.0 1.0
40.00 20.00 -52.46 0.0 1.0
45.00 20.00 -52.53 0.5 0.5
50.00 20.00 -52.65 0.5 0.5
55.00 20.00 -52.82 0.5 0.5
60.00 20.00 -53.07 0.5 0.5
65.00 20.00 -53.45 0.5 0.5
70.00 20.00 -54.03 0.5 0.5
75.00 20.00 -54.97 0.5 0.5
80.00 20.00 -56.67 0.5 0.5
85.00 20.00 -60.52 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -49.89 0.0 1.0
5.00 30.00 -49.83 0.0 1.0
10.00 30.00 -49.78 0.0 1.0
15.00 30.00 -49.75 0.0 1.0
20.00 30.00 -49.72 0.0 1.0
25.00 30.00 -49.72 0.0 1.0
30.00 30.00 -49.73 0.0 1.0
35.00 30.00 -49.76 0.0 1.0
40.00 30.00 -49.82 0.0 1.0
45.00 30.00 -49.91 0.5 0.5
50.00 30.00 -50.04 0.5 0.5
55.00 30.00 -50.23 0.5 0.5
60.00 30.00 -50.50 0.5 0.5
65.00 30.00 -50.89 0.5 0.5
70.00 30.00 -51.48 0.5 0.5
75.00 30.00 -52.43 0.5 0.5
80.00 30.00 -54.14 0.5 0.5
85.00 30.00 -58.00 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -47.93 0.0 1.0
5.00 40.00 -47.89 0.0 1.0
10.00 40.00 -47.86 0.0 1.0
15.00 40.00 -47.84 0.0 1.0
20.00 40.00 -47.84 0.0 1.0
25.00 40.00 -47.85 0.0 1.0
30.00 40.00 -47.88 0.0 1.0
35.00 40.00 -47.93 0.0 1.0
40.00 40.00 -48.00 0.0 1.0
45.00 40.00 -48.11 0.5 0.5
50.00 40.00 -48.25 0.5 0.5
55.00 40.00 -48.45 0.5 0.5
60.00 40.00 -48.74 0.5 0.5
65.00 40.00 -49.14 0.5 0.5
70.00 40.00 -49.74 0.5 0.5
75.00 40.00 -50.69 0.5 0.5
80.00 40.00 -52.40 0.5 0.5
85.00 40.00 -56.26 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -46.54 0.0 1.0
5.00 50.00 -46.52 0.0 1.0
10.00 50.00 -46.51 0.0 1.0
15.00 50.00 -46.50 0.0 1.0
20.00 50.00 -46.51 0.0 1.0
25.00 50.00 -46.54 0.0 1.0
30.00 50.00 -46.58 0.0 1.0
35.00 50.00 -46.64 0.0 1.0
40.00 50.00 -46.72 0.0 1.0
45.00 50.00 -46.84 0.5 0.5
50.00 50.00 -46.99 0.5 0.5
55.00 50.00 -47.20 0.5 0.5
60.00 50.00 -47.49 0.5 0.5
65.00 50.00 -47.90 0.5 0.5
70.00 50.00 -48.51 0.5 0.5
75.00 50.00 -49.46 0.5 0.5
80.00 50.00 -51.17 0.5 0.5
85.00 50.00 -55.04 0.5 0.5
90.00 50.00 -999.99 0.5 0.5
0.00 60.00 -45.58 0.0 1.0
5.00 60.00 -45.56 0.0 1.0
10.00 60.00 -45.56 0.0 1.0
15.00 60.00 -45.57 0.0 1.0
20.00 60.00 -45.59 0.0 1.0
25.00 60.00 -45.62 0.0 1.0
30.00 60.00 -45.68 0.0 1.0
