# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 21.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -106.95 0.0 1.0
5.00 0.00 -71.93 0.0 1.0
10.00 0.00 -66.04 0.0 1.0
15.00 0.00 -62.70 0.0 1.0
20.00 0.00 -60.45 0.0 1.0
25.00 0.00 -58.82 0.0 1.0
30.00 0.00 -57.62 0.0 1.0
35.00 0.00 -56.72 0.0 1.0
40.00 0.00 -56.07 0.0 1.0
45.00 0.00 -55.63 0.5 0.5
50.00 0.00 -55.36 0.5 0.5
55.00 0.00 -55.28 0.5 0.5
60.00 0.00 -55.38 0.5 0.5
65.00 0.00 -55.70 0.5 0.5
70.00 0.00 -56.32 0.5 0.5
75.00 0.00 -57.41 0.5 0.5
80.00 0.00 -59.40 0.5 0.5
85.00 0.00 -63.74 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -46.55 0.0 1.0
5.00 10.00 -46.09 0.0 1.0
10.00 10.00 -45.68 0.0 1.0
15.00 10.00 -45.33 0.0 1.0
20.00 10.00 -45.04 0.0 1.0
25.00 10.00 -44.80 0.0 1.0
30.00 10.00 -44.63 0.0 1.0
35.00 10.00 -44.51 0.0 1.0
40.00 10.00 -44.47 0.0 1.0
45.00 10.00 -44.49 0.5 0.5
50.00 10.00 -44.59 0.5 0.5
55.00 10.00 -44.79 0.5 0.5
60.00 10.00 -45.11 0.5 0.5
65.00 10.00 -45.60 0.5 0.5
70.00 10.00 -46.35 0.5 0.5
75.00 10.00 -47.53 0.5 0.5
80.00 10.00 -49.58 0.5 0.5
85.00 10.00 -53.95 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -40.66 0.0 1.0
5.00 20.00 -40.40 0.0 1.0
10.00 20.00 -40.17 0.0 1.0
15.00 20.00 -39.97 0.0 1.0
20.00 20.00 -39.81 0.0 1.0
25.00 20.00 -39.70 0.0 1.0
30.00 20.00 -39.62 0.0 1.0
35.00 20.00 -39.59 0.0 1.0
40.00 20.00 -39.61 0.0 1.0
45.00 20.00 -39.69 0.5 0.5
50.00 20.00 -39.84 0.5 0.5
55.00 20.00 -40.07 0.5 0.5
60.00 20.00 -40.42 0.5 0.5
65.00 20.00 -40.93 0.5 0.5
70.00 20.00 -41.69 0.5 0.5
75.00 20.00 -42.88 0.5 0.5
80.00 20.00 -44.94 0.5 0.5
85.00 20.00 -49.31 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -37.36 0.0 1.0
5.00 30.00 -37.15 0.0 1.0
10.00 30.00 -36.96 0.0 1.0
15.00 30.00 -36.81 0.0 1.0
20.00 30.00 -36.68 0.0 1.0
25.00 30.00 -36.60 0.0 1.0
30.00 30.00 -36.55 0.0 1.0
35.00 30.00 -36.54 0.0 1.0
40.00 30.00 -36.57 0.0 1.0
45.00 30.00 -36.67 0.5 0.5
50.00 30.00 -36.82 0.5 0.5
55.00 30.00 -37.06 0.5 0.5
60.00 30.00 -37.41 0.5 0.5
65.00 30.00 -37.93 0.5 0.5
70.00 30.00 -38.69 0.5 0.5
75.00 30.00 -39.88 0.5 0.5
80.00 30.00 -41.94 0.5 0.5
85.00 30.00 -46.31 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -35.18 0.0 1.0
5.00 40.00 -34.98 0.0 1.0
10.00 40.00 -34.81 0.0 1.0
15.00 40.00 -34.66 0.0 1.0
20.00 40.00 -34.55 0.0 1.0
