# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 121.5 MHz
# Altitude: 4000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -48.99 0.0 1.0
5.00 0.00 -46.45 0.0 1.0
10.00 0.00 -44.34 0.0 1.0
15.00 0.00 -43.18 0.0 1.0
20.00 0.00 -43.07 0.0 1.0
25.00 0.00 -44.54 0.0 1.0
30.00 0.00 -48.85 0.0 1.0
35.00 0.00 -51.01 0.0 1.0
40.00 0.00 -45.77 0.0 1.0
45.00 0.00 -45.61 0.5 0.5
50.00 0.00 -54.32 0.5 0.5
55.00 0.00 -49.02 0.5 0.5
60.00 0.00 -44.98 0.5 0.5
65.00 0.00 -47.77 0.5 0.5
70.00 0.00 -45.76 0.5 0.5
75.00 0.00 -46.31 0.5 0.5
80.00 0.00 -55.22 0.5 0.5
85.00 0.00 -47.63 0.5 0.5
0.00 10.00 -48.99 0.0 1.0
5.00 10.00 -46.19 0.0 1.0
10.00 10.00 -44.15 0.0 1.0
15.00 10.00 -43.26 0.0 1.0
20.00 10.00 -43.65 0.0 1.0
25.00 10.00 -45.75 0.0 1.0
30.00 10.00 -49.85 0.0 1.0
35.00 10.00 -49.02 0.0 1.0
40.00 10.00 -45.34 0.0 1.0
45.00 10.00 -45.38 0.5 0.5
50.00 10.00 -50.68 0.5 0.5
55.00 10.00 -63.13 0.5 0.5
60.00 10.00 -53.12 0.5 0.5
65.00 10.00 -54.64 0.5 0.5
70.00 10.00 -55.80 0.5 0.5
75.00 10.00 -51.06 0.5 0.5
80.00 10.00 -48.53 0.5 0.5
85.00 10.00 -50.46 0.5 0.5
0.00 20.00 -48.99 0.0 1.0
5.00 20.00 -46.02 0.0 1.0
10.00 20.00 -44.08 0.0 1.0
15.00 20.00 -43.50 0.0 1.0
20.00 20.00 -44.40 0.0 1.0
25.00 20.00 -46.97 0.0 1.0
30.00 20.00 -49.29 0.0 1.0
35.00 20.00 -46.69 0.0 1.0
40.00 20.00 -44.11 0.0 1.0
45.00 20.00 -43.81 0.5 0.5
50.00 20.00 -45.62 0.5 0.5
55.00 20.00 -48.36 0.5 0.5
60.00 20.00 -48.62 0.5 0.5
65.00 20.00 -46.26 0.5 0.5
70.00 20.00 -45.84 0.5 0.5
75.00 20.00 -47.68 0.5 0.5
80.00 20.00 -41.58 0.5 0.5
85.00 20.00 -41.02 0.5 0.5
0.00 30.00 -48.99 0.0 1.0
5.00 30.00 -45.93 0.0 1.0
10.00 30.00 -44.12 0.0 1.0
15.00 30.00 -43.82 0.0 1.0
20.00 30.00 -45.11 0.0 1.0
25.00 30.00 -47.27 0.0 1.0
30.00 30.00 -46.81 0.0 1.0
35.00 30.00 -44.19 0.0 1.0
40.00 30.00 -42.21 0.0 1.0
45.00 30.00 -41.28 0.5 0.5
50.00 30.00 -41.46 0.5 0.5
55.00 30.00 -42.28 0.5 0.5
60.00 30.00 -42.38 0.5 0.5
65.00 30.00 -40.91 0.5 0.5
70.00 30.00 -39.68 0.5 0.5
75.00 30.00 -42.06 0.5 0.5
80.00 30.00 -38.40 0.5 0.5
85.00 30.00 -37.20 0.5 0.5
0.00 40.00 -48.99 0.0 1.0
5.00 40.00 -45.91 0.0 1.0
10.00 40.00 -44.22 0.0 1.0
15.00 40.00 -44.11 0.0 1.0
20.00 40.00 -45.35 0.0 1.0
25.00 40.00 -45.74 0.0 1.0
30.00 40.00 -43.61 0.0 1.0
35.00 40.00 -41.64 0.0 1.0
40.00 40.00 -40.14 0.0 1.0
45.00 40.00 -38.89 0.5 0.5
50.00 40.00 -38.70 0.5 0.5
55.00 40.00 -39.36 0.5 0.5
60.00 40.00 -38.85 0.5 0.5
65.00 40.00 -37.50 0.5 0.5
70.00 40.00 -36.68 0.5 0.5
75.00 40.00 -39.15 0.5 0.5
80.00 40.00 -37.02 0.5 0.5
85.00 40.00 -35.59 0.5 0.5
0.00 50.00 -48.99 0.0 1.0
5.00 50.00 -45.94 0.0 1.0
10.00 50.00 -44.36 0.0 1.0
15.00 50.00 -44.26 0.0 1.0
20.00 50.00 -44.73 0.0 1.0
25.00 50.00 -43.23 0.0 1.0
30.00 50.00 -40.74 0.0 1.0
35.00 50.00 -39.42 0.0 1.0
40.00 50.00 -38.50 0.0 1.0
45.00 50.00 -37.17 0.5 0.5
50.00 50.00 -36.92 0.5 0.5
55.00 50.00 -37.68 0.5 0.5
60.00 50.00 -36.50 0.5 0.5
65.00 50.00 -35.51 0.5 0.5
70.00 50.00 -35.80 0.5 0.5
75.00 50.00 -38.07 0.5 0.5
80.00 50.00 -36.72 0.5 0.5
85.00 50.00 -35.42 0.5 0.5
0.00 60.00 -48.99 0.0 1.0
5.00 60.00 -46.02 0.0 1.0
10.00 60.00 -44.51 0.0 1.0
15.00 60.00 -44.16 0.0 1.0
20.00 60.00 -43.47 0.0 1.0
25.00 60.00 -40.90 0.0 1.0
30.00 60.00 -38.54 0.0 1.0
35.00 60.00 -37.75 0.0 1.0
40.00 60.00 -37.40 0.0 1.0
45.00 60.00 -35.97 0.5 0.5
50.00 60.00 -35.62 0.5 0.5
55.00 60.00 -36.60 0.5 0.5
60.00 60.00 -35.11 0.5 0.5
65.00 60.00 -34.78 0.5 0.5
70.00 60.00 -36.58 0.5 0.5
75.00 60.00 -37.71 0.5 0.5
80.00 60.00 -37.18 0.5 0.5
85.00 60.00 -36.50 0.5 0.5
0.00 70.00 -48.99 0.0 1.0
5.00 70.00 -46.13 0.0 1.0
10.00 70.00 -44.62 0.0 1.0
15.00 70.00 -43.83 0.0 1.0
20.00 70.00 -42.07 0.0 1.0
25.00 70.00 -39.11 0.0 1.0
30.00 70.00 -37.00 0.0 1.0
35.00 70.00 -36.64 0.0 1.0
40.00 70.00 -36.69 0.0 1.0
45.00 70.00 -35.06 0.5 0.5
50.00 70.00 -34.62 0.5 0.5
55.00 70.00 -36.09 0.5 0.5
60.00 70.00 -34.66 0.5 0.5
65.00 70.00 -34.93 0.5 0.5
70.00 70.00 -38.30 0.5 0.5
75.00 70.00 -37.24 0.5 0.5
80.00 70.00 -38.28 0.5 0.5
85.00 70.00 -38.79 0.5 0.5
0.00 80.00 -48.99 0.0 1.0
5.00 80.00 -46.27 0.0 1.0
10.00 80.00 -44.69 0.0 1.0
15.00 80.00 -43.35 0.0 1.0
20.00 80.00 -40.85 0.0 1.0
25.00 80.00 -37.85 0.0 1.0
30.00 80.00 -36.03 0.0 1.0
35.00 80.00 -36.02 0.0 1.0
40.00 80.00 -36.25 0.0 1.0
45.00 80.00 -34.43 0.5 0.5
50.00 80.00 -34.05 0.5 0.5
55.00 80.00 -36.32 0.5 0.5
60.00 80.00 -34.92 0.5 0.5
65.00 80.00 -35.33 0.5 0.5
70.00 80.00 -40.07 0.5 0.5
75.00 80.00 -37.01 0.5 0.5
80.00 80.00 -39.99 0.5 0.5
85.00 80.00 -43.09 0.5 0.5
0.00 90.00 -48.99 0.0 1.0
5.00 90.00 -46.42 0.0 1.0
10.00 90.00 -44.70 0.0 1.0
15.00 90.00 -42.82 0.0 1.0
20.00 90.00 -39.92 0.0 1.0
25.00 90.00 -37.03 0.0 1.0
30.00 90.00 -35.53 0.0 1.0
35.00 90.00 -35.83 0.0 1.0
40.00 90.00 -36.06 0.0 1.0
45.00 90.00 -34.09 0.5 0.5
50.00 90.00 -34.04 0.5 0.5
55.00 90.00 -37.36 0.5 0.5
60.00 90.00 -35.40 0.5 0.5
65.00 90.00 -35.55 0.5 0.5
70.00 90.00 -42.12 0.5 0.5
75.00 90.00 -37.65 0.5 0.5
80.00 90.00 -42.23 0.5 0.5
85.00 90.00 -52.61 0.5 0.5
0.00 100.00 -48.99 0.0 1.0
5.00 100.00 -46.57 0.0 1.0
10.00 100.00 -44.64 0.0 1.0
15.00 100.00 -42.32 0.0 1.0
20.00 100.00 -39.24 0.0 1.0
25.00 100.00 -36.57 0.0 1.0
30.00 100.00 -35.39 0.0 1.0
35.00 100.00 -35.99 0.0 1.0
40.00 100.00 -36.06 0.0 1.0
45.00 100.00 -34.02 0.5 0.5
50.00 100.00 -34.46 0.5 0.5
55.00 100.00 -38.95 0.5 0.5
60.00 100.00 -35.68 0.5 0.5
65.00 100.00 -35.80 0.5 0.5
70.00 100.00 -45.14 0.5 0.5
75.00 100.00 -38.96 0.5 0.5
