# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 121.5 MHz
# Altitude: 4000 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 26.30 0.0 1.0
5.00 0.00 29.82 0.0 1.0
10.00 0.00 31.68 0.0 1.0
15.00 0.00 31.49 0.0 1.0
20.00 0.00 29.01 0.0 1.0
25.00 0.00 24.77 0.0 1.0
30.00 0.00 24.73 0.0 1.0
35.00 0.00 26.48 0.0 1.0
40.00 0.00 25.95 0.0 1.0
45.00 0.00 29.53 0.5 0.5
50.00 0.00 33.20 0.5 0.5
55.00 0.00 33.58 0.5 0.5
60.00 0.00 33.68 0.5 0.5
65.00 0.00 29.90 0.5 0.5
70.00 0.00 31.47 0.5 0.5
75.00 0.00 38.36 0.5 0.5
80.00 0.00 37.65 0.5 0.5
85.00 0.00 34.24 0.5 0.5
90.00 0.00 -168.34 0.5 0.5
0.00 10.00 26.30 0.0 1.0
5.00 10.00 29.92 0.0 1.0
10.00 10.00 31.81 0.0 1.0
15.00 10.00 31.58 0.0 1.0
20.00 10.00 28.81 0.0 1.0
25.00 10.00 22.89 0.0 1.0
30.00 10.00 23.88 0.0 1.0
35.00 10.00 26.91 0.0 1.0
40.00 10.00 25.74 0.0 1.0
45.00 10.00 29.16 0.5 0.5
50.00 10.00 33.19 0.5 0.5
55.00 10.00 33.44 0.5 0.5
60.00 10.00 34.70 0.5 0.5
65.00 10.00 33.08 0.5 0.5
70.00 10.00 30.83 0.5 0.5
75.00 10.00 39.46 0.5 0.5
80.00 10.00 39.66 0.5 0.5
85.00 10.00 35.16 0.5 0.5
90.00 10.00 -168.24 0.5 0.5
0.00 20.00 26.30 0.0 1.0
5.00 20.00 29.93 0.0 1.0
10.00 20.00 31.85 0.0 1.0
15.00 20.00 31.72 0.0 1.0
20.00 20.00 29.06 0.0 1.0
25.00 20.00 22.43 0.0 1.0
30.00 20.00 23.13 0.0 1.0
35.00 20.00 26.99 0.0 1.0
40.00 20.00 25.92 0.0 1.0
45.00 20.00 29.89 0.5 0.5
50.00 20.00 34.13 0.5 0.5
55.00 20.00 33.80 0.5 0.5
60.00 20.00 34.52 0.5 0.5
65.00 20.00 34.75 0.5 0.5
70.00 20.00 30.65 0.5 0.5
75.00 20.00 39.47 0.5 0.5
80.00 20.00 40.49 0.5 0.5
85.00 20.00 35.34 0.5 0.5
90.00 20.00 -168.97 0.5 0.5
0.00 30.00 26.30 0.0 1.0
5.00 30.00 29.85 0.0 1.0
10.00 30.00 31.81 0.0 1.0
15.00 30.00 31.89 0.0 1.0
20.00 30.00 29.66 0.0 1.0
25.00 30.00 23.54 0.0 1.0
30.00 30.00 21.90 0.0 1.0
35.00 30.00 26.76 0.0 1.0
40.00 30.00 26.78 0.0 1.0
45.00 30.00 31.12 0.5 0.5
50.00 30.00 35.32 0.5 0.5
55.00 30.00 34.61 0.5 0.5
60.00 30.00 33.36 0.5 0.5
65.00 30.00 35.14 0.5 0.5
70.00 30.00 30.94 0.5 0.5
75.00 30.00 38.34 0.5 0.5
80.00 30.00 40.63 0.5 0.5
85.00 30.00 36.91 0.5 0.5
90.00 30.00 -166.72 0.5 0.5
0.00 40.00 26.30 0.0 1.0
5.00 40.00 29.68 0.0 1.0
10.00 40.00 31.67 0.0 1.0
15.00 40.00 32.03 0.0 1.0
20.00 40.00 30.45 0.0 1.0
25.00 40.00 25.74 0.0 1.0
30.00 40.00 21.59 0.0 1.0
35.00 40.00 26.75 0.0 1.0
40.00 40.00 28.08 0.0 1.0
45.00 40.00 31.77 0.5 0.5
50.00 40.00 35.77 0.5 0.5
55.00 40.00 35.30 0.5 0.5
60.00 40.00 32.29 0.5 0.5
65.00 40.00 34.59 0.5 0.5
70.00 40.00 31.52 0.5 0.5
75.00 40.00 36.20 0.5 0.5
80.00 40.00 40.33 0.5 0.5
85.00 40.00 38.76 0.5 0.5
90.00 40.00 -164.00 0.5 0.5
0.00 50.00 26.30 0.0 1.0
5.00 50.00 29.41 0.0 1.0
10.00 50.00 31.41 0.0 1.0
15.00 50.00 32.09 0.0 1.0
20.00 50.00 31.24 0.0 1.0
25.00 50.00 28.15 0.0 1.0
30.00 50.00 24.29 0.0 1.0
35.00 50.00 27.72 0.0 1.0
40.00 50.00 29.74 0.0 1.0
45.00 50.00 31.60 0.5 0.5
50.00 50.00 34.95 0.5 0.5
55.00 50.00 35.22 0.5 0.5
60.00 50.00 32.26 0.5 0.5
65.00 50.00 33.28 0.5 0.5
