# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 24.9 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -81.21 0.0 1.0
5.00 0.00 -74.05 0.0 1.0
10.00 0.00 -69.72 0.0 1.0
15.00 0.00 -66.85 0.0 1.0
20.00 0.00 -64.77 0.0 1.0
25.00 0.00 -63.19 0.0 1.0
30.00 0.00 -61.96 0.0 1.0
35.00 0.00 -60.99 0.0 1.0
40.00 0.00 -60.23 0.0 1.0
45.00 0.00 -59.67 0.5 0.5
50.00 0.00 -59.29 0.5 0.5
55.00 0.00 -59.08 0.5 0.5
60.00 0.00 -59.08 0.5 0.5
65.00 0.00 -59.31 0.5 0.5
70.00 0.00 -59.87 0.5 0.5
75.00 0.00 -60.93 0.5 0.5
80.00 0.00 -62.94 0.5 0.5
85.00 0.00 -67.34 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -54.18 0.0 1.0
5.00 10.00 -53.97 0.0 1.0
10.00 10.00 -53.75 0.0 1.0
15.00 10.00 -53.53 0.0 1.0
20.00 10.00 -53.32 0.0 1.0
25.00 10.00 -53.13 0.0 1.0
30.00 10.00 -52.97 0.0 1.0
35.00 10.00 -52.85 0.0 1.0
40.00 10.00 -52.77 0.0 1.0
45.00 10.00 -52.75 0.5 0.5
50.00 10.00 -52.81 0.5 0.5
55.00 10.00 -52.96 0.5 0.5
60.00 10.00 -53.24 0.5 0.5
65.00 10.00 -53.70 0.5 0.5
70.00 10.00 -54.44 0.5 0.5
75.00 10.00 -55.63 0.5 0.5
80.00 10.00 -57.73 0.5 0.5
85.00 10.00 -62.19 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -48.18 0.0 1.0
5.00 20.00 -48.09 0.0 1.0
10.00 20.00 -48.02 0.0 1.0
15.00 20.00 -47.96 0.0 1.0
20.00 20.00 -47.91 0.0 1.0
25.00 20.00 -47.89 0.0 1.0
30.00 20.00 -47.89 0.0 1.0
35.00 20.00 -47.92 0.0 1.0
40.00 20.00 -47.98 0.0 1.0
45.00 20.00 -48.10 0.5 0.5
50.00 20.00 -48.27 0.5 0.5
55.00 20.00 -48.53 0.5 0.5
60.00 20.00 -48.90 0.5 0.5
65.00 20.00 -49.44 0.5 0.5
70.00 20.00 -50.24 0.5 0.5
75.00 20.00 -51.48 0.5 0.5
80.00 20.00 -53.61 0.5 0.5
85.00 20.00 -58.09 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -44.84 0.0 1.0
5.00 30.00 -44.80 0.0 1.0
10.00 30.00 -44.76 0.0 1.0
15.00 30.00 -44.75 0.0 1.0
20.00 30.00 -44.75 0.0 1.0
25.00 30.00 -44.78 0.0 1.0
30.00 30.00 -44.82 0.0 1.0
35.00 30.00 -44.90 0.0 1.0
40.00 30.00 -45.01 0.0 1.0
45.00 30.00 -45.17 0.5 0.5
50.00 30.00 -45.39 0.5 0.5
55.00 30.00 -45.68 0.5 0.5
60.00 30.00 -46.08 0.5 0.5
65.00 30.00 -46.65 0.5 0.5
70.00 30.00 -47.47 0.5 0.5
75.00 30.00 -48.73 0.5 0.5
80.00 30.00 -50.88 0.5 0.5
85.00 30.00 -55.36 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -42.64 0.0 1.0
5.00 40.00 -42.61 0.0 1.0
10.00 40.00 -42.60 0.0 1.0
15.00 40.00 -42.61 0.0 1.0
20.00 40.00 -42.64 0.0 1.0
25.00 40.00 -42.68 0.0 1.0
30.00 40.00 -42.75 0.0 1.0
35.00 40.00 -42.85 0.0 1.0
40.00 40.00 -42.99 0.0 1.0
45.00 40.00 -43.16 0.5 0.5
50.00 40.00 -43.40 0.5 0.5
55.00 40.00 -43.71 0.5 0.5
60.00 40.00 -44.13 0.5 0.5
65.00 40.00 -44.71 0.5 0.5
70.00 40.00 -45.54 0.5 0.5
75.00 40.00 -46.81 0.5 0.5
80.00 40.00 -48.96 0.5 0.5
85.00 40.00 -53.45 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -41.10 0.0 1.0
5.00 50.00 -41.09 0.0 1.0
10.00 50.00 -41.09 0.0 1.0
15.00 50.00 -41.11 0.0 1.0
20.00 50.00 -41.15 0.0 1.0
25.00 50.00 -41.21 0.0 1.0
30.00 50.00 -41.30 0.0 1.0
35.00 50.00 -41.41 0.0 1.0
40.00 50.00 -41.55 0.0 1.0
45.00 50.00 -41.74 0.5 0.5
50.00 50.00 -41.98 0.5 0.5
55.00 50.00 -42.31 0.5 0.5
60.00 50.00 -42.73 0.5 0.5
65.00 50.00 -43.32 0.5 0.5
70.00 50.00 -44.16 0.5 0.5
75.00 50.00 -45.43 0.5 0.5
80.00 50.00 -47.58 0.5 0.5
85.00 50.00 -52.07 0.5 0.5
90.00 50.00 -999.99 0.5 0.5
0.00 60.00 -40.02 0.0 1.0
5.00 60.00 -40.02 0.0 1.0
10.00 60.00 -40.03 0.0 1.0
15.00 60.00 -40.06 0.0 1.0
20.00 60.00 -40.11 0.0 1.0
25.00 60.00 -40.18 0.0 1.0
30.00 60.00 -40.27 0.0 1.0
35.00 60.00 -40.39 0.0 1.0
40.00 60.00 -40.54 0.0 1.0
45.00 60.00 -40.74 0.5 0.5
50.00 60.00 -40.99 0.5 0.5
55.00 60.00 -41.31 0.5 0.5
60.00 60.00 -41.74 0.5 0.5
