# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 3.5 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -71.83 0.0 1.0
5.00 0.00 -71.93 0.0 1.0
10.00 0.00 -72.03 0.0 1.0
15.00 0.00 -72.13 0.0 1.0
20.00 0.00 -72.24 0.0 1.0
25.00 0.00 -72.35 0.0 1.0
30.00 0.00 -72.47 0.0 1.0
35.00 0.00 -72.59 0.0 1.0
40.00 0.00 -72.72 0.0 1.0
45.00 0.00 -72.87 0.5 0.5
50.00 0.00 -73.03 0.5 0.5
55.00 0.00 -73.21 0.5 0.5
60.00 0.00 -73.44 0.5 0.5
65.00 0.00 -73.74 0.5 0.5
70.00 0.00 -74.17 0.5 0.5
75.00 0.00 -74.83 0.5 0.5
80.00 0.00 -76.05 0.5 0.5
85.00 0.00 -79.04 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -67.32 0.0 1.0
5.00 10.00 -67.33 0.0 1.0
10.00 10.00 -67.35 0.0 1.0
15.00 10.00 -67.38 0.0 1.0
20.00 10.00 -67.41 0.0 1.0
25.00 10.00 -67.45 0.0 1.0
30.00 10.00 -67.50 0.0 1.0
35.00 10.00 -67.56 0.0 1.0
40.00 10.00 -67.63 0.0 1.0
45.00 10.00 -67.71 0.5 0.5
50.00 10.00 -67.82 0.5 0.5
55.00 10.00 -67.97 0.5 0.5
60.00 10.00 -68.16 0.5 0.5
65.00 10.00 -68.42 0.5 0.5
70.00 10.00 -68.82 0.5 0.5
75.00 10.00 -69.46 0.5 0.5
80.00 10.00 -70.66 0.5 0.5
85.00 10.00 -73.65 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -64.12 0.0 1.0
5.00 20.00 -64.12 0.0 1.0
10.00 20.00 -64.12 0.0 1.0
15.00 20.00 -64.13 0.0 1.0
20.00 20.00 -64.15 0.0 1.0
25.00 20.00 -64.18 0.0 1.0
30.00 20.00 -64.21 0.0 1.0
35.00 20.00 -64.26 0.0 1.0
40.00 20.00 -64.32 0.0 1.0
45.00 20.00 -64.40 0.5 0.5
50.00 20.00 -64.50 0.5 0.5
55.00 20.00 -64.63 0.5 0.5
60.00 20.00 -64.82 0.5 0.5
65.00 20.00 -65.08 0.5 0.5
70.00 20.00 -65.47 0.5 0.5
75.00 20.00 -66.11 0.5 0.5
80.00 20.00 -67.30 0.5 0.5
85.00 20.00 -70.29 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -61.89 0.0 1.0
5.00 30.00 -61.88 0.0 1.0
10.00 30.00 -61.88 0.0 1.0
15.00 30.00 -61.89 0.0 1.0
20.00 30.00 -61.91 0.0 1.0
25.00 30.00 -61.93 0.0 1.0
30.00 30.00 -61.97 0.0 1.0
35.00 30.00 -62.01 0.0 1.0
40.00 30.00 -62.07 0.0 1.0
45.00 30.00 -62.14 0.5 0.5
50.00 30.00 -62.24 0.5 0.5
55.00 30.00 -62.38 0.5 0.5
60.00 30.00 -62.56 0.5 0.5
65.00 30.00 -62.82 0.5 0.5
70.00 30.00 -63.21 0.5 0.5
75.00 30.00 -63.85 0.5 0.5
80.00 30.00 -65.05 0.5 0.5
85.00 30.00 -68.03 0.5 0.5
90.00 30.00 -999.99 0.5 0.5
0.00 40.00 -60.29 0.0 1.0
5.00 40.00 -60.29 0.0 1.0
10.00 40.00 -60.29 0.0 1.0
15.00 40.00 -60.30 0.0 1.0
20.00 40.00 -60.32 0.0 1.0
25.00 40.00 -60.34 0.0 1.0
30.00 40.00 -60.38 0.0 1.0
35.00 40.00 -60.42 0.0 1.0
40.00 40.00 -60.48 0.0 1.0
45.00 40.00 -60.56 0.5 0.5
50.00 40.00 -60.66 0.5 0.5
55.00 40.00 -60.79 0.5 0.5
60.00 40.00 -60.97 0.5 0.5
65.00 40.00 -61.23 0.5 0.5
70.00 40.00 -61.62 0.5 0.5
75.00 40.00 -62.26 0.5 0.5
80.00 40.00 -63.46 0.5 0.5
85.00 40.00 -66.45 0.5 0.5
90.00 40.00 -999.99 0.5 0.5
0.00 50.00 -59.16 0.0 1.0
5.00 50.00 -59.16 0.0 1.0
10.00 50.00 -59.16 0.0 1.0
15.00 50.00 -59.17 0.0 1.0
20.00 50.00 -59.19 0.0 1.0
25.00 50.00 -59.21 0.0 1.0
30.00 50.00 -59.25 0.0 1.0
35.00 50.00 -59.29 0.0 1.0
40.00 50.00 -59.35 0.0 1.0
45.00 50.00 -59.43 0.5 0.5
50.00 50.00 -59.53 0.5 0.5
55.00 50.00 -59.67 0.5 0.5
60.00 50.00 -59.85 0.5 0.5
65.00 50.00 -60.11 0.5 0.5
70.00 50.00 -60.50 0.5 0.5
75.00 50.00 -61.14 0.5 0.5
80.00 50.00 -62.34 0.5 0.5
85.00 50.00 -65.33 0.5 0.5
90.00 50.00 -999.99 0.5 0.5
0.00 60.00 -58.39 0.0 1.0
5.00 60.00 -58.38 0.0 1.0
10.00 60.00 -58.39 0.0 1.0
15.00 60.00 -58.40 0.0 1.0
20.00 60.00 -58.42 0.0 1.0
25.00 60.00 -58.45 0.0 1.0
30.00 60.00 -58.48 0.0 1.0
35.00 60.00 -58.53 0.0 1.0
40.00 60.00 -58.59 0.0 1.0
45.00 60.00 -58.67 0.5 0.5
50.00 60.00 -58.77 0.5 0.5
55.00 60.00 -58.91 0.5 0.5
60.00 60.00 -59.09 0.5 0.5
65.00 60.00 -59.35 0.5 0.5
70.00 60.00 -59.74 0.5 0.5
75.00 60.00 -60.38 0.5 0.5
80.00 60.00 -61.58 0.5 0.5
85.00 60.00 -64.57 0.5 0.5
90.00 60.00 -999.99 0.5 0.5
0.00 70.00 -57.91 0.0 1.0
5.00 70.00 -57.91 0.0 1.0
10.00 70.00 -57.92 0.0 1.0
15.00 70.00 -57.93 0.0 1.0
20.00 70.00 -57.95 0.0 1.0
25.00 70.00 -57.98 0.0 1.0
30.00 70.00 -58.02 0.0 1.0
35.00 70.00 -58.06 0.0 1.0
40.00 70.00 -58.13 0.0 1.0
45.00 70.00 -58.21 0.5 0.5
50.00 70.00 -58.31 0.5 0.5
55.00 70.00 -58.45 0.5 0.5
60.00 70.00 -58.63 0.5 0.5
65.00 70.00 -58.89 0.5 0.5
70.00 70.00 -59.29 0.5 0.5
75.00 70.00 -59.92 0.5 0.5
80.00 70.00 -61.12 0.5 0.5
85.00 70.00 -64.11 0.5 0.5
90.00 70.00 -999.99 0.5 0.5
0.00 80.00 -57.71 0.0 1.0
5.00 80.00 -57.71 0.0 1.0
10.00 80.00 -57.72 0.0 1.0
15.00 80.00 -57.74 0.0 1.0
20.00 80.00 -57.76 0.0 1.0
25.00 80.00 -57.78 0.0 1.0
30.00 80.00 -57.82 0.0 1.0
35.00 80.00 -57.87 0.0 1.0
40.00 80.00 -57.93 0.0 1.0
45.00 80.00 -58.01 0.5 0.5
50.00 80.00 -58.12 0.5 0.5
55.00 80.00 -58.25 0.5 0.5
60.00 80.00 -58.44 0.5 0.5
65.00 80.00 -58.70 0.5 0.5
70.00 80.00 -59.10 0.5 0.5
75.00 80.00 -59.73 0.5 0.5
80.00 80.00 -60.93 0.5 0.5
85.00 80.00 -63.92 0.5 0.5
90.00 80.00 -999.99 0.5 0.5
0.00 90.00 -57.77 0.0 1.0
5.00 90.00 -57.77 0.0 1.0
10.00 90.00 -57.78 0.0 1.0
15.00 90.00 -57.80 0.0 1.0
20.00 90.00 -57.82 0.0 1.0
25.00 90.00 -57.85 0.0 1.0
30.00 90.00 -57.89 0.0 1.0
35.00 90.00 -57.93 0.0 1.0
40.00 90.00 -58.00 0.0 1.0
45.00 90.00 -58.08 0.5 0.5
50.00 90.00 -58.18 0.5 0.5
55.00 90.00 -58.32 0.5 0.5
60.00 90.00 -58.51 0.5 0.5
65.00 90.00 -58.77 0.5 0.5
70.00 90.00 -59.16 0.5 0.5
75.00 90.00 -59.80 0.5 0.5
80.00 90.00 -61.00 0.5 0.5
85.00 90.00 -63.99 0.5 0.5
90.00 90.00 -999.99 0.5 0.5
0.00 100.00 -58.09 0.0 1.0
5.00 100.00 -58.10 0.0 1.0
10.00 100.00 -58.10 0.0 1.0
15.00 100.00 -58.12 0.0 1.0
20.00 100.00 -58.14 0.0 1.0
25.00 100.00 -58.17 0.0 1.0
30.00 100.00 -58.21 0.0 1.0
35.00 100.00 -58.26 0.0 1.0
40.00 100.00 -58.32 0.0 1.0
45.00 100.00 -58.40 0.5 0.5
50.00 100.00 -58.50 0.5 0.5
55.00 100.00 -58.64 0.5 0.5
60.00 100.00 -58.83 0.5 0.5
65.00 100.00 -59.09 0.5 0.5
70.00 100.00 -59.48 0.5 0.5
75.00 100.00 -60.12 0.5 0.5
80.00 100.00 -61.32 0.5 0.5
85.00 100.00 -64.31 0.5 0.5
90.00 100.00 -999.99 0.5 0.5
0.00 110.00 -58.70 0.0 1.0
5.00 110.00 -58.70 0.0 1.0
10.00 110.00 -58.71 0.0 1.0
15.00 110.00 -58.72 0.0 1.0
20.00 110.00 -58.74 0.0 1.0
25.00 110.00 -58.77 0.0 1.0
30.00 110.00 -58.81 0.0 1.0
35.00 110.00 -58.86 0.0 1.0
40.00 110.00 -58.92 0.0 1.0
45.00 110.00 -59.00 0.5 0.5
50.00 110.00 -59.10 0.5 0.5
55.00 110.00 -59.24 0.5 0.5
60.00 110.00 -59.43 0.5 0.5
65.00 110.00 -59.69 0.5 0.5
70.00 110.00 -60.08 0.5 0.5
75.00 110.00 -60.72 0.5 0.5
80.00 110.00 -61.92 0.5 0.5
85.00 110.00 -64.90 0.5 0.5
90.00 110.00 -999.99 0.5 0.5
0.00 120.00 -59.63 0.0 1.0
5.00 120.00 -59.63 0.0 1.0
