# FGCom-mumble Far-Field Radiation Pattern
# Frequency: 14.0 MHz
# Altitude: 0 m
# Format: Theta Phi Gain_dBi H_Polarization V_Polarization
# Theta: Elevation angle (0-180 degrees)
# Phi: Azimuth angle (0-360 degrees)
# Gain: Antenna gain in dBi
# H_Polarization: Horizontal polarization component
# V_Polarization: Vertical polarization component
0.00 0.00 -72.70 0.0 1.0
5.00 0.00 -76.00 0.0 1.0
10.00 0.00 -76.78 0.0 1.0
15.00 0.00 -73.95 0.0 1.0
20.00 0.00 -70.94 0.0 1.0
25.00 0.00 -68.60 0.0 1.0
30.00 0.00 -66.81 0.0 1.0
35.00 0.00 -65.43 0.0 1.0
40.00 0.00 -64.36 0.0 1.0
45.00 0.00 -63.55 0.5 0.5
50.00 0.00 -62.95 0.5 0.5
55.00 0.00 -62.56 0.5 0.5
60.00 0.00 -62.38 0.5 0.5
65.00 0.00 -62.43 0.5 0.5
70.00 0.00 -62.79 0.5 0.5
75.00 0.00 -63.62 0.5 0.5
80.00 0.00 -65.32 0.5 0.5
85.00 0.00 -69.33 0.5 0.5
90.00 0.00 -999.99 0.5 0.5
0.00 10.00 -50.59 0.0 1.0
5.00 10.00 -50.40 0.0 1.0
10.00 10.00 -50.22 0.0 1.0
15.00 10.00 -50.06 0.0 1.0
20.00 10.00 -49.92 0.0 1.0
25.00 10.00 -49.80 0.0 1.0
30.00 10.00 -49.70 0.0 1.0
35.00 10.00 -49.64 0.0 1.0
40.00 10.00 -49.62 0.0 1.0
45.00 10.00 -49.64 0.5 0.5
50.00 10.00 -49.73 0.5 0.5
55.00 10.00 -49.88 0.5 0.5
60.00 10.00 -50.14 0.5 0.5
65.00 10.00 -50.54 0.5 0.5
70.00 10.00 -51.17 0.5 0.5
75.00 10.00 -52.20 0.5 0.5
80.00 10.00 -54.05 0.5 0.5
85.00 10.00 -58.14 0.5 0.5
90.00 10.00 -999.99 0.5 0.5
0.00 20.00 -44.71 0.0 1.0
5.00 20.00 -44.61 0.0 1.0
10.00 20.00 -44.52 0.0 1.0
15.00 20.00 -44.45 0.0 1.0
20.00 20.00 -44.40 0.0 1.0
25.00 20.00 -44.36 0.0 1.0
30.00 20.00 -44.35 0.0 1.0
35.00 20.00 -44.37 0.0 1.0
40.00 20.00 -44.42 0.0 1.0
45.00 20.00 -44.50 0.5 0.5
50.00 20.00 -44.64 0.5 0.5
55.00 20.00 -44.85 0.5 0.5
60.00 20.00 -45.15 0.5 0.5
65.00 20.00 -45.59 0.5 0.5
70.00 20.00 -46.25 0.5 0.5
75.00 20.00 -47.30 0.5 0.5
80.00 20.00 -49.16 0.5 0.5
85.00 20.00 -53.26 0.5 0.5
90.00 20.00 -999.99 0.5 0.5
0.00 30.00 -41.41 0.0 1.0
